world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/spain/catalonia/sant_feliu_de_guixols,Sant Feliu de Guíxols,Sant Feliu de Guíxols,10,40,do,Cala Joana,0.59,candidate,has description; high-value type; strong travel term,,,Camí de Ronda to Tossa de Mar,europe/spain/catalonia/sant_feliu_de_guixols/cami_de_ronda,0.438,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Sant_Feliu_de_Gu%C3%ADxols
europe/azerbaijan/saki,Sheki,Sheki,1,30,see,Haydar Aliyev Museum,0.59,candidate,has description; high-value type; strong travel term,,,Eating Out,europe/azerbaijan/saki/eating_out,0.2,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Sheki
asia/china/jiangxi/ganzhou,Ganzhou,Ganzhou,7,12,see,Fushougou Museum,0.59,candidate,has description; high-value type; strong travel term,,,Fushougou Underground Drainage System,asia/china/jiangxi/ganzhou/fushougou_drainage,0.528,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ganzhou
europe/albania/saranda,Saranda,Sarandë,11,25,see,"Old Castle of Lekures at ""Qafa e Gjashtes"" (The Pass of Six)",0.59,candidate,has description; high-value type; strong travel term,,,Lekursi Castle,europe/albania/saranda/lekursi_castle_eo,0.296,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Sarand%C3%AB
asia/turkey/edirne,Edirne,Edirne,15,40,see,Balkan Wars Memorial,0.59,candidate,has description; high-value type; strong travel term,,,New Palace Ruins (Saray-ı Cedid),asia/turkey/edirne/new_palace_ruins,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Edirne
australiaandpacific/australia/queensland/goldcoast/springbrook,Springbrook,Springbrook,6,7,see,Mount Cougal,0.59,candidate,has description; high-value type; strong travel term,,,Natural Bridge,australiaandpacific/australia/queensland/goldcoast/springbrook/natural_bridge,0.385,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Springbrook
asia/afghanistan/kabul,Kabul,Kabul,16,103,do,Old city wall,0.59,candidate,has description; high-value type; strong travel term,,,Bagh-e Bala,asia/afghanistan/kabul/bagh_e_bala,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kabul
asia/india/tamilnadu/kodaikanal,Kodaikanal,Kodaikanal,12,40,see,Devil's Kitchen,0.59,candidate,has description; high-value type; strong travel term,,,Dolphin's Nose,asia/india/tamilnadu/kodaikanal/dolphins_nose,0.414,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kodaikanal
northamerica/unitedstates/massachusetts/provincetown,Provincetown,Provincetown,1,89,do,Town Beaches,0.59,candidate,has description; high-value type; strong travel term,,,Lobster Pot,northamerica/unitedstates/massachusetts/provincetown/lobster_pot,0.261,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Provincetown
europe/greece/mykonos,Mykonos,Mykonos,36,80,see,Megali Ammos,0.59,candidate,has description; high-value type; strong travel term,,,Delos,europe/greece/mykonos/delos,0.471,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Mykonos
europe/italy/sicily/pantelleria,Pantelleria,Pantelleria,12,5,see,Piano Ghiraldia,0.59,candidate,has description; high-value type; strong travel term,,,Bagno Asciutto,europe/italy/sicily/pantelleria/bagno_asciutto,0.414,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Pantelleria
