world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/greece/mykonos,Mykonos,Mykonos,36,80,see,Mykonian Health Private Medical Centre,0.59,candidate,has description; high-value type; has external URL,,,Kalo Livadi Beach,europe/greece/mykonos/kalo_livadi_beach,0.4,,,missing_coordinates; has_external_url,http://www.mykonos-health.com/,https://en.wikivoyage.org/wiki/Mykonos
europe/slovakia/kosice,Košice,Košice,7,153,do,White Night,0.59,candidate,has description; high-value type; has external URL,,,St. Urban Tower,europe/slovakia/kosice/urban_tower,0.32,,,missing_coordinates; has_external_url,https://www.bielanoc.sk/,https://en.wikivoyage.org/wiki/Ko%C5%A1ice
northamerica/unitedstates/california/sanjose,San Jose,San Jose (California),6,114,do,BayCon,0.59,candidate,has description; high-value type; has external URL,,,Eating Out,northamerica/unitedstates/california/sanjose/eating_out,0.25,,,missing_coordinates; has_external_url,https://baycon.org/,https://en.wikivoyage.org/wiki/San_Jose_%28California%29
europe/slovakia/kosice,Košice,Košice,7,153,do,Cassovia folkfest,0.59,candidate,has description; high-value type; has external URL,,,East Slovak Museum,europe/slovakia/kosice/east_slovak_museum,0.457,,,missing_coordinates; has_external_url,http://www.folkfest.sk/,https://en.wikivoyage.org/wiki/Ko%C5%A1ice
northamerica/unitedstates/washington/leavenworth,Leavenworth,Leavenworth (Washington),5,51,do,Village of Lights: Christmastown,0.59,candidate,has description; high-value type; has external URL,,,Leavenworth Ranger Station,northamerica/unitedstates/washington/leavenworth/leavenworth_ranger_station,0.386,,,missing_coordinates; has_external_url,https://leavenworth.org/christmastown/,https://en.wikivoyage.org/wiki/Leavenworth_%28Washington%29
northamerica/unitedstates/washington/seattle,Seattle,Seattle,19,70,see,Peru (Honorary),0.59,candidate,has description; high-value type; has external URL,,,Pioneer Square,northamerica/unitedstates/washington/seattle/pioneer_square,0.444,,,missing_coordinates; has_external_url,https://www.consulado.pe/es/SanFrancisco/Paginas/Inicio.aspx,https://en.wikivoyage.org/wiki/Seattle
northamerica/unitedstates/texas/austin,Austin,Austin,45,55,do,Lunar New Year Festival,0.59,candidate,has description; high-value type; has external URL,,,Warehouse District,northamerica/unitedstates/texas/austin/warehouse_district,0.39,,,missing_coordinates; has_external_url,http://www.asianamericancc.com/,https://en.wikivoyage.org/wiki/Austin
northamerica/unitedstates/texas/sanantonio,San Antonio,San Antonio,26,86,do,Bat migration,0.59,candidate,has description; high-value type; has external URL,,,San Antonio Zoo,northamerica/unitedstates/texas/sanantonio/san_antonio_zoo,0.429,,,missing_coordinates; has_external_url,http://www.mysanantonio.com/lifestyle/article/Bats-entertainment-4666548.php,https://en.wikivoyage.org/wiki/San_Antonio
northamerica/unitedstates/montana/butte,Butte,Butte,14,42,do,An Ri Ra Irish Festival,0.59,candidate,has description; high-value type; has external URL,,,Mai Wah Museum,northamerica/unitedstates/montana/butte/mai_wah_museum,0.353,,,missing_coordinates; has_external_url,http://www.mtgaelic.org/an-ri-ra-montana-irish-festival.html,https://en.wikivoyage.org/wiki/Butte
asia/turkey/amasya,Amasya,Amasya,9,29,do,Yıldız Hamam,0.59,candidate,has description; high-value type; has external URL,,,Bayezid II Mosque,asia/turkey/amasya/bayezid_ii_mosque,0.345,,,missing_coordinates; has_external_url,https://www.kulturportali.gov.tr/turkiye/amasya/gezilecekyer/yildiz-hamami,https://en.wikivoyage.org/wiki/Amasya
