world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
africa/nigeria/ilorin,Ilorin,Ilorin,5,33,do,Diamond Amusement park,0.81,candidate,has coordinates; high-value type; strong travel term,8.448106,4.508516,Ilorin Central Market,africa/nigeria/ilorin/central_market,0.512,7.637,6.906,needs_external_source,,https://en.wikivoyage.org/wiki/Ilorin
europe/armenia/ani,Ani,Ani,8,14,see,King Gagik's Church of Saint Gregory,0.81,candidate,has coordinates; high-value type; strong travel term,40.5101,43.5687,Rediscovering Armenia Guidebook,europe/armenia/rediscovering_arme,0.328,,0.451,needs_external_source,,https://en.wikivoyage.org/wiki/Ani
asia/turkey/denizli,Denizli,Denizli,13,16,see,Seyit Emir Sultan Mosque,0.81,candidate,has coordinates; high-value type; strong travel term,37.7629,29.0966,Karahayit Red Springs,asia/turkey/denizli/karahayit,0.4,21.116,1.758,needs_external_source,,https://en.wikivoyage.org/wiki/Denizli
africa/tunisia/sousse,Sousse,Sousse,8,8,see,Synagogue Keter Torah,0.81,candidate,has coordinates; high-value type; strong travel term,35.8324775,10.6397224,Medina of Sousse,africa/tunisia/sousse/medina,0.47,0.53,0.412,needs_external_source,,https://en.wikivoyage.org/wiki/Sousse
northamerica/mexico/juarez,Juarez,Juarez,4,23,see,Monument to the Mexicanity,0.81,candidate,has coordinates; high-value type; strong travel term,31.756259,-106.440009,Museo de la Revolución en la Frontera,northamerica/mexico/juarez/museo_revolucion,0.36,4.727,7.41,needs_external_source,,https://en.wikivoyage.org/wiki/Juarez
asia/vietnam/ninh_binh,Ninh Binh,Ninh Binh,8,23,see,Hoa Son Cave Temple,0.81,candidate,has coordinates; high-value type; strong travel term,20.28159,105.92316,Hoa Lu Ancient Capital,asia/vietnam/ninh_binh/hoalu,0.488,5.757,6.326,needs_external_source,,https://en.wikivoyage.org/wiki/Ninh_Binh
asia/india/gujarat/patan,Patan,Patan (Gujarat),13,23,see,"Nilkantheswar Mahadev temple, Ruhavi",0.81,candidate,has coordinates; high-value type; strong travel term,23.769167,72.300556,Kalika Mata Temple,asia/india/gujarat/patan/kalika_mata_temple,0.528,20.145,19.994,needs_external_source,,https://en.wikivoyage.org/wiki/Patan_%28Gujarat%29
asia/philippines/caloocan,Caloocan,Caloocan,4,33,see,Caloocan City People's Park,0.81,candidate,has coordinates; high-value type; strong travel term,14.64801,120.99053,Caloocan Cathedral (San Roque Cathedral),asia/philippines/caloocan/caloocan_cathedral,0.533,1.924,2.535,needs_external_source,,https://en.wikivoyage.org/wiki/Caloocan
asia/india/uttarpradesh/agra,Agra,Agra,28,60,see,Shahjahan Garden,0.81,candidate,has coordinates; high-value type; strong travel term,27.17408,78.0263,Jama Masjid,asia/india/uttarpradesh/agra/jama_mosque_agra,0.444,1.339,1.636,needs_external_source,,https://en.wikivoyage.org/wiki/Agra
asia/malaysia/kuching,Kuching,Kuching,15,75,see,Orchid Garden,0.81,candidate,has coordinates; high-value type; strong travel term,1.566,110.3479,Fort Margherita,asia/malaysia/kuching/fort_margherita,0.429,0.623,0.748,needs_external_source,,https://en.wikivoyage.org/wiki/Kuching
europe/ukraine/uzhgorod,Uzhhorod,Uzhhorod,5,33,see,Evangelical Baptist Church,0.81,candidate,has coordinates; high-value type; strong travel term,48.6091,22.2843,Nevytske Castle (Day Trip),europe/ukraine/uzhgorod/nevytske_castle,0.293,10.495,1.328,needs_external_source,,https://en.wikivoyage.org/wiki/Uzhhorod
asia/china/hunan/hengyang,Hengyang,Hengyang,4,29,see,Pinghu Park,0.81,candidate,has coordinates; high-value type; strong travel term,26.909,112.5706,Huiyan Peak,asia/china/hunan/hengyang/huiyan_peak,0.545,3.091,2.02,needs_external_source,,https://en.wikivoyage.org/wiki/Hengyang
europe/poland/koszalin,Koszalin,Koszalin,4,10,see,Park at Amphitheater,0.81,candidate,has coordinates; high-value type; strong travel term,54.193227,16.187919,Chełmska Hill,europe/poland/koszalin/chelmska_hill,0.536,0.464,0.751,needs_external_source,,https://en.wikivoyage.org/wiki/Koszalin
europe/ireland/dundalk,Dundalk,Dundalk,5,28,see,Castle Roche,0.81,candidate,has coordinates; high-value type; strong travel term,54.0466,-6.4884,St Patrick's Cathedral,europe/ireland/dundalk/st_patricks_cathedral,0.412,7.557,7.381,needs_external_source,,https://en.wikivoyage.org/wiki/Dundalk
europe/slovakia/nitra,Nitra,Nitra,6,21,see,Ghymes castle ruins,0.81,candidate,has coordinates; high-value type; strong travel term,48.4115569,18.2224405,Nitra Castle,europe/slovakia/nitra/nitra_castle,0.452,14.436,14.802,needs_external_source,,https://en.wikivoyage.org/wiki/Nitra
northamerica/unitedstates/nebraska/omaha,Omaha,Omaha,10,120,do,Werner Park,0.81,candidate,has coordinates; high-value type; strong travel term,41.15184,-96.10623,Old Market,northamerica/unitedstates/nebraska/omaha/old_market,0.381,18.456,18.398,needs_external_source,,https://en.wikivoyage.org/wiki/Omaha
asia/indonesia/irianjaya/sorong,Sorong,Sorong,6,13,see,Tanjung Kasuari Beach,0.81,candidate,has coordinates; high-value type; strong travel term,-0.822937,131.225937,Tembok Berlin Beach,asia/indonesia/irianjaya/sorong/tembok_berlin_beach,0.5,9.134,5.507,needs_external_source,,https://en.wikivoyage.org/wiki/Sorong
asia/turkey/konya,Konya,Konya,24,16,see,Kyoto Park,0.81,candidate,has coordinates; high-value type; strong travel term,37.9785,32.518,Seljuk Palace Ruins,asia/turkey/konya/seljuk_palace,0.345,11.819,11.964,needs_external_source,,https://en.wikivoyage.org/wiki/Konya
europe/hungary/debrecen,Debrecen,Debrecen,17,130,see,Michael Fazekas memorial column,0.81,candidate,has coordinates; high-value type; strong travel term,47.56145,21.63459,Aquaticum Thermal Spa,europe/hungary/debrecen/aquaticum_spa,0.478,0.522,3.403,needs_external_source,,https://en.wikivoyage.org/wiki/Debrecen
europe/estonia/paldiski,Paldiski,Paldiski,1,29,see,memorial,0.81,candidate,has coordinates; high-value type; strong travel term,59.32833,24.21927,Eating Out,europe/estonia/paldiski/eating_out,0.222,9.422,9.46,needs_external_source,,https://en.wikivoyage.org/wiki/Paldiski
northamerica/trinidadandtobago/port_of_spain,Port of Spain,Port of Spain,9,42,see,Stollmeyer's Castle,0.81,candidate,has coordinates; high-value type; strong travel term,10.6724402,-61.5214714,Holy Trinity Cathedral,northamerica/trinidadandtobago/port_of_spain/holy_trinity_cathedral,0.439,2.545,2.894,needs_external_source,,https://en.wikivoyage.org/wiki/Port_of_Spain
europe/macedonia/tetovo,Tetovo,Tetovo,4,37,do,Žena Park,0.81,candidate,has coordinates; high-value type; strong travel term,42.0078,20.983,Sharena Mosque (Painted Mosque),europe/macedonia/tetovo/sharena_mosque,0.364,1.367,0.845,needs_external_source,,https://en.wikivoyage.org/wiki/Tetovo
europe/poland/sosnowiec,Sosnowiec,Sosnowiec,5,51,see,St Joachim Church (Kościół św. Joachima),0.81,candidate,has coordinates; high-value type; strong travel term,50.2998857,19.1806568,Schön Palace (Sosnowiec Museum),europe/poland/sosnowiec/schon_palace,0.345,4.267,4.042,needs_external_source,,https://en.wikivoyage.org/wiki/Sosnowiec
