world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/georgia/tbilisi,Tbilisi,Tbilisi,60,147,see,Open air carriage exhibition,0.59,candidate,has description; high-value type; strong travel term,,,Dmanisi Hominid Exhibition,europe/georgia/tbilisi/dmanisi_museum,0.519,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Tbilisi
northamerica/unitedstates/southcarolina/folly_beach,Folly Beach,Folly Beach,4,6,do,The Porgy House,0.59,candidate,has description; high-value type; strong travel term,,,Morris Island Lighthouse,northamerica/unitedstates/southcarolina/folly_beach/morris_island_lighthouse,0.457,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Folly_Beach
europe/unitedkingdom/wales/swansea,Swansea,Swansea,33,323,do,The Jersey Marine and Fabian Way Trail,0.59,candidate,has description; high-value type; strong travel term,,,Glynn Vivian Art Gallery,europe/unitedkingdom/wales/swansea/glynn_vivian,0.414,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Swansea
asia/japan/honshu/yokohama,Yokohama,Yokohama,7,98,see,Street Performance,0.59,candidate,has description; high-value type; strong travel term,,,Yamashita Park and the Waterfront,asia/japan/honshu/yokohama/yamashita_park,0.383,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Yokohama
asia/india/rajasthan/udaipur,Udaipur,Udaipur,47,77,see,Krishna Vilas,0.59,candidate,has description; high-value type; strong travel term,,,Shilpgram,asia/india/rajasthan/udaipur/shilpgram,0.455,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Udaipur
northamerica/unitedstates/ohio/dayton,Dayton,Dayton,13,51,see,Sacred Heart Catholic Church,0.59,candidate,has description; high-value type; strong travel term,,,Oregon Historic District,northamerica/unitedstates/ohio/dayton/oregon_historic_district,0.423,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Dayton
europe/serbia/nis,Niš,Niš,12,37,see,Mausoleum of Count Alexei Kirillovich Vronsky - lover of Anna Karenina,0.59,candidate,has description; high-value type; strong travel term,,,Nis Concentration Camp,europe/serbia/nis/nis_concentration,0.2,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ni%C5%A1
europe/greece/florina,Florina,Florina,3,6,see,Folklore Museum of the Aristotle Association,0.59,candidate,has description; high-value type; strong travel term,,,Florina Municipal Art Gallery,europe/greece/florina/florina_art_gallery,0.377,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Florina
asia/india/rajasthan/kota,Kota,Kota,5,13,do,Boat Safari,0.59,candidate,has description; high-value type; strong travel term,,,Chambal River Safari,asia/india/rajasthan/kota/chambal_river_safari,0.516,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kota
asia/india/uttarpradesh/jhansi,Jhansi,Jhansi,9,8,see,Government Museum,0.59,candidate,has description; high-value type; strong travel term,,,Jhansi Cantonment Cemetery,asia/india/uttarpradesh/jhansi/jhansi_cantonment_cemetery,0.419,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Jhansi
europe/poland/lodz,Łódź,Łódź,7,114,see,Poniatowski Park,0.59,candidate,has description; high-value type; strong travel term,,,Piotrkowska Street,europe/poland/lodz/piotrkowska_street,0.529,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/%C5%81%C3%B3d%C5%BA
asia/india/gujarat/jamnagar,Jamnagar,Jamnagar,9,13,see,Darbargadh Palace,0.59,candidate,has description; high-value type; strong travel term,,,Marine National Park,asia/india/gujarat/jamnagar/marine_national_park,0.378,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Jamnagar
europe/switzerland/zermatt,Zermatt,Zermatt,8,9,do,Breithorn,0.59,candidate,has description; high-value type; strong travel term,,,Matterhorn Museum (Zermatlantis),europe/switzerland/zermatt/matterhorn_museum,0.385,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Zermatt
northamerica/unitedstates/massachusetts/marblehead,Marblehead,Marblehead (Massachusetts),6,16,see,The local trolley,0.59,candidate,has description; high-value type; strong travel term,,,Old Burial Hill,northamerica/unitedstates/massachusetts/marblehead/old_burial_hill,0.429,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Marblehead_%28Massachusetts%29
northamerica/dominicanrepublic/santodomingo,Santo Domingo,Santo Domingo,24,55,do,The Malecón,0.59,candidate,has description; high-value type; strong travel term,,,Parque Colón,northamerica/dominicanrepublic/santodomingo/parque_colon,0.526,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Santo_Domingo
africa/tanzania/mafiaisland,Mafia Island,Mafia Island,3,14,see,Jibondo,0.59,candidate,has description; high-value type; strong travel term,,,"Kua Ruins, Juani Island",africa/tanzania/mafiaisland/kua_ruins,0.207,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Mafia_Island
northamerica/unitedstates/delaware/georgetown,Georgetown,Georgetown (Delaware),3,5,see,St. Paul's Episcopal Church,0.59,candidate,has description; high-value type; strong travel term,,,Sussex County Courthouse and the Circle,northamerica/unitedstates/delaware/georgetown/sussex_county_courthouse,0.295,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Georgetown_%28Delaware%29
asia/china/guangxi/yangshuo,Yangshuo,Yangshuo,8,70,do,Yangdi - Xingping,0.59,candidate,has description; high-value type; strong travel term,,,Yulong River,asia/china/guangxi/yangshuo/yulong_river,0.37,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Yangshuo
asia/philippines/southern_leyte/sogod,Sogod,Sogod,3,5,do,Magsuhot Park,0.59,candidate,has description; high-value type; strong travel term,,,Sogod Bay,asia/philippines/southern_leyte/sogod/sogod_bay,0.364,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Sogod
asia/india/himachalpradesh/joginder_nagar,Joginder Nagar,Jogindernagar,4,21,see,Barot,0.59,candidate,has description; high-value type; strong travel term,,,Bhangaal Valley,asia/india/himachalpradesh/joginder_nagar/joginder_nagar_valley,0.2,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Jogindernagar
