world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
southamerica/brazil/fortaleza,Fortaleza,Fortaleza,10,87,see,Praça do Ferreira,0.74,candidate,has coordinates; has description; high-value type; strong travel term,-3.7273,-38.52748,Mercado Central,southamerica/brazil/fortaleza/mercado_central,0.68,0.32,0.721,needs_external_source,,https://en.wikivoyage.org/wiki/Fortaleza
australiaandpacific/australia/newsouthwales/newcastle,Newcastle,Newcastle (New South Wales),16,75,do,Bar Beach,0.74,candidate,has coordinates; has description; high-value type; strong travel term,-32.945,151.762,Nobbys Beach,australiaandpacific/australia/newsouthwales/newcastle/nobbys_beach,0.667,4.278,2.677,needs_external_source,,https://en.wikivoyage.org/wiki/Newcastle_%28New_South_Wales%29
europe/italy/lazio/civitavecchia,Civitavecchia,Civitavecchia,15,6,see,Michelangelo stronghold,0.74,candidate,has coordinates; has description; high-value type; strong travel term,42.098859,11.786785,Unconditional Surrender (Embracing Peace),europe/italy/lazio/civitavecchia/embracing_peace,0.592,0.408,0.725,needs_external_source,,https://en.wikivoyage.org/wiki/Civitavecchia
northamerica/unitedstates/california/centralcoast/santabarbara,Santa Barbara,Santa Barbara,28,107,do,Leadbetter Beach,0.74,candidate,has coordinates; has description; high-value type; strong travel term,34.4031,-119.6978,Butterfly Beach,northamerica/unitedstates/california/centralcoast/santabarbara/butterfly_beach,0.71,5.6,2.163,needs_external_source,,https://en.wikivoyage.org/wiki/Santa_Barbara
asia/indonesia/java/surabaya,Surabaya,Surabaya,12,138,see,Gereja Kelahiran Santa Perawan Maria,0.74,candidate,has coordinates; has description; high-value type; strong travel term,-7.242207,112.73647,Tugu Pahlawan (Heroes Monument),asia/indonesia/java/surabaya/tugu_pahlawan,0.552,0.448,0.478,needs_external_source,,https://en.wikivoyage.org/wiki/Surabaya
europe/hungary/godollo,Gödöllő,Gödöllő,3,60,see,World War I. monument,0.74,candidate,has coordinates; has description; high-value type; strong travel term,47.59841,19.34862,Royal Palace of Gödöllő,europe/hungary/godollo/royal_palace,0.672,0.328,0.047,needs_external_source,,https://en.wikivoyage.org/wiki/G%C3%B6d%C3%B6ll%C5%91
asia/uzbekistan/samarkand,Samarkand,Samarkand,19,61,see,Galaasiya Mosque,0.74,candidate,has coordinates; has description; high-value type; strong travel term,39.671,67.0018,Afrasiyab Museum,asia/uzbekistan/samarkand/afrasiyab_museum,0.625,1.568,4.059,needs_external_source,,https://en.wikivoyage.org/wiki/Samarkand
asia/china/shandong_province/zaozhuang,Zaozhuang,Zaozhuang,2,29,see,Fengming Lake,0.74,candidate,has coordinates; has description; high-value type; strong travel term,34.802695,117.32127,Weishan Lake,asia/china/shandong_province/zaozhuang/weishan_lake,0.64,25.588,2.083,needs_external_source,,https://en.wikivoyage.org/wiki/Zaozhuang
asia/pakistan/karachi,Karachi,Karachi,50,197,see,Saint Patrick's Cathedral,0.74,candidate,has coordinates; has description; high-value type; strong travel term,24.86193,67.03508,Zainab Market,asia/pakistan/karachi/zainab_market,0.631,0.369,1.659,needs_external_source,,https://en.wikivoyage.org/wiki/Karachi
asia/kazakhstan/pavlodar,Pavlodar,Pavlodar,6,13,do,The Embankment and Waterfront Beach,0.74,candidate,has coordinates; has description; high-value type; strong travel term,52.2857,76.9355,S. Toraighyrov Library,asia/kazakhstan/pavlodar/toraighyrov_library,0.605,0.395,1.871,needs_external_source,,https://en.wikivoyage.org/wiki/Pavlodar
