world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
southamerica/bolivia/lapaz,La Paz,La Paz,50,86,see,parking lot at the nearby autopista,0.77,candidate,has coordinates; high-value type,-16.4882,-68.144,Parque Urbano Central,southamerica/bolivia/lapaz/parque_urbano_central,0.385,3.442,1.374,needs_external_source,,https://en.wikivoyage.org/wiki/La_Paz
asia/uzbekistan/tashkent,Tashkent,Tashkent,41,109,see,Yakkasaroy Cemetery,0.77,candidate,has coordinates; high-value type,41.2702,69.2334,Central Asian Plov Center,asia/uzbekistan/tashkent/central_asian_plov_center,0.5,8.044,6.02,needs_external_source,,https://en.wikivoyage.org/wiki/Tashkent
europe/russia/ural/ekaterinburg,Ekaterinburg,Yekaterinburg,11,72,see,Shartash,0.77,candidate,has coordinates; high-value type,56.82971,60.64675,Rastorguev-Kharitonov Palace,europe/russia/ural/ekaterinburg/kharitonov_palace,0.333,2.776,2.951,needs_external_source,,https://en.wikivoyage.org/wiki/Yekaterinburg
europe/switzerland/stmoritz,St. Moritz,St. Moritz,13,26,see,Nietzsche Stone,0.77,candidate,has coordinates; high-value type,46.4497,9.8057,Cresta Run,europe/switzerland/stmoritz/cresta_run,0.4,6.607,5.942,needs_external_source,,https://en.wikivoyage.org/wiki/St._Moritz
asia/india/daman,Daman,Daman (India),0,17,see,Daman Lighthouse,0.77,candidate,has coordinates; high-value type,20.40973,72.83074,,,0.0,,1.388,needs_external_source,,https://en.wikivoyage.org/wiki/Daman_%28India%29
europe/unitedkingdom/england/manchester_liverpool_and_north_west/bolton,Bolton,Bolton,14,32,see,Prestolee Aqueduct,0.77,candidate,has coordinates; high-value type,53.553,-2.377,Rivington Terraced Gardens,europe/unitedkingdom/england/manchester_liverpool_and_north_west/bolton/rivington_terraced_gardens,0.318,12.028,4.491,needs_external_source,,https://en.wikivoyage.org/wiki/Bolton
europe/spain/spanishcostas/denia,Dénia,Dénia,3,33,do,El Trampolí,0.77,candidate,has coordinates; high-value type,38.83301,0.13958,Montgó Natural Park,europe/spain/spanishcostas/denia/montgo_massif,0.32,3.388,3.027,needs_external_source,,https://en.wikivoyage.org/wiki/D%C3%A9nia
europe/unitedkingdom/scotland/falkirk,Falkirk,Falkirk,6,40,see,Bantaskine,0.77,candidate,has coordinates; high-value type,55.9922,-3.8122,Falkirk Wheel,europe/unitedkingdom/scotland/falkirk/falkirk_wheel,0.348,2.048,1.998,needs_external_source,,https://en.wikivoyage.org/wiki/Falkirk
northamerica/unitedstates/utah/saltlakecity,Salt Lake City,Salt Lake City,62,174,see,Tsunami,0.77,candidate,has coordinates; high-value type,40.7500448,-111.860576,Saltair,northamerica/unitedstates/utah/saltlakecity/saltair,0.429,26.265,2.452,needs_external_source,,https://en.wikivoyage.org/wiki/Salt_Lake_City
europe/russia/tula,Tula,Tula,6,28,see,Ryazhsky Vokzal,0.77,candidate,has coordinates; high-value type,54.20904,37.62781,Yasnaya Polyana,europe/russia/tula/yasnaya_polyana,0.333,16.647,1.905,needs_external_source,,https://en.wikivoyage.org/wiki/Tula
europe/spain/galicia/muros,Muros,Muros,4,6,see,San Francisco Convent,0.77,candidate,has coordinates; high-value type,42.7631,-9.0742,Casco Vello (Old Quarter),europe/spain/galicia/muros/casco_vello,0.438,1.866,1.853,needs_external_source,,https://en.wikivoyage.org/wiki/Muros
europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/sheffield,Sheffield,Sheffield,2,253,see,Saint Vincent's,0.77,candidate,has coordinates; high-value type,53.3856,-1.4765,Kelham Island,europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/sheffield/kelham_island,0.508,0.492,0.687,needs_external_source,,https://en.wikivoyage.org/wiki/Sheffield
asia/china/shanxiprovince/taiyuan,Taiyuan,Taiyuan,45,70,see,Jindoudaifu Shrine,0.77,candidate,has coordinates; high-value type,38.0113,112.4324,Jinci Springs and Garden,asia/china/shanxiprovince/taiyuan/jinci_park_springs,0.476,33.837,18.742,needs_external_source,,https://en.wikivoyage.org/wiki/Taiyuan
africa/kenya/thecoast/mombasa,Mombasa,Mombasa,20,137,see,Bombolulu Pharmacy,0.77,candidate,has coordinates; high-value type,-4.033041,39.683499,Bombolulu Workshops and Cultural Centre,africa/kenya/thecoast/mombasa/bombolulu_workshops,0.456,3.546,2.657,needs_external_source,,https://en.wikivoyage.org/wiki/Mombasa
europe/ireland/killarney,Killarney,Killarney,11,45,do,Omniplex,0.77,candidate,has coordinates; high-value type,52.05968,-9.49902,Kerry Way,europe/ireland/killarney/kerry_way,0.338,0.662,0.431,needs_external_source,,https://en.wikivoyage.org/wiki/Killarney
europe/ireland/waterford,Waterford,Waterford,6,48,see,Mullinavat,0.77,candidate,has coordinates; high-value type,52.367,-7.167,Reginald's Tower,europe/ireland/waterford/reginalds_tower,0.308,12.571,12.367,needs_external_source,,https://en.wikivoyage.org/wiki/Waterford
europe/unitedkingdom/england/south_east/portsmouth,Portsmouth,Portsmouth,46,77,see,Highbury College,0.77,candidate,has coordinates; high-value type,50.8373,-1.0619,Mary Rose Museum,europe/unitedkingdom/england/south_east/portsmouth/mary_rose,0.375,5.107,4.609,needs_external_source,,https://en.wikivoyage.org/wiki/Portsmouth
asia/turkey/pamukale,Pamukkale,Pamukkale,7,14,see,Martyrium,0.77,candidate,has coordinates; high-value type,37.9311,29.1304,Hierapolis Necropolis,asia/turkey/pamukale/hierapolis_necropolis,0.481,0.519,0.969,needs_external_source,,https://en.wikivoyage.org/wiki/Pamukkale
europe/germany/northrhinewestphalia/essen,Essen,Essen,11,74,see,St. Ludgerus Basilica,0.77,candidate,has coordinates; high-value type,51.3881,7.00472,Grugapark,europe/germany/northrhinewestphalia/essen/grugapark,0.345,4.604,7.835,needs_external_source,,https://en.wikivoyage.org/wiki/Essen
asia/indonesia/java/jakarta,Jakarta,Jakarta,32,83,see,Syria,0.77,candidate,has coordinates; high-value type,-6.22722,106.83101,Sari Bundo,asia/indonesia/java/jakarta/sari_bundo,0.4,6.251,5.778,needs_external_source,,https://en.wikivoyage.org/wiki/Jakarta
europe/ireland/cork,Cork,Cork,26,66,see,Ballincollig,0.77,candidate,has coordinates; high-value type,51.888,-8.589,Ballyvolane,europe/ireland/cork/ballyvolane,0.522,9.854,8.07,needs_external_source,,https://en.wikivoyage.org/wiki/Cork
europe/unitedkingdom/england/manchester_liverpool_and_north_west/clitheroe,Clitheroe,Clitheroe,5,14,see,Edisford Bridge,0.77,candidate,has coordinates; high-value type,53.8685,-2.4177,Ribble Way,europe/unitedkingdom/england/manchester_liverpool_and_north_west/clitheroe/ribble_way,0.24,1.708,1.708,needs_external_source,,https://en.wikivoyage.org/wiki/Clitheroe
europe/spain/northernspain/oviedo,Oviedo,Oviedo,13,18,see,Sagrado Corazón de Jesús,0.77,candidate,has coordinates; high-value type,43.3848,-5.8639,Camposagrado Palace,europe/spain/northernspain/oviedo/camposagrado_palace,0.5,2.89,3.718,needs_external_source,,https://en.wikivoyage.org/wiki/Oviedo
europe/germany/bavaria/rothenburg,Rothenburg ob der Tauber,Rothenburg ob der Tauber,7,21,do,Rad und Tat,0.77,candidate,has coordinates; high-value type,49.37253,10.1868,The Old Town Walls,europe/germany/bavaria/rothenburg/old_town_walls,0.32,,0.738,needs_external_source,,https://en.wikivoyage.org/wiki/Rothenburg_ob_der_Tauber
europe/spain/spanishcostas/altea,Altea,Altea,8,28,do,Platja Mar i Muntanya,0.77,candidate,has coordinates; high-value type,38.62174,-0.02221,Altea Tuesday Market,europe/spain/spanishcostas/altea/altea_market,0.39,3.496,3.405,needs_external_source,,https://en.wikivoyage.org/wiki/Altea
europe/romania/suceava,Suceava,Suceava,4,11,see,Planetarium,0.77,candidate,has coordinates; high-value type,47.641801,26.245483,Bukovina Museum,europe/romania/suceava/bukovina_museum,0.231,1.106,0.769,needs_external_source,,https://en.wikivoyage.org/wiki/Suceava
southamerica/brazil/santarem,Santarém,Santarém (Brazil),4,23,see,Museu Dica Frazão,0.77,candidate,has coordinates; high-value type,-2.41804,-54.71167,Museu João Fona,southamerica/brazil/santarem/museu_joao_fona,0.5,2.371,2.641,needs_external_source,,https://en.wikivoyage.org/wiki/Santar%C3%A9m_%28Brazil%29
africa/morocco/chaouen,Chefchaouen,Chefchaouen,7,33,do,Jebel al-Kalaa,0.77,candidate,has coordinates; high-value type,35.1882,-5.2497,Ras el Maa,africa/morocco/chaouen/ras_el_maa,0.381,2.23,2.519,needs_external_source,,https://en.wikivoyage.org/wiki/Chefchaouen
northamerica/mexico/monterrey,Monterrey,Monterrey,13,31,do,Cama de Piedra,0.77,candidate,has coordinates; high-value type,25.7167099,-100.409507,Catedral de Monterrey,northamerica/mexico/monterrey/catedral_de_monterrey,0.414,11.154,10.275,needs_external_source,,https://en.wikivoyage.org/wiki/Monterrey
