world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
asia/qatar/doha,Doha,Doha,50,160,see,Singapore,0.59,candidate,has description; high-value type; has external URL,,,MIA Park,asia/qatar/doha/mia_park,0.471,,,missing_coordinates; has_external_url,http://www.mfa.gov.sg/content/mfa/overseasmission/doha.html,https://en.wikivoyage.org/wiki/Doha
africa/sierraleone/freetown,Freetown,Freetown,35,49,see,Three historical cannons,0.59,candidate,has description; high-value type; has external URL,,,Freetown Central Mosque,africa/sierraleone/freetown/central_mosque,0.468,,,missing_coordinates; has_external_url,http://www.sierraleoneheritage.org/sites/monuments/oldcity,https://en.wikivoyage.org/wiki/Freetown
northamerica/unitedstates/pennsylvania/york,York,York (Pennsylvania),5,37,do,Appel Performing Arts Center,0.59,candidate,has description; high-value type; has external URL,,,York County History Center,northamerica/unitedstates/pennsylvania/york/york_county_history_center,0.444,,,missing_coordinates; has_external_url,https://appellcenter.org/,https://en.wikivoyage.org/wiki/York_%28Pennsylvania%29
northamerica/canada/ontario/sudbury,Sudbury,Sudbury (Ontario),18,65,see,VIA Rail Canada,0.59,candidate,has description; high-value type; has external URL,,,Salute Coffee Company,northamerica/canada/ontario/sudbury/salute_coffee,0.333,,,missing_coordinates; has_external_url,https://www.viarail.ca/,https://en.wikivoyage.org/wiki/Sudbury_%28Ontario%29
northamerica/unitedstates/tennessee/memphis,Memphis,Memphis,49,101,see,The Commercial Appeal,0.59,candidate,has description; high-value type; has external URL,,,Central BBQ,northamerica/unitedstates/tennessee/memphis/central_bbq,0.429,,,missing_coordinates; has_external_url,http://www.commercialappeal.com/,https://en.wikivoyage.org/wiki/Memphis
northamerica/unitedstates/nevada/elko,Elko,Elko,6,19,do,Ruby Lake National Wildlife Refuge,0.59,candidate,has coordinates; high-value type; has external URL,40.202,-115.493,National Cowboy Poetry Gathering,northamerica/unitedstates/nevada/elko/national_cowboy_poetry_gathering,0.424,111.326,111.387,has_external_url; far_from_parent,https://www.fws.gov/refuge/ruby_lake,https://en.wikivoyage.org/wiki/Elko
europe/denmark/copenhagen,Copenhagen,Copenhagen,101,98,see,TAXA 4x35,0.59,candidate,has description; high-value type; has external URL,,,Botanical Garden,europe/denmark/copenhagen/botanical_garden,0.32,,,missing_coordinates; has_external_url,https://taxa.dk/en/service-area/taxi-copenhagen-cab/,https://en.wikivoyage.org/wiki/Copenhagen
northamerica/unitedstates/northcarolina/charlotte,Charlotte,Charlotte,13,24,see,Charlotte Motor Speedway,0.59,candidate,has description; high-value type; has external URL,,,Bechtler Museum of Modern Art,northamerica/unitedstates/northcarolina/charlotte/bechtler_museum,0.34,,,missing_coordinates; has_external_url,http://www.charlottemotorspeedway.com,https://en.wikivoyage.org/wiki/Charlotte
northamerica/unitedstates/colorado/silverton,Silverton,Silverton (Colorado),13,7,do,Hardrock Hundred Mile Endurance Run,0.59,candidate,has description; high-value type; has external URL,,,Old Hundred Gold Mine,northamerica/unitedstates/colorado/silverton/old_hundred_gold_mine,0.5,,,missing_coordinates; has_external_url,http://www.run100s.com/HR/,https://en.wikivoyage.org/wiki/Silverton_%28Colorado%29
africa/lesotho/maseru,Maseru,Maseru,10,9,see,Intercape,0.59,candidate,has description; high-value type; has external URL,,,Lion Rock (Qiloane),africa/lesotho/maseru/lion_rock,0.444,,,missing_coordinates; has_external_url,http://www.intercape.co.za/,https://en.wikivoyage.org/wiki/Maseru
