world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/austria/wels,Wels,Wels,9,14,see,Herz-Jesu-Kirche,0.77,candidate,has coordinates; high-value type,48.1729,14.0269,Stadtpfarrkirche,europe/austria/wels/stadtpfarrkirche,0.438,1.63,1.828,needs_external_source,,https://en.wikivoyage.org/wiki/Wels
asia/india/daman,Daman,Daman (India),0,17,see,The House of Bocage,0.77,candidate,has coordinates; high-value type,20.409715,72.834428,,,0.0,,1.38,needs_external_source,,https://en.wikivoyage.org/wiki/Daman_%28India%29
europe/unitedkingdom/scotland/fraserburgh,Fraserburgh,Fraserburgh,4,14,see,Memsie Round Cairn,0.77,candidate,has coordinates; high-value type,57.649,-2.041,Eating Out in Fraserburgh,europe/unitedkingdom/scotland/fraserburgh/eating_out,0.372,,5.411,needs_external_source,,https://en.wikivoyage.org/wiki/Fraserburgh
southamerica/brazil/florianopolis,Florianópolis,Florianopolis,7,57,see,Canasvieiras,0.77,candidate,has coordinates; high-value type,-27.42728,-48.460611,Santo António de Lisboa,southamerica/brazil/florianopolis/santo_antonio_de_lisboa,0.375,11.388,20.843,needs_external_source,,https://en.wikivoyage.org/wiki/Florianopolis
europe/france/normandybrittany/montsaintmichel,Mont-Saint-Michel,Mont Saint-Michel,0,10,see,Porte de l'Avancée,0.77,candidate,has coordinates; high-value type,48.634963,-1.511345,,,0.0,,0.111,needs_external_source,,https://en.wikivoyage.org/wiki/Mont_Saint-Michel
asia/bahrain/manama,Manama,Manama,15,63,see,Bahrain International Exhibition & Convention Centre,0.77,candidate,has coordinates; high-value type,26.233292,50.553917,Bahrain World Trade Center,asia/bahrain/manama/bahrainwtc,0.475,2.817,3.028,needs_external_source,,https://en.wikivoyage.org/wiki/Manama
europe/ireland/kilkenny,Kilkenny,Kilkenny,13,39,see,Tullaroan,0.77,candidate,has coordinates; high-value type,52.658,-7.434,Kyteler's Inn,europe/ireland/kilkenny/kytelersinn,0.364,12.207,12.341,needs_external_source,,https://en.wikivoyage.org/wiki/Kilkenny
asia/thailand/ayutthaya,Ayutthaya,Ayutthaya,15,60,see,Wat Ubosot,0.77,candidate,has coordinates; high-value type,14.34311,100.556154,Wat Lokayasutharam,asia/thailand/ayutthaya/wat_lokayasutharam,0.5,1.444,1.986,needs_external_source,,https://en.wikivoyage.org/wiki/Ayutthaya
europe/unitedkingdom/england/birmingham_and_west_midlands/solihull,Solihull,Solihull,6,11,see,Brueton and Malvern Parks,0.77,candidate,has coordinates; high-value type,52.4085,-1.7626,Tudor Grange Park,europe/unitedkingdom/england/birmingham_and_west_midlands/solihull/tudor_grange_park,0.524,1.652,1.091,needs_external_source,,https://en.wikivoyage.org/wiki/Solihull
europe/belgium/charleroi,Charleroi,Charleroi,4,26,do,Terril des Piges,0.77,candidate,has coordinates; high-value type,50.41518,4.43348,Métro Léger de Charleroi,europe/belgium/charleroi/metro_leger,0.364,0.684,0.877,needs_external_source,,https://en.wikivoyage.org/wiki/Charleroi
europe/ireland/bray,Bray,Bray (Ireland),5,15,see,Great Sugar Loaf,0.77,candidate,has coordinates; high-value type,53.155,-6.15,Bray Head and Cliff Walk,europe/ireland/bray/bray_head,0.4,5.904,5.798,needs_external_source,,https://en.wikivoyage.org/wiki/Bray_%28Ireland%29
europe/spain/catalonia/sant_feliu_de_guixols,Sant Feliu de Guíxols,Sant Feliu de Guíxols,10,40,see,Mirador de Cala Urgell,0.77,candidate,has coordinates; high-value type,41.7669637,2.9984873,Monestir de Sant Feliu de Guíxols,europe/spain/catalonia/sant_feliu_de_guixols/monestir_sant_feliu,0.391,2.745,3.108,needs_external_source,,https://en.wikivoyage.org/wiki/Sant_Feliu_de_Gu%C3%ADxols
asia/india/karnataka/konkan_coast/mangalore,Mangalore,Mangalore,9,47,see,Kadri Manjunatheswara,0.77,candidate,has coordinates; high-value type,12.885778,74.855583,Kudroli Bhagavathi Temple,asia/india/karnataka/konkan_coast/mangalore/kudroli_bhagavathi_temple,0.435,2.23,2.238,needs_external_source,,https://en.wikivoyage.org/wiki/Mangalore
europe/ireland/clonmel,Clonmel,Clonmel,6,14,see,Carrick-on-Suir,0.77,candidate,has coordinates; high-value type,52.345,-7.408,Main Guard,europe/ireland/clonmel/main_guard,0.48,19.95,19.858,needs_external_source,,https://en.wikivoyage.org/wiki/Clonmel
europe/ireland/tralee,Tralee,Tralee,4,21,see,Ardfert,0.77,candidate,has coordinates; high-value type,52.327,-9.78,Kerry County Museum,europe/ireland/tralee/kerry_county_museum,0.231,8.37,8.174,needs_external_source,,https://en.wikivoyage.org/wiki/Tralee
europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/doncaster,Doncaster,Doncaster,5,48,see,Hooton Pagnell,0.77,candidate,has coordinates; high-value type,53.567,-1.268,Mansion House,europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/doncaster/mansion_house,0.296,10.104,10.155,needs_external_source,,https://en.wikivoyage.org/wiki/Doncaster
europe/france/normandybrittany/brest,Brest,Brest (France),7,21,do,Stade Francis-Le Blé,0.77,candidate,has coordinates; high-value type,48.40285,-4.46146,Pont de Recouvrance,europe/france/normandybrittany/brest/pont_recouvrance,0.375,3.315,2.642,needs_external_source,,https://en.wikivoyage.org/wiki/Brest_%28France%29
europe/serbia/zlatibor,Zlatibor,Zlatibor,13,14,do,Ski lift in Zlatibor town,0.77,candidate,has coordinates; high-value type,43.7227,19.691,Zlatibor Lake,europe/serbia/zlatibor/zlatibor_lake,0.474,0.915,8.301,needs_external_source,,https://en.wikivoyage.org/wiki/Zlatibor
asia/vietnam/vinh,Vinh,Vinh,4,9,see,the western gate,0.77,candidate,has coordinates; high-value type,18.6715633,105.667211,Ho Chi Minh Square and Statue,asia/vietnam/vinh/ho_chi_minh_square,0.293,1.755,7.56,needs_external_source,,https://en.wikivoyage.org/wiki/Vinh
europe/georgia/borjomi,Borjomi,Borjomi,6,21,see,Khashuri Marshrutka,0.77,candidate,has coordinates; high-value type,41.9852,43.59178,Bakuriani Narrow-Gauge Railway,europe/georgia/borjomi/bakuriani_railway,0.367,23.501,23.501,needs_external_source,,https://en.wikivoyage.org/wiki/Borjomi
africa/malawi/capemaclear,Cape Maclear,Cape Maclear,6,7,do,Mount Nkhunguni Peak,0.77,candidate,has coordinates; high-value type,-14.05103,34.84067,Thumbi West Island,africa/malawi/capemaclear/thumbi_west_island,0.368,3.829,2.752,needs_external_source,,https://en.wikivoyage.org/wiki/Cape_Maclear
europe/spain/spanishcostas/benidorm,Benidorm,Benidorm,6,34,do,Cala del Ti Ximo,0.77,candidate,has coordinates; high-value type,38.52811,-0.10394,Old Town,europe/spain/spanishcostas/benidorm/old_town,0.4,2.639,2.593,needs_external_source,,https://en.wikivoyage.org/wiki/Benidorm
europe/greece/athens,Athens,Athens,48,150,see,Onassis Cultural centre,0.77,candidate,has coordinates; high-value type,37.9579477,23.7193069,Stavros Niarchos Foundation Cultural Center,europe/greece/athens/snfcc,0.515,3.145,2.385,needs_external_source,,https://en.wikivoyage.org/wiki/Athens
asia/turkey/ankara,Ankara,Ankara,13,116,do,Atatürk Culture Center,0.77,candidate,has coordinates; high-value type,39.94330819485815,32.840512576526656,Trilye Restaurant,asia/turkey/ankara/trilye_restaurant,0.41,4.876,2.759,needs_external_source,,https://en.wikivoyage.org/wiki/Ankara
europe/norway/trondheim,Trondheim,Trondheim,19,84,do,Estenstadmarka,0.77,candidate,has coordinates; high-value type,63.3979,10.4684,Trondheim Art Museum,europe/norway/trondheim/trondheim_art_museum,0.353,4.917,5.134,needs_external_source,,https://en.wikivoyage.org/wiki/Trondheim
europe/sweden/uppsala,Uppsala,Uppsala,18,180,do,Ulvabadet,0.77,candidate,has coordinates; high-value type,59.913966,17.57913,Upplandsmuseet,europe/sweden/uppsala/upplandsmuseet,0.522,6.863,6.996,needs_external_source,,https://en.wikivoyage.org/wiki/Uppsala
australiaandpacific/australia/westernaustralia/geraldton,Geraldton,Geraldton,7,16,see,Point Moore Lighthouse,0.77,candidate,has coordinates; high-value type,-28.7827,114.579,St Francis Xavier Cathedral,australiaandpacific/australia/westernaustralia/geraldton/st_francis_xavier_cathedral,0.286,3.253,3.742,needs_external_source,,https://en.wikivoyage.org/wiki/Geraldton
europe/poland/lublin,Lublin,Lublin,10,68,do,Hala Globus,0.77,candidate,has coordinates; high-value type,51.2388,22.53189,Chachmei Lublin Yeshiva,europe/poland/lublin/chachmei_lublin_yeshiva,0.353,3.54,2.964,needs_external_source,,https://en.wikivoyage.org/wiki/Lublin
europe/france/midi/languedoc/narbonne,Narbonne,Narbonne,7,12,see,Abbaye de Fontfroide,0.77,candidate,has coordinates; high-value type,43.127372,2.898336,Canal de la Robine,europe/france/midi/languedoc/narbonne/canal_de_la_robine,0.414,10.668,10.622,needs_external_source,,https://en.wikivoyage.org/wiki/Narbonne
asia/turkey/bursa,Bursa,Bursa,13,44,see,İnkaya Historical Plane Tree,0.77,candidate,has coordinates; high-value type,40.182,29.017,Bursa Cable Car (Teleferik),asia/turkey/bursa/bursa_cable_car,0.364,5.389,4.291,needs_external_source,,https://en.wikivoyage.org/wiki/Bursa
asia/india/tamilnadu/salem,Salem,Salem (India),8,40,see,The Indian Institute of Handloom Technology,0.77,candidate,has coordinates; high-value type,11.66248,78.16999,Kurumbapatti Zoological Park,asia/india/tamilnadu/salem/kurumbapatti_zoo,0.269,9.082,4.757,needs_external_source,,https://en.wikivoyage.org/wiki/Salem_%28India%29
