world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
australiaandpacific/newzealand/nelson,Nelson,Nelson (New Zealand),18,40,do,Toilet,0.89,candidate,has coordinates; has description; high-value type; strong travel term,-41.26554,173.25737,Nelson Market,australiaandpacific/newzealand/nelson/nelson_market,0.316,2.304,2.283,needs_external_source,,https://en.wikivoyage.org/wiki/Nelson_%28New_Zealand%29
asia/china/yunnanprovince/tiger_leaping_gorge,Tiger Leaping Gorge,Tiger Leaping Gorge,3,5,see,Qiaotou (former starting point of the trek),0.89,candidate,has coordinates; has description; high-value type; strong travel term,27.17931,100.056105,Tiger Leaping Stone,asia/china/yunnanprovince/tiger_leaping_gorge/tiger_leaping_stone,0.308,4.311,9.832,needs_external_source,,https://en.wikivoyage.org/wiki/Tiger_Leaping_Gorge
asia/laos/pakse,Pakse,Pakse,6,26,see,Dao Heuang Market,0.89,candidate,has coordinates; has description; high-value type; strong travel term,15.1148,105.8144,Champasak Provincial Museum,asia/laos/pakse/champasak_provincial_museum,0.539,0.461,1.227,needs_external_source,,https://en.wikivoyage.org/wiki/Pakse
northamerica/unitedstates/florida/kissimmee,Kissimmee,Kissimmee,4,18,do,Babb Landing,0.89,candidate,has coordinates; has description; high-value type; strong travel term,28.31697,-81.45596,Lake Tohopekaliga,northamerica/unitedstates/florida/kissimmee/lake_tohopekaliga,0.276,12.534,5.496,needs_external_source,,https://en.wikivoyage.org/wiki/Kissimmee
europe/spain/spanishcostas/benidorm,Benidorm,Benidorm,6,34,see,Tossal de la Cala,0.89,candidate,has coordinates; has description; high-value type; strong travel term,38.52503,-0.16153,Terra Mitica,europe/spain/spanishcostas/benidorm/terra_mitica,0.435,4.113,3.312,needs_external_source,,https://en.wikivoyage.org/wiki/Benidorm
europe/hungary/budapest,Budapest,Budapest,57,94,see,Árpád Bridge,0.89,candidate,has coordinates; has description; high-value type; strong travel term,47.53792,19.05213,Széchenyi Chain Bridge,europe/hungary/budapest/szechenyi_chain_bridge,0.485,4.386,4.539,needs_external_source,,https://en.wikivoyage.org/wiki/Budapest
europe/greece/kavala,Kavala,Kavala,14,95,do,Nea Irakliza,0.89,candidate,has coordinates; has description; high-value type; strong travel term,40.8745,24.3156,Panagia District,europe/greece/kavala/panagia,0.429,10.923,10.686,needs_external_source,,https://en.wikivoyage.org/wiki/Kavala
asia/indonesia/sleman,Sleman,Sleman,7,32,see,Aircraft Museum,0.89,candidate,has coordinates; has description; high-value type; strong travel term,-7.789,110.416667,Merapi Volcano Museum,asia/indonesia/sleman/merapi_volcano_museum,0.5,19.402,11.739,needs_external_source,,https://en.wikivoyage.org/wiki/Sleman
europe/hungary/gyor,Győr,Győr,13,201,see,Roman Catholic Church,0.89,candidate,has coordinates; has description; high-value type; strong travel term,47.7133,17.652,Carmelite Monastery and Church,europe/hungary/gyor/karmelita_kolostor,0.431,3.433,3.569,needs_external_source,,https://en.wikivoyage.org/wiki/Gy%C5%91r
asia/china/innermongolia/manzhouli,Manzhouli,Manzhouli,4,41,see,Manzhouli Museum,0.89,candidate,has coordinates; has description; high-value type; strong travel term,49.6098,117.3562,Hulun Lake (Dalai Lake),asia/china/innermongolia/manzhouli/hulun_lake,0.385,75.592,6.817,needs_external_source,,https://en.wikivoyage.org/wiki/Manzhouli
asia/taiwan/keelung,Keelung,Keelung,12,18,see,Baimiwong Fort,0.89,candidate,has coordinates; has description; high-value type; strong travel term,25.155566,121.743045,Zhongzheng Park,asia/taiwan/keelung/zhongzheng_park,0.345,2.605,3.134,needs_external_source,,https://en.wikivoyage.org/wiki/Keelung
asia/china/shandong_province/weihai,Weihai,Weihai,4,37,see,Han yue fang,0.89,candidate,has coordinates; has description; high-value type; strong travel term,37.43,122.15,Weihai Swan Lake,asia/china/shandong_province/weihai/weihai_swan_lake,0.357,21.29,9.739,needs_external_source,,https://en.wikivoyage.org/wiki/Weihai
europe/russia/yakutsk,Yakutsk,Yakutsk,13,53,see,"Yakutsk Historical and Cultural Museum of the Northern peoples, Em. Yaroslavskovo",0.89,candidate,has coordinates; has description; high-value type; strong travel term,62.03142,129.7482,National Art Museum of Sakha,europe/russia/yakutsk/national_art_museum,0.447,0.793,0.956,needs_external_source,,https://en.wikivoyage.org/wiki/Yakutsk
northamerica/thecaribbean/puertorico/arecibo,Arecibo,Arecibo,6,9,see,Arecibo Pueblo,0.89,candidate,has coordinates; has description; high-value type; strong travel term,18.473129,-66.72022,Arecibo Observatory,northamerica/thecaribbean/puertorico/arecibo/arecibo_observator,0.545,14.743,0.492,needs_external_source,,https://en.wikivoyage.org/wiki/Arecibo
asia/srilanka/colombo,Colombo,Colombo,25,116,do,Nelum Pokuna Theatre,0.89,candidate,has coordinates; has description; high-value type; strong travel term,6.910833,79.863333,Lotus Tower (Nelum Kuluna),asia/srilanka/colombo/lotus_tower,0.452,1.882,1.824,needs_external_source,,https://en.wikivoyage.org/wiki/Colombo
northamerica/unitedstates/utah/zion,Zion National Park,Zion National Park,12,36,do,Northgate Peaks,0.89,candidate,has coordinates; has description; high-value type; strong travel term,37.3256,-113.0565,Court of the Patriarchs,northamerica/unitedstates/utah/zion/court_of_the_patriarchs,0.412,12.476,4.052,needs_external_source,,https://en.wikivoyage.org/wiki/Zion_National_Park
asia/india/kerala/thrissur,Thrissur,Thrissur,5,58,see,"Snehatheeram, Thalikkulam",0.89,candidate,has coordinates; has description; high-value type; strong travel term,10.43302,76.07681,Shakthan Thampuran Palace Museum,asia/india/kerala/thrissur/shakthan_thampuran_palace,0.5,17.796,18.338,needs_external_source,,https://en.wikivoyage.org/wiki/Thrissur
europe/spain/centralspain/salamanca,Salamanca,Salamanca,7,26,see,Museum of Commerce,0.89,candidate,has coordinates; has description; high-value type; strong travel term,40.9651,-5.6539,University of Salamanca,europe/spain/centralspain/salamanca/university_of_salamanca,0.39,0.961,0.764,needs_external_source,,https://en.wikivoyage.org/wiki/Salamanca
asia/china/jiangsu_province/suqian,Suqian,Suqian,5,23,see,San Tai Mountain Forest Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,34.04074,118.33603,Xiang Yu's Ancestral Home,asia/china/jiangsu_province/suqian/xiang_yu_hometown,0.34,10.946,10.264,needs_external_source,,https://en.wikivoyage.org/wiki/Suqian
australiaandpacific/guam/agana,Hagåtña (Agana),Hagåtña,11,9,see,San Carlos Falls,0.89,candidate,has coordinates; has description; high-value type; strong travel term,13.452707,144.716375,Chamorro Village,australiaandpacific/guam/agana/chamorro_village,0.375,4.733,4.262,needs_external_source,,https://en.wikivoyage.org/wiki/Hag%C3%A5t%C3%B1a
europe/norway/bergen,Bergen,Bergen,26,125,see,Gamlehaugen,0.89,candidate,has coordinates; has description; high-value type; strong travel term,60.343144,5.3367,Gamle Bergen Museum,europe/norway/bergen/gamle_bergen,0.533,8.437,5.72,needs_external_source,,https://en.wikivoyage.org/wiki/Bergen
europe/russia/yakutsk,Yakutsk,Yakutsk,13,53,see,Underground Laboratory of the Institute of Cryogenics,0.89,candidate,has coordinates; has description; high-value type; strong travel term,62.00945,129.66755,Treasury of the Sakha Republic,europe/russia/yakutsk/treasury_of_sakha,0.347,4.104,3.91,needs_external_source,,https://en.wikivoyage.org/wiki/Yakutsk
europe/portugal/cascais,Cascais,Cascais,14,21,see,Guincho beach,0.89,candidate,has coordinates; has description; high-value type; strong travel term,38.7257,-9.4763,Praia do Guincho,europe/portugal/cascais/praia_do_guincho,0.483,0.76,5.809,needs_external_source,,https://en.wikivoyage.org/wiki/Cascais
northamerica/belize/corozaltown,Corozal Town,Corozal Town,4,23,see,Rainbow Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,18.3932,-88.38008,Cerros (Cerro Maya) Archaeological Site,northamerica/belize/corozaltown/cerros_maya_site,0.263,4.692,1.841,needs_external_source,,https://en.wikivoyage.org/wiki/Corozal_Town
europe/armenia/tavush_marz/dilijan,Dilijan,Dilijan,8,42,see,Mantash Fortress,0.89,candidate,has coordinates; has description; high-value type; strong travel term,40.824,45.008,Sharambeyan Street (Old Quarter),europe/armenia/tavush_marz/dilijan/old_quarter,0.353,15.493,14.645,needs_external_source,,https://en.wikivoyage.org/wiki/Dilijan
asia/india/kerala/thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram,9,139,see,Kerala Government Secretariat,0.89,candidate,has coordinates; has description; high-value type; strong travel term,8.4972,76.9495,Keralam - Museum of History and Heritage,asia/india/kerala/thiruvananthapuram/keralam_museum,0.448,1.311,0.676,needs_external_source,,https://en.wikivoyage.org/wiki/Thiruvananthapuram
europe/greece/samos,Samos,Samos,17,56,see,Panagia Vrontiani,0.89,candidate,has coordinates; has description; high-value type; strong travel term,37.78181,26.84514,Vourliotes,europe/greece/samos/vourliotes,0.542,0.458,11.963,needs_external_source,,https://en.wikivoyage.org/wiki/Samos
asia/china/shandong_province/qingdao,Qingdao,Qingdao,12,108,see,Little Qingdao Island,0.89,candidate,has coordinates; has description; high-value type; strong travel term,36.05295,120.31871,Qingdao Museum,asia/china/shandong_province/qingdao/qingdao_museum,0.514,5.66,5.513,needs_external_source,,https://en.wikivoyage.org/wiki/Qingdao
northamerica/unitedstates/texas/midland,Midland,Midland (Texas),4,33,see,Marian Blakemore Planetarium,0.89,candidate,has coordinates; has description; high-value type; strong travel term,31.993774,-102.092593,Permian Basin Petroleum Museum,northamerica/unitedstates/texas/midland/permian_basin_petroleum_museum,0.483,2.999,19.091,needs_external_source,,https://en.wikivoyage.org/wiki/Midland_%28Texas%29
asia/turkmenistan/ashgabat,Ashgabat,Ashgabat,7,59,see,Turkmenbashy Ruhy Mosque and Turkmenbashi Mausoleum,0.89,candidate,has coordinates; has description; high-value type; strong travel term,38.0179,58.25282,Earthquake Monument and Ruhy Mosque,asia/turkmenistan/ashgabat/earthquake_monument_ruhy_mosque,0.419,,9.025,needs_external_source,,https://en.wikivoyage.org/wiki/Ashgabat
africa/kenya/thecoast/lamu,Lamu,Lamu,13,25,do,Manda Toto,0.89,candidate,has coordinates; has description; high-value type; strong travel term,-2.2296,40.9857,Lamu Old Town,africa/kenya/thecoast/lamu/lamu_old_town,0.435,10.279,10.301,needs_external_source,,https://en.wikivoyage.org/wiki/Lamu
northamerica/mexico/veracruz,Veracruz,Veracruz,11,44,do,Playa Villa de Mar,0.89,candidate,has coordinates; has description; high-value type; strong travel term,19.18292,-96.12434,Plaza de Armas,northamerica/mexico/veracruz/plaza_de_armas,0.538,2.252,3.144,needs_external_source,,https://en.wikivoyage.org/wiki/Veracruz
australiaandpacific/australia/westernaustralia/esperance,Esperance,Esperance,6,10,see,Observatory Point,0.89,candidate,has coordinates; has description; high-value type; strong travel term,-33.908594,121.794774,Esperance Stonehenge,australiaandpacific/australia/westernaustralia/esperance/stonehenge,0.378,13.167,10.67,needs_external_source,,https://en.wikivoyage.org/wiki/Esperance
europe/austria/innsbruck,Innsbruck,Innsbruck,11,70,see,Stift Wilten,0.89,candidate,has coordinates; has description; high-value type; strong travel term,47.2537234,11.4004438,Stadtturm,europe/austria/innsbruck/stadtturm,0.381,1.699,1.421,needs_external_source,,https://en.wikivoyage.org/wiki/Innsbruck
europe/sweden/helsingborg,Helsingborg,Helsingborg,9,27,see,Ramlösa Brunnspark,0.89,candidate,has coordinates; has description; high-value type; strong travel term,56.0218539,12.7473678,Café Dunker,europe/sweden/helsingborg/cafe_dunker,0.357,4.624,3.679,needs_external_source,,https://en.wikivoyage.org/wiki/Helsingborg
northamerica/canada/britishcolumbia/salmonarm,Salmon Arm,Salmon Arm,5,30,do,Sandy Point,0.89,candidate,has coordinates; has description; high-value type; strong travel term,50.7301,-119.306,Shuswap Lake Houseboating,northamerica/canada/britishcolumbia/salmonarm/shuswap_lake_houseboating,0.333,24.292,3.798,needs_external_source,,https://en.wikivoyage.org/wiki/Salmon_Arm
asia/southkorea/suwon,Suwon,Suwon,6,131,see,kkochmoe jesayujeogji,0.89,candidate,has coordinates; has description; high-value type; strong travel term,37.285957,126.987613,Hwaseong Fortress,asia/southkorea/suwon/hwaseong_fortress_1,0.263,4.424,3.159,needs_external_source,,https://en.wikivoyage.org/wiki/Suwon
asia/turkey/ankara,Ankara,Ankara,13,116,do,Goksu Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,39.992,32.6505,Anıtkabir (Atatürk Mausoleum),asia/turkey/ankara/anitkabir,0.375,17.603,19.072,needs_external_source,,https://en.wikivoyage.org/wiki/Ankara
europe/spain/blanes,Blanes,Blanes,4,57,see,S'Abanell Beach,0.89,candidate,has coordinates; has description; high-value type; strong travel term,41.667382,2.786717,Blanes Harbour,europe/spain/blanes/harbour,0.414,1.013,1.064,needs_external_source,,https://en.wikivoyage.org/wiki/Blanes
europe/finland/turku,Turku,Turku,5,262,see,Martin's Church,0.89,candidate,has coordinates; has description; high-value type; strong travel term,60.44079,22.25434,Forum Marinum,europe/finland/turku/forum_marinum,0.429,1.363,1.388,needs_external_source,,https://en.wikivoyage.org/wiki/Turku
europe/ukraine/lviv,Lviv,Lviv,12,176,see,Church of St. Nicholas,0.89,candidate,has coordinates; has description; high-value type; strong travel term,49.84744,24.02903,Armenian Cathedral,europe/ukraine/lviv/armenian_cathedral,0.525,0.475,0.632,needs_external_source,,https://en.wikivoyage.org/wiki/Lviv
northamerica/turksandcaicosislands/southcaicos,South Caicos,South Caicos,5,13,do,Plandon Cay Cut Beach,0.89,candidate,has coordinates; has description; high-value type; strong travel term,21.57028,-71.49426,Sail Rock and the South-End Beaches,northamerica/turksandcaicosislands/southcaicos/sail_rock,0.5,13.876,8.256,needs_external_source,,https://en.wikivoyage.org/wiki/South_Caicos
europe/spain/melilla,Melilla,Melilla,5,121,see,Augustin Jerez Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,35.278105,-2.93799,Museo Municipal de Melilla,europe/spain/melilla/museo_municipal,0.286,1.953,1.553,needs_external_source,,https://en.wikivoyage.org/wiki/Melilla
europe/sweden/falun,Falun,Falun,5,35,see,Church of the Great Copper Mountain,0.89,candidate,has coordinates; has description; high-value type; strong travel term,60.614438,15.629556,"Carl Larsson-gården, Sundborn",europe/sweden/falun/carl_larsson_garden,0.407,6.76,0.841,needs_external_source,,https://en.wikivoyage.org/wiki/Falun
southamerica/brazil/brasilia,Brasilia,Brasilia,41,78,see,Parque Olhos D'Água,0.89,candidate,has coordinates; has description; high-value type; strong travel term,-15.743813,-47.884526,Memorial dos Povos Indígenas,southamerica/brazil/brasilia/memorial_indigenous_peoples,0.435,5.741,5.572,needs_external_source,,https://en.wikivoyage.org/wiki/Brasilia
asia/india/karnataka/udupi,Udupi,Udupi,0,41,see,Madhva Sarovara,0.89,candidate,has coordinates; has description; high-value type; strong travel term,13.34133,74.75232,,,0.0,,1.107,needs_external_source,,https://en.wikivoyage.org/wiki/Udupi
asia/uzbekistan/samarkand,Samarkand,Samarkand,19,61,see,Seventh-day Adventist Church,0.89,candidate,has coordinates; has description; high-value type; strong travel term,39.6817,66.9414,Hazrat Khizr Mosque,asia/uzbekistan/samarkand/hazrat_khizr_mosque,0.298,4.116,3.436,needs_external_source,,https://en.wikivoyage.org/wiki/Samarkand
asia/india/madhyapradesh/indore,Indore,Indore,7,60,do,Regional Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,22.6775,75.85703,Lal Bagh Palace,asia/india/madhyapradesh/indore/lal_bagh_palace,0.357,2.777,4.902,needs_external_source,,https://en.wikivoyage.org/wiki/Indore
europe/france/east/lorraine/nancy,Nancy,Nancy,15,78,see,Parc de la Cure d'Air,0.89,candidate,has coordinates; has description; high-value type; strong travel term,48.69342,6.15986,Arc Héré,europe/france/east/lorraine/nancy/arc_here,0.545,1.68,1.729,needs_external_source,,https://en.wikivoyage.org/wiki/Nancy
asia/indonesia/java/semarang,Semarang,Semarang,8,164,see,Gua Kreo,0.89,candidate,has coordinates; has description; high-value type; strong travel term,-7.0382,110.351,Tugu Muda,asia/indonesia/java/semarang/tugu_muda,0.353,8.793,9.551,needs_external_source,,https://en.wikivoyage.org/wiki/Semarang
