world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
northamerica/belize/ambergriscaye,Ambergris Caye,Ambergris Caye,5,6,see,Eco-museum Belize,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,18.0059,-87.9142,Secret Beach,northamerica/belize/ambergriscaye/secret_beach,0.345,11.328,10.859,has_external_url,https://www.ecomuseumbelize.org/,https://en.wikivoyage.org/wiki/Ambergris_Caye
asia/china/liaoning/shenyang,Shenyang,Shenyang,6,59,see,Shenyang Horticultural Exposition Garden,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,41.8555788201,123.6336395989,Shenyang Imperial Palace (Mukden Palace),asia/china/liaoning/shenyang/shenyang_imperial_palace,0.531,17.403,18.036,has_external_url,http://www.syszwy.com.cn/,https://en.wikivoyage.org/wiki/Shenyang
northamerica/unitedstates/ohio/sandusky,Sandusky,Sandusky,15,38,do,ColossalCon,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,41.3846,-82.6412,Cedar Point,northamerica/unitedstates/ohio/sandusky/cedar_point,0.364,11.474,9.058,has_external_url,http://colossalcon.com/,https://en.wikivoyage.org/wiki/Sandusky
europe/germany/northrhinewestphalia/aachen,Aachen,Aachen,14,74,see,Belvedere rotating water tower,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,50.786513,6.080736,Lousberg Park,europe/germany/northrhinewestphalia/aachen/lousbergspark,0.532,0.468,1.151,has_external_url,http://drehturm-aachen.de,https://en.wikivoyage.org/wiki/Aachen
asia/indonesia/java/yogyakarta,Yogyakarta,Yogyakarta,16,99,see,Dr. Yap Prawirohusodo Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,-7.780687,110.375062,Fort Vredeburg Museum,asia/indonesia/java/yogyakarta/fort_vredeburg,0.375,2.389,1.889,has_external_url,http://museum.jogjaprov.go.id/id/news/92-Cerita-Museum-dr-Yap-Prawirohusodo,https://en.wikivoyage.org/wiki/Yogyakarta
northamerica/mexico/saltillo,Saltillo,Saltillo,5,23,see,Museo de la Katrina,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,25.4164548,-101.0030608,Museo del Desierto,northamerica/mexico/saltillo/museo_del_desierto,0.519,3.958,1.268,has_external_url,http://www.facebook.com/MuseoLaKatrina,https://en.wikivoyage.org/wiki/Saltillo
northamerica/canada/britishcolumbia/victoria,Victoria,Victoria (British Columbia),12,87,do,Swan Lake Christmas Hill Nature Sanctuary,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,48.46481,-123.37372,Fan Tan Alley,northamerica/canada/britishcolumbia/victoria/fan_tan_alley,0.296,4.005,4.093,has_external_url,https://www.swanlake.bc.ca/,https://en.wikivoyage.org/wiki/Victoria_%28British_Columbia%29
europe/unitedkingdom/england/manchester_liverpool_and_north_west/carlisle,Carlisle,Carlisle,5,19,see,Solway Aviation Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,54.9432,-2.8052,Tullie House Museum and Art Gallery,europe/unitedkingdom/england/manchester_liverpool_and_north_west/carlisle/tullie_house,0.351,10.161,10.042,has_external_url,https://www.solway-aviation-museum.co.uk/,https://en.wikivoyage.org/wiki/Carlisle
northamerica/canada/newbrunswick/moncton,Moncton,Moncton,11,50,do,Dobson Trail,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,45.97586,-64.78535,Downtown Moncton,northamerica/canada/newbrunswick/moncton/downtown_moncton,0.429,12.737,13.697,has_external_url,https://tourismnewbrunswick.ca/listing/dobson-trail-riverview-alma,https://en.wikivoyage.org/wiki/Moncton
northamerica/unitedstates/newyorkstate/syracuse,Syracuse,Syracuse (New York),11,70,do,Shakespeare-In-The-Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.04157,-76.12605,Green Lakes State Park,northamerica/unitedstates/newyorkstate/syracuse/green_lakes,0.488,12.451,1.884,has_external_url,https://ssitp.org/,https://en.wikivoyage.org/wiki/Syracuse_%28New_York%29
northamerica/unitedstates/tennessee/knoxville,Knoxville,Knoxville,23,55,see,Historic Westwood,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,35.94834,-83.9607,East Tennessee History Center,northamerica/unitedstates/tennessee/knoxville/east_tennessee_history_center,0.391,4.24,3.85,has_external_url,https://knoxheritage.org/westwood/,https://en.wikivoyage.org/wiki/Knoxville
europe/hungary/tapolca,Tapolca,Tapolca,4,7,see,Salföld,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,46.8339,17.5501,Malom-tó (Mill Pond),europe/hungary/tapolca/malom_to,0.429,9.973,10.007,has_external_url,http://www.salfold.hu/tortenet.php,https://en.wikivoyage.org/wiki/Tapolca
northamerica/unitedstates/oregon/salem,Salem,Salem (Oregon),6,36,see,Gilbert House Children`s Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,44.9455,-123.0408,Willamette Heritage Center,northamerica/unitedstates/oregon/salem/willamette_heritage_center,0.421,1.6,0.929,has_external_url,https://acgilbert.org/,https://en.wikivoyage.org/wiki/Salem_%28Oregon%29
