world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/netherlands/amsterdam,Amsterdam,Amsterdam,153,66,do,Holland Festival,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Oud-West,europe/netherlands/amsterdam/oud_west,0.5,,,missing_coordinates; has_external_url,http://www.hollandfestival.nl/en,https://en.wikivoyage.org/wiki/Amsterdam
southamerica/brazil/ribeiraopreto,Ribeirão Preto,Ribeirão Preto,4,18,see,Pedro II Theater,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Praça da Independência,southamerica/brazil/ribeiraopreto/praca_da_independencia,0.333,,,missing_coordinates; has_external_url,http://www.ribeiraopreto.sp.gov.br/fundacao/teatro/i36principal.php,https://en.wikivoyage.org/wiki/Ribeir%C3%A3o_Preto
europe/spain/balearicislands/mallorca/magaluf,Magaluf,Magaluf,6,12,see,Pirates Adventure,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Illa de sa Porrassa,europe/spain/balearicislands/mallorca/magaluf/illa_de_sa_porrassa,0.303,,,missing_coordinates; has_external_url,https://www.piratesadventure.com/,https://en.wikivoyage.org/wiki/Magaluf
europe/unitedkingdom/england/manchester_liverpool_and_north_west/carlisle,Carlisle,Carlisle,5,19,see,Guildhall Museum,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Tullie House Museum and Art Gallery,europe/unitedkingdom/england/manchester_liverpool_and_north_west/carlisle/tullie_house,0.392,,,missing_coordinates; has_external_url,https://tullie.org.uk/the-guildhall-museum/,https://en.wikivoyage.org/wiki/Carlisle
europe/germany/badenwrttemberg/konstanz,Konstanz,Konstanz,9,55,do,Christmas Market,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Imperia Statue,europe/germany/badenwrttemberg/konstanz/imperia_statue,0.4,,,missing_coordinates; has_external_url,http://www.weihnachtsmarkt-amsee.de,https://en.wikivoyage.org/wiki/Konstanz
europe/netherlands/gouda,Gouda,Gouda,6,83,do,Goudse Concerten,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Goudse Stroopwafels,europe/netherlands/gouda/goudse_stroopwafels,0.514,,,missing_coordinates; has_external_url,http://www.goudseconcerten.nl/,https://en.wikivoyage.org/wiki/Gouda
europe/finland/helsinki,Helsinki,Helsinki,56,99,do,Skippered Day Sailing,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Central Railway Station,europe/finland/helsinki/central_railway_station,0.455,,,missing_coordinates; has_external_url,http://www.tulepurjehtimaan.com/paivapurjehdus.php,https://en.wikivoyage.org/wiki/Helsinki
northamerica/unitedstates/delaware/dover,Dover,Dover (Delaware),9,52,do,Kent County Theatre Guild,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Air Mobility Command Museum,northamerica/unitedstates/delaware/dover/air_mobility_command_museum,0.269,,,missing_coordinates; has_external_url,http://www.kctg.org,https://en.wikivoyage.org/wiki/Dover_%28Delaware%29
africa/southafrica/pretoria,Pretoria,Pretoria,12,120,do,Groenkloof Nature Reserve,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Ditsong National Museum of Natural History,africa/southafrica/pretoria/national_museum_of_natural_history,0.418,,,missing_coordinates; has_external_url,http://www.tshwane.gov.za/sites/tourism/NatureConservation/Pages/Groenkloof-Nature-Reserve.aspx,https://en.wikivoyage.org/wiki/Pretoria
europe/italy/piemonte/stresa,Stresa,Stresa,6,14,see,Parco della Villa Pallavicino,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Isola dei Pescatori,europe/italy/piemonte/stresa/isola_dei_pescatori,0.375,,,missing_coordinates; has_external_url,https://www.isoleborromee.it/en/parco-pallavicino/,https://en.wikivoyage.org/wiki/Stresa
northamerica/unitedstates/delaware/dover,Dover,Dover (Delaware),9,52,see,Delaware Public Archives,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Delaware State House,northamerica/unitedstates/delaware/dover/delaware_state_house,0.455,,,missing_coordinates; has_external_url,https://archives.delaware.gov/,https://en.wikivoyage.org/wiki/Dover_%28Delaware%29
northamerica/unitedstates/nebraska/northplatte,North Platte,North Platte,5,42,see,America's 20th Century Veterans Memorial,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,North Platte Canteen Memorial,northamerica/unitedstates/nebraska/northplatte/north_platte_canteen,0.522,,,missing_coordinates; has_external_url,http://www.20thcvetsmem.org/,https://en.wikivoyage.org/wiki/North_Platte
northamerica/unitedstates/florida/delray_beach,Delray Beach,Delray Beach,17,40,do,Knowles Park,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,The Blue Anchor,northamerica/unitedstates/florida/delray_beach/blue_anchor,0.435,,,missing_coordinates; has_external_url,http://www.mydelraybeach.com/Delray/Departments/Parks+and+Recreation/Facilities/Intracoastal+Parks/Knowles+Park.htm,https://en.wikivoyage.org/wiki/Delray_Beach
asia/china/henan_province/kaifeng,Kaifeng,Kaifeng,6,33,see,The Site of Kaifeng Synagogue,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Kaifeng Night Market,asia/china/henan_province/kaifeng/night_market,0.489,,,missing_coordinates; has_external_url,http://hi.baidu.com/yisrael,https://en.wikivoyage.org/wiki/Kaifeng
europe/italy/trentinoaltoadige/bolzano,Bolzano,Bolzano,10,55,do,New City Theatre,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Bolzano Cathedral (Duomo),europe/italy/trentinoaltoadige/bolzano/duomo,0.424,,,missing_coordinates; has_external_url,http://www.fondazioneteatro.bolzano.it,https://en.wikivoyage.org/wiki/Bolzano
northamerica/unitedstates/wisconsin/eau_claire,Eau Claire,Eau Claire (Wisconsin),5,87,do,Children's Museum,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Carson Park,northamerica/unitedstates/wisconsin/eau_claire/carson_park,0.286,,,missing_coordinates; has_external_url,http://www.cmec.cc/,https://en.wikivoyage.org/wiki/Eau_Claire_%28Wisconsin%29
northamerica/unitedstates/newyorkstate/troy,Troy,Troy (New York),7,34,do,Troy Farmers Market,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Prospect Park,northamerica/unitedstates/newyorkstate/troy/prospect_park,0.438,,,missing_coordinates; has_external_url,https://www.troymarket.org/,https://en.wikivoyage.org/wiki/Troy_%28New_York%29
asia/thailand/kohtao,Koh Tao,Ko Tao,8,73,do,Black Tip Diving & Water Sports,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Scuba Diving,asia/thailand/kohtao/diving,0.356,,,missing_coordinates; has_external_url,http://www.blacktipdiving.com,https://en.wikivoyage.org/wiki/Ko_Tao
europe/spain/cantabria/santander,Santander,Santander,16,48,see,Faro Cabo Mayor Art Centre,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Barrio Cañadío,europe/spain/cantabria/santander/la_cañadiense,0.45,,,missing_coordinates; has_external_url,https://www.puertosantander.es/en/faro-de-cabo-mayor,https://en.wikivoyage.org/wiki/Santander
europe/italy/veneto/vicenza,Vicenza,Vicenza,9,14,see,Natural History and Archeological Museum,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Palazzo Chiericati / Museo Civico,europe/italy/veneto/vicenza/palazzo_chiericati,0.423,,,missing_coordinates; has_external_url,http://www.museicivicivicenza.it/en/mna/index.php,https://en.wikivoyage.org/wiki/Vicenza
northamerica/unitedstates/tennessee/clarksville,Clarksville,Clarksville (Tennessee),8,24,see,Historic Collinsville,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Downtown Historic District,northamerica/unitedstates/tennessee/clarksville/downtown_clarksville,0.511,,,missing_coordinates; has_external_url,http://historiccollinsville.com/,https://en.wikivoyage.org/wiki/Clarksville_%28Tennessee%29
northamerica/unitedstates/massachusetts/salem,Salem,Salem (Massachusetts),11,81,do,Mahi Harbor Cruises,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,The Witch House,northamerica/unitedstates/massachusetts/salem/the_witch_house,0.467,,,missing_coordinates; has_external_url,https://mahicruises.com/,https://en.wikivoyage.org/wiki/Salem_%28Massachusetts%29
europe/germany/badenwrttemberg/konstanz,Konstanz,Konstanz,9,55,see,Archaeology Museum of Baden-Württemberg,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Niederburg Bar Cluster,europe/germany/badenwrttemberg/konstanz/niederburg_bars,0.328,,,missing_coordinates; has_external_url,http://www.konstanz.alm-bw.de/,https://en.wikivoyage.org/wiki/Konstanz
northamerica/canada/alberta/lethbridge,Lethbridge,Lethbridge,6,56,see,Southern Alberta Art Gallery,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Indian Battle Park,northamerica/canada/alberta/lethbridge/indian_battle_park,0.348,,,missing_coordinates; has_external_url,https://www.saag.ca/,https://en.wikivoyage.org/wiki/Lethbridge
europe/spain/centralspain/valladolid,Valladolid,Valladolid (Spain),14,24,see,Monastery of San Joaquín and Santa Ana,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,University of Valladolid Facade,europe/spain/centralspain/valladolid/university_facade,0.406,,,missing_coordinates; has_external_url,https://museosanjoaquinysantaana.es/,https://en.wikivoyage.org/wiki/Valladolid_%28Spain%29
europe/lithuania/siauliai,Siauliai,Šiauliai,10,25,see,St George's Church,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Sundial Square,europe/lithuania/siauliai/sundial_square,0.312,,,missing_coordinates; has_external_url,http://www.jurgioparapija.lt/,https://en.wikivoyage.org/wiki/%C5%A0iauliai
northamerica/unitedstates/northcarolina/asheville,Asheville,Asheville,20,153,see,Trinity Episcopal Church,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Pisgah National Forest,northamerica/unitedstates/northcarolina/asheville/pisgah_national_forest,0.348,,,missing_coordinates; has_external_url,http://www.trinityasheville.org/,https://en.wikivoyage.org/wiki/Asheville
europe/russia/vladimir,Vladimir,Vladimir,4,75,see,Art gallery,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Golden Gate (Zolotye Vorota),europe/russia/vladimir/golden_gate,0.364,,,missing_coordinates; has_external_url,http://www.museum.vladimir.ru/eng/exhibition/vladimir/picture_gallery_e?menu=vladimir_exhibition,https://en.wikivoyage.org/wiki/Vladimir
southamerica/brazil/manaus,Manaus,Manaus,48,62,see,"Saint Sebastian, Martyr and Saint Francis of Assisi Parish",0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Museu Seringal Vila Paraíso,southamerica/brazil/manaus/seringal_vila_paraiso,0.357,,,missing_coordinates; has_external_url,https://arquidiocesedemanaus.org.br/paroquia/paroquia-sao-sebastiao-martir-sao-francisco-de-assis/,https://en.wikivoyage.org/wiki/Manaus
europe/germany/northrhinewestphalia/bochum,Bochum,Bochum,12,93,see,Christuskirche,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Schauspielhaus Bochum,europe/germany/northrhinewestphalia/bochum/schauspielhaus_bochum,0.4,,,missing_coordinates; has_external_url,http://www.christuskirche-bochum.de/,https://en.wikivoyage.org/wiki/Bochum
europe/croatia/hvar,Hvar,Hvar,17,12,do,Adventure park Hvar Jelsa,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Lavender Fields,europe/croatia/hvar/lavender_fields,0.5,,,missing_coordinates; has_external_url,http://www.hvar-adventure-park-jelsa.com,https://en.wikivoyage.org/wiki/Hvar
australiaandpacific/australia/queensland/cairns,Cairns,Cairns,10,45,see,Skytrans,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Skyrail Rainforest Cableway & Kuranda,australiaandpacific/australia/queensland/cairns/skyrail_and_kuranda,0.298,,,missing_coordinates; has_external_url,https://www.skytrans.com.au/,https://en.wikivoyage.org/wiki/Cairns
northamerica/thecaribbean/puertorico/bayamon,Bayamón,Bayamón,11,40,see,Puerto Rico National Cemetery,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Invención de la Santa Cruz Parish,northamerica/thecaribbean/puertorico/bayamon/iglesia_santa_cruz,0.357,,,missing_coordinates; has_external_url,https://www.cem.va.gov/CEM/cems/nchp/puertorico.asp,https://en.wikivoyage.org/wiki/Bayam%C3%B3n
northamerica/unitedstates/california/sandiego,San Diego,San Diego,58,25,see,Flixbus,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Fish Tacos,northamerica/unitedstates/california/sandiego/fish_tacos,0.353,,,missing_coordinates; has_external_url,https://www.flixbus.com/bus/san-diego-ca,https://en.wikivoyage.org/wiki/San_Diego
