world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/france/aquitaine/saintes,Saintes,Saintes,6,93,see,Parc des Arènes,0.85,candidate,has coordinates; has description; high-value type,45.74671,-0.64789,Arch of Germanicus,europe/france/aquitaine/saintes/arch_of_germanicus,0.483,1.469,1.208,needs_external_source,,https://en.wikivoyage.org/wiki/Saintes
europe/poland/szczecin,Szczecin,Szczecin,9,62,see,Railway suspension bridge on Regalica,0.85,candidate,has coordinates; has description; high-value type,53.3681,14.5887,Wały Chrobrego,europe/poland/szczecin/waly_chrobrego,0.353,7.341,7.343,needs_external_source,,https://en.wikivoyage.org/wiki/Szczecin
asia/iraq/karbala,Karbala,Karbala,6,13,see,Al-Rubu' Caravansarai,0.85,candidate,has coordinates; has description; high-value type,32.473536,44.158851,Al-Abbas Shrine,asia/iraq/karbala/al_abbas_shrine,0.457,19.682,19.304,needs_external_source,,https://en.wikivoyage.org/wiki/Karbala
europe/russia/ural/ekaterinburg,Ekaterinburg,Yekaterinburg,11,72,do,Shirokorechenskoye Kladbishche Cemetery,0.85,candidate,has coordinates; has description; high-value type,56.813889,60.527778,Yeltsin Center,europe/russia/ural/ekaterinburg/yeltsin_center,0.377,5.164,5.201,needs_external_source,,https://en.wikivoyage.org/wiki/Yekaterinburg
asia/china/hunan/changde,Changde,Changde,4,17,do,柳叶湖渔夫文化体验,0.85,candidate,has coordinates; has description; high-value type,29.0305,111.7032,,,0.0,,2.137,needs_external_source,,https://en.wikivoyage.org/wiki/Changde
asia/pakistan/azad_kashmir/muzaffar_abad,Muzaffarabad,Muzaffarabad,4,11,see,Shaheed Gali Tourist Rest House,0.85,candidate,has coordinates; has description; high-value type,34.4072,73.4197,Earthquake Memorial Bridge,asia/pakistan/azad_kashmir/muzaffar_abad/earthquake_memorial_bridge,0.316,7.737,6.278,needs_external_source,,https://en.wikivoyage.org/wiki/Muzaffarabad
europe/germany/bavaria/erlangen,Erlangen,Erlangen,6,167,see,Wiesengrund,0.85,candidate,has coordinates; has description; high-value type,49.596269,10.9911005,Schloss Erlangen,europe/germany/bavaria/erlangen/schloss_erlangen,0.37,0.983,1.065,needs_external_source,,https://en.wikivoyage.org/wiki/Erlangen
asia/turkey/ephesus,Ephesus,Ephesus,11,15,see,Ancient Harbour,0.85,candidate,has coordinates; has description; high-value type,37.9435,27.3335,Church of Mary (Double Church),asia/turkey/ephesus/church_of_mary,0.476,0.524,0.676,needs_external_source,,https://en.wikivoyage.org/wiki/Ephesus
asia/india/karnataka/bijapur,Bijapur,Bijapur (Karnataka),12,33,see,Alapur Gate,0.85,candidate,has coordinates; has description; high-value type,16.824992,75.73946,Bijapur Citadel,asia/india/karnataka/bijapur/citadel,0.538,2.54,3.189,needs_external_source,,https://en.wikivoyage.org/wiki/Bijapur_%28Karnataka%29
africa/southafrica/krugernationalpark,Kruger National Park,Kruger National Park,7,74,see,Longwe Lookout,0.85,candidate,has coordinates; has description; high-value type,-23.8298,31.6421,Lower Sabie Camp,africa/southafrica/krugernationalpark/lower_sabie_camp,0.333,146.198,19.747,needs_external_source,,https://en.wikivoyage.org/wiki/Kruger_National_Park
asia/china/shandong_province/jinan,Jinan,Jinan,65,109,see,Tourism Bus Station,0.85,candidate,has coordinates; has description; high-value type,36.63032,116.99228,Jinan Old Railway Station (Rebuilt),asia/china/shandong_province/jinan/jinan_old_railway_station,0.455,4.126,2.521,needs_external_source,,https://en.wikivoyage.org/wiki/Jinan
asia/india/uttaranchal/dehradun,Dehradun,Dehradun,13,50,see,Ram Rai Darbar,0.85,candidate,has coordinates; has description; high-value type,30.317982,78.031995,Ellora's Bakery,asia/india/uttaranchal/dehradun/ellora_bakery,0.483,1.995,0.166,needs_external_source,,https://en.wikivoyage.org/wiki/Dehradun
europe/greece/thassos_island,Thassos,Thasos,14,112,see,Scala Kalirachi,0.85,candidate,has coordinates; has description; high-value type,40.7067,24.5342,Marble Beach (Saliara),europe/greece/thassos_island/marble_beach,0.37,21.25,10.17,needs_external_source,,https://en.wikivoyage.org/wiki/Thasos
northamerica/unitedstates/oregon/astoria,Astoria,Astoria,8,27,see,East Mooring Basin,0.85,candidate,has coordinates; has description; high-value type,46.194404,-123.8029,Astoria Column,northamerica/unitedstates/oregon/astoria/astoria_column,0.5,1.738,2.342,needs_external_source,,https://en.wikivoyage.org/wiki/Astoria
asia/japan/honshu/nagoya,Nagoya,Nagoya,50,66,see,Mitsubishi Tokyo UFJ Bank Foreign Exchange Shop,0.85,candidate,has coordinates; has description; high-value type,35.16866,136.84441,Higashiyama Zoo and Botanical Gardens,asia/japan/honshu/nagoya/higashiyama_zoo,0.357,11.888,5.36,needs_external_source,,https://en.wikivoyage.org/wiki/Nagoya
asia/laos/pakse,Pakse,Pakse,6,26,see,Big Buddha,0.85,candidate,has coordinates; has description; high-value type,15.0954,105.8121,"Si Phan Don (4,000 Islands)",asia/laos/pakse/si_phan_don,0.381,122.17,2.873,needs_external_source,,https://en.wikivoyage.org/wiki/Pakse
