world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
asia/bangladesh/coxsbazar,Cox's Bazar,Cox's Bazar,12,6,do,Fun Fest,0.51,candidate,high-value type; has external URL,,,Burmese Market,asia/bangladesh/coxsbazar/burmese_market,0.364,,,missing_coordinates; has_external_url,http://funfestbeach.com/,https://en.wikivoyage.org/wiki/Cox%27s_Bazar
northamerica/unitedstates/wisconsin/eau_claire,Eau Claire,Eau Claire (Wisconsin),5,87,do,Micon Cinemas,0.51,candidate,high-value type; has external URL,,,Carson Park,northamerica/unitedstates/wisconsin/eau_claire/carson_park,0.417,,,missing_coordinates; has_external_url,https://miconcinemas.com/,https://en.wikivoyage.org/wiki/Eau_Claire_%28Wisconsin%29
europe/germany/northrhinewestphalia/bochum,Bochum,Bochum,12,93,do,Piano-Festival-Ruhr,0.51,candidate,high-value type; has external URL,,,Anneliese Brost Musikforum Ruhr,europe/germany/northrhinewestphalia/bochum/anneliese_brost_musikforum,0.44,,,missing_coordinates; has_external_url,http://www.klavierfestival.de,https://en.wikivoyage.org/wiki/Bochum
asia/china/beijing,Beijing,Beijing,50,94,see,Ireland,0.51,candidate,high-value type; has external URL,,,Olympic Green (Olympic Park),asia/china/beijing/olympic_park,0.4,,,missing_coordinates; has_external_url,https://www.dfa.ie/irish-embassy/china/,https://en.wikivoyage.org/wiki/Beijing
southamerica/brazil/recife,Recife,Recife,34,154,see,Portugal,0.51,candidate,high-value type; has external URL,,,Bar Central,southamerica/brazil/recife/bar_central,0.421,,,missing_coordinates; has_external_url,https://portaldascomunidades.mne.gov.pt/pt/rede-consular/america,https://en.wikivoyage.org/wiki/Recife
northamerica/unitedstates/hawaii/kihei,Kihei,Kihei,5,34,do,Maui Massage,0.51,candidate,high-value type; has external URL,,,Molokini Crater,northamerica/unitedstates/hawaii/kihei/molokini_crater,0.37,,,missing_coordinates; has_external_url,http://www.massage-maui.com,https://en.wikivoyage.org/wiki/Kihei
northamerica/unitedstates/wisconsin/eau_claire,Eau Claire,Eau Claire (Wisconsin),5,87,do,Micon Cinemas Oakwood,0.51,candidate,high-value type; has external URL,,,Carson Park,northamerica/unitedstates/wisconsin/eau_claire/carson_park,0.375,,,missing_coordinates; has_external_url,https://miconcinemas.com/theatres/micon-oakwood/,https://en.wikivoyage.org/wiki/Eau_Claire_%28Wisconsin%29
northamerica/unitedstates/indiana/lafayette,Lafayette,Lafayette (Indiana),5,39,see,Lilly Nature Center,0.51,candidate,high-value type; has external URL,,,Purdue University,northamerica/unitedstates/indiana/lafayette/purdue_university,0.389,,,missing_coordinates; has_external_url,https://www.westlafayette.in.gov/our-city/lilly-nature-center,https://en.wikivoyage.org/wiki/Lafayette_%28Indiana%29
northamerica/unitedstates/colorado/idaho_springs,Idaho Springs,Idaho Springs,3,39,do,Raft Masters,0.51,candidate,high-value type; has external URL,,,Clear Creek Whitewater,northamerica/unitedstates/colorado/idaho_springs/clear_creek_whitewater,0.353,,,missing_coordinates; has_external_url,http://raftmasters.com/,https://en.wikivoyage.org/wiki/Idaho_Springs
europe/germany/badenwrttemberg/karlsruhe,Karlsruhe,Karlsruhe,12,41,do,Kino im Prinz-Max-Palais,0.51,candidate,high-value type; has external URL,,,Schlosspark and Municipal Park,europe/germany/badenwrttemberg/karlsruhe/schlosspark,0.37,,,missing_coordinates; has_external_url,http://www.kinemathek-karlsruhe.de,https://en.wikivoyage.org/wiki/Karlsruhe
northamerica/unitedstates/texas/houston,Houston,Houston,7,75,see,Pakistan,0.51,candidate,high-value type; has external URL,,,Space Center Houston,northamerica/unitedstates/texas/houston/space_center_houston,0.357,,,missing_coordinates; has_external_url,http://www.pakistanconsulatehouston.org,https://en.wikivoyage.org/wiki/Houston
