world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
northamerica/canada/newbrunswick/fredericton,Fredericton,Fredericton,6,71,see,St Peter's Anglican Church and Cemetery,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,45.966627,-66.7405,Christ Church Cathedral,northamerica/canada/newbrunswick/fredericton/christ_church_cathedral,0.452,8.218,7.695,has_external_url,https://www.historicplaces.ca/en/rep-reg/place-lieu.aspx?id=17041,https://en.wikivoyage.org/wiki/Fredericton
northamerica/unitedstates/kentucky/frankfort,Frankfort,Frankfort (Kentucky),5,47,see,Leslie Morris Park at Fort Hill,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,38.2046,-84.86982,Liberty Hall,northamerica/unitedstates/kentucky/frankfort/liberty_hall,0.419,1.129,0.512,has_external_url,https://www.capitalcitymuseum.com/html/fort_hill.html,https://en.wikivoyage.org/wiki/Frankfort_%28Kentucky%29
asia/china/guangdong/zhanjiang,Zhanjiang,Zhanjiang,4,34,see,Zhanjiang Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,21.2720868088,110.3506165938,Zhanjiang Mangrove National Nature Reserve,asia/china/guangdong/zhanjiang/zhanjiang_mangroves,0.483,41.478,9.51,has_external_url,http://www.zjsbwg.com/,https://en.wikivoyage.org/wiki/Zhanjiang
australiaandpacific/australia/northernterritory/darwin,Darwin,Darwin,22,61,see,Charles Darwin National Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,-12.440617,130.87725,Bicentennial Park,australiaandpacific/australia/northernterritory/darwin/bicentennial_park,0.489,4.908,4.507,has_external_url,http://www.nt.gov.au/nreta/parks/find/charlesdarwin.html,https://en.wikivoyage.org/wiki/Darwin
northamerica/unitedstates/iowa/ames,Ames,Ames,7,34,do,Ada Hayden Heritage Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,42.0719,-93.6249,Bandshell Park,northamerica/unitedstates/iowa/ames/bandshell_park,0.474,5.223,5.061,has_external_url,http://www.cityofames.org/index.aspx?page=503&recordid=61,https://en.wikivoyage.org/wiki/Ames
europe/ireland/sligo,Sligo,Sligo,17,38,see,Parke's Castle,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,54.2647,-8.3344,Medb's Cairn,europe/ireland/sligo/medbs_cairn,0.462,15.244,9.176,has_external_url,https://heritageireland.ie/visit/places-to-visit/parkes-castle/,https://en.wikivoyage.org/wiki/Sligo
europe/poland/katowice,Katowice,Katowice,12,77,see,Silesian Freedom and Solidarity Centre,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,50.2442,18.9901,Silesian Theatre,europe/poland/katowice/silesian_theatre,0.519,2.857,3.322,has_external_url,https://scwis.pl/en/,https://en.wikivoyage.org/wiki/Katowice
northamerica/canada/novascotia/halifax,Halifax,Halifax,23,106,see,Point Pleasant Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,44.622884,-63.568618,Stubborn Goat Gastropub,northamerica/canada/novascotia/halifax/stubborn_goat_gastropub,0.381,2.576,3.17,has_external_url,http://www.novascotia.com/see-do/attractions/point-pleasant-park/1461,https://en.wikivoyage.org/wiki/Halifax
europe/unitedkingdom/scotland/oban,Oban,Oban,6,25,see,Ardchattan Priory,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,56.4626,-5.295,Oban Distillery,europe/unitedkingdom/scotland/oban/oban_distillery,0.375,12.054,12.269,has_external_url,http://www.ardchattan.co.uk/,https://en.wikivoyage.org/wiki/Oban
europe/germany/northrhinewestphalia/bochum,Bochum,Bochum,12,93,see,Zisterzienserkloster,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,51.431767,7.228675,Anneliese Brost Musikforum Ruhr,europe/germany/northrhinewestphalia/bochum/anneliese_brost_musikforum,0.392,5.597,5.598,has_external_url,http://www.kloster-stiepel.org,https://en.wikivoyage.org/wiki/Bochum
europe/poland/katowice,Katowice,Katowice,12,77,see,Franciscan Monastery in Panewniki,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,50.2269,18.9631,Silesian Theatre,europe/poland/katowice/silesian_theatre,0.327,5.559,6.04,has_external_url,http://www.panewniki.franciszkanie.pl/,https://en.wikivoyage.org/wiki/Katowice
northamerica/unitedstates/newhampshire/portsmouth,Portsmouth,Portsmouth (New Hampshire),11,40,do,Water Country Water Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.0361,-70.7817,Prescott Park,northamerica/unitedstates/newhampshire/portsmouth/prescott_park,0.541,4.671,4.262,has_external_url,https://www.watercountry.com/,https://en.wikivoyage.org/wiki/Portsmouth_%28New_Hampshire%29
europe/unitedkingdom/scotland/gardenstown,Gardenstown,Gardenstown,1,6,see,Troup Head,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,57.688,-2.3,Things to do in Gardenstown,europe/unitedkingdom/scotland/gardenstown/things_to_do,0.162,,14.346,has_external_url,https://www.rspb.org.uk/reserves-and-events/reserves-a-z/troup-head/,https://en.wikivoyage.org/wiki/Gardenstown
northamerica/unitedstates/northcarolina/kinston,Kinston,Kinston (North Carolina),10,8,see,Governor Caswell Memorial,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,35.26656,-77.62085,Chef and the Farmer,northamerica/unitedstates/northcarolina/kinston/chef_and_the_farmer,0.3,3.664,3.587,has_external_url,"https://historicsites.nc.gov/all-sites/css-neuse-and-governor-caswell-memorial#:~:text=At%20the%20Governor%20Richard%20Caswell,part%20of%20the%20United%20States.",https://en.wikivoyage.org/wiki/Kinston_%28North_Carolina%29
europe/norway/alta,Alta,Alta,6,7,do,Raipas,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,69.938611,23.360278,Alta River,europe/norway/alta/alta_river,0.25,3.459,4.547,has_external_url,https://struve.no/engelsk/stedene/lille-raipas-alta/,https://en.wikivoyage.org/wiki/Alta
