world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/italy/tuscany/livorno,Livorno,Livorno,7,23,see,Chiesa di San Jacopo in Acquaviva,0.47,candidate,high-value type,,,New Synagogue of Livorno,europe/italy/tuscany/livorno/new_synagogue,0.316,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Livorno
europe/unitedkingdom/england/newcastle_and_north_east/durham,Durham,Durham (England),7,40,see,Framwellgate Bridge,0.47,candidate,high-value type,,,Crook Hall and Gardens,europe/unitedkingdom/england/newcastle_and_north_east/durham/crook_hall,0.439,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Durham_%28England%29
northamerica/canada/ontario/ottawa,Ottawa,Ottawa,23,271,see,Senegal,0.47,candidate,high-value type,,,Rideau Canal,northamerica/canada/ontario/ottawa/rideau_canal,0.421,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ottawa
asia/thailand/hatyai,Hat Yai,Hat Yai,9,109,see,Tourist Police,0.47,candidate,high-value type,,,Kim Yong Market,asia/thailand/hatyai/kim_yong_market,0.276,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Hat_Yai
asia/india/kerala/munnar,Munnar,Munnar,5,54,see,"State Bank of India, Munnar",0.47,candidate,high-value type,,,Mattupetty Dam and Lake,asia/india/kerala/munnar/mattupetty_dam,0.367,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Munnar
asia/thailand/hatyai,Hat Yai,Hat Yai,9,109,see,Alisan,0.47,candidate,high-value type,,,ASEAN Night Bazaar,asia/thailand/hatyai/asean_night_bazaar,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Hat_Yai
northamerica/unitedstates/rhodeisland/providence,Providence,Providence,15,19,see,Portugal,0.47,candidate,high-value type,,,Federal Hill,northamerica/unitedstates/rhodeisland/providence/federal_hill,0.3,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Providence
europe/spain/centralspain/salamanca,Salamanca,Salamanca,7,26,see,Roman Bridge,0.47,candidate,high-value type,,,Tapas Bars,europe/spain/centralspain/salamanca/tapas_bars,0.364,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Salamanca
northamerica/unitedstates/colorado/vail,Vail,Vail,12,77,do,Troy's Ski Shop,0.47,candidate,high-value type,,,Vail Ski Resort,northamerica/unitedstates/colorado/vail/vail_ski_resort,0.467,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Vail
asia/southkorea/pusan,Busan,Busan,10,29,see,KTX Reservations,0.47,candidate,high-value type,,,Gukje Market,asia/southkorea/pusan/gukjemarket,0.286,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Busan
northamerica/canada/ontario/ottawa,Ottawa,Ottawa,23,271,see,Kazakhstan,0.47,candidate,high-value type,,,Sparks Street Mall,northamerica/canada/ontario/ottawa/sparks_street,0.357,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ottawa
northamerica/unitedstates/newmexico/tucumcari,Tucumcari,Tucumcari,8,22,do,Mountain View Bowling,0.47,candidate,high-value type,,,Tucumcari Mountain,northamerica/unitedstates/newmexico/tucumcari/tucumcari_mountain,0.41,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Tucumcari
asia/india/tamilnadu/salem,Salem,Salem (India),8,40,see,Skandashasram,0.47,candidate,high-value type,,,Sugavaneswarar Temple,asia/india/tamilnadu/salem/sugavaneswarar_temple,0.471,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Salem_%28India%29
asia/qatar/doha,Doha,Doha,50,160,see,Kuwait,0.47,candidate,high-value type,,,Souq Waqif,asia/qatar/doha/souq_waqif,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Doha
europe/italy/marche/urbino,Urbino,Urbino,14,50,see,Chiesa delle Torre,0.47,candidate,high-value type,,,Piazza della Repubblica,europe/italy/marche/urbino/piazza_della_repubblica,0.488,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Urbino
europe/romania/arad,Arad,Arad (Romania),4,24,see,Palatul Szantay,0.47,candidate,high-value type,,,Fortress of Arad,europe/romania/arad/fortress_of_arad,0.258,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Arad_%28Romania%29
europe/norway/kristiansand,Kristiansand,Kristiansand,20,80,see,Emergency Medical Services (Ambulance),0.47,candidate,high-value type,,,Agder Natural History Museum and Botanical Garden,europe/norway/kristiansand/agder_natural_history_museum,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kristiansand
northamerica/unitedstates/ohio/cleveland,Cleveland,Cleveland,59,29,see,Denmark (Honorary),0.47,candidate,high-value type,,,West Side Market,northamerica/unitedstates/ohio/cleveland/west_side_market,0.522,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Cleveland
europe/unitedkingdom/scotland/forres,Forres,Forres,0,16,see,Sueno's Stone,0.47,candidate,high-value type,,,,,0.0,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Forres
northamerica/unitedstates/colorado/vail,Vail,Vail,12,77,do,Vail Mountain Adventure Center,0.47,candidate,high-value type,,,Mountain Standard,northamerica/unitedstates/colorado/vail/mountain_standard,0.511,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Vail
northamerica/unitedstates/maryland/college_park,College Park,College Park (Maryland),1,37,do,The Mews Playground,0.47,candidate,high-value type,,,Cornerstone Grill and Loft,northamerica/unitedstates/maryland/college_park/cornerstone_grill,0.341,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/College_Park_%28Maryland%29
northamerica/canada/ontario/ottawa,Ottawa,Ottawa,23,271,see,Serbia,0.47,candidate,high-value type,,,The Glebe,northamerica/canada/ontario/ottawa/the_glebe,0.364,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ottawa
asia/pakistan/karachi,Karachi,Karachi,50,197,see,Macedonia,0.47,candidate,high-value type,,,Gadani Beach,asia/pakistan/karachi/gadani_beach,0.476,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Karachi
europe/ukraine/kyiv,Kyiv,Kyiv,52,205,see,House of Peter the Great,0.47,candidate,high-value type,,,Khanenko Museum of Arts,europe/ukraine/kyiv/khanenko_museum,0.512,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kyiv
northamerica/unitedstates/massachusetts/nantucket,Nantucket,Nantucket,14,51,do,Sea Nantucket Kayak Rentals,0.47,candidate,high-value type,,,Nantucket Whaling Museum,northamerica/unitedstates/massachusetts/nantucket/nantucket_whaling_museum,0.51,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Nantucket
asia/china/heilongjiang/jiamusi,Jiamusi,Jiamusi,2,21,see,Jinjiekou,0.47,candidate,high-value type,,,Sanjiangkou Wetland Park,asia/china/heilongjiang/jiamusi/sanjiangkou_wetland_park,0.364,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Jiamusi
asia/southkorea/seoul,Seoul,Seoul,48,86,see,Travel Information,0.47,candidate,high-value type,,,Seoul National Cemetery,asia/southkorea/seoul/nationalcemetry,0.439,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Seoul
