world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
australiaandpacific/newzealand/south_island/west_coast/hokitika,Hokitika,Hokitika,4,46,do,Mount Tuhua Track,0.89,candidate,has coordinates; has description; high-value type; has external URL,-42.813139,171.156231,Pounamu (Greenstone) Workshops,australiaandpacific/newzealand/south_island/west_coast/hokitika/pounamu_greenstone,0.412,18.292,18.598,has_external_url,https://www.doc.govt.nz/parks-and-recreation/places-to-go/west-coast/places/lake-kaniere-scenic-reserve/things-to-do/tracks/mount-tuhua-track/,https://en.wikivoyage.org/wiki/Hokitika
asia/indonesia/java/purwokerto,Purwokerto,Purwokerto,10,65,do,Inul Vizta Karaoke,0.89,candidate,has coordinates; has description; high-value type; has external URL,-7.42785427466181,109.25132906634055,Alun-Alun Purwokerto,asia/indonesia/java/purwokerto/alun_alun_purwokerto,0.368,2.046,3.386,has_external_url,http://www.vizta.co.id/,https://en.wikivoyage.org/wiki/Purwokerto
northamerica/unitedstates/arizona/tempe,Tempe,Tempe,15,51,do,Angels Major League Baseball Spring Training,0.89,candidate,has coordinates; has description; high-value type; has external URL,33.400949,-111.970512,James Turrell Skyspace: Air Apparent,northamerica/unitedstates/arizona/tempe/air_apparent,0.38,4.458,3.934,has_external_url,http://www.springtrainingconnection.com/tempe.html,https://en.wikivoyage.org/wiki/Tempe
northamerica/unitedstates/illinois/springfield,Springfield,Springfield (Illinois),10,47,do,Lake Springfield,0.89,candidate,has coordinates; has description; high-value type; has external URL,39.759444,-89.600278,Lincoln Depot,northamerica/unitedstates/illinois/springfield/lincoln_depot,0.345,5.703,5.771,has_external_url,https://www.cwlp.com/LakesParksHome/LakesParksHome.aspx,https://en.wikivoyage.org/wiki/Springfield_%28Illinois%29
europe/norway/bergen,Bergen,Bergen,26,125,see,Damsgård Hovedgård,0.89,candidate,has coordinates; has description; high-value type; has external URL,60.3832,5.3021,Troldhaugen — Edvard Grieg Museum,europe/norway/bergen/troldhaugen,0.408,8.31,1.799,has_external_url,http://www.bymuseet.no/?vis=82&spr=en,https://en.wikivoyage.org/wiki/Bergen
northamerica/unitedstates/arkansas/littlerock,Little Rock,Little Rock,14,93,do,Murry's Dinner Playhouse,0.89,candidate,has coordinates; has description; high-value type; has external URL,34.71614,-92.34645,Doe's Eat Place,northamerica/unitedstates/arkansas/littlerock/doe_s_eat_place,0.462,7.503,6.194,has_external_url,https://murrysdp.com/,https://en.wikivoyage.org/wiki/Little_Rock
northamerica/unitedstates/california/berkeley,Berkeley,Berkeley,13,87,see,Graduate Theological Union,0.89,candidate,has coordinates; has description; high-value type; has external URL,37.875645,-122.261822,Sather Tower (The Campanile),northamerica/unitedstates/california/berkeley/campanile,0.489,0.511,1.099,has_external_url,http://gtu.edu/,https://en.wikivoyage.org/wiki/Berkeley
europe/slovakia/kosice,Košice,Košice,7,153,see,Šaca manor,0.89,candidate,has coordinates; has description; high-value type; has external URL,48.63613,21.16407,St. Urban Tower,europe/slovakia/kosice/urban_tower,0.435,11.657,11.654,has_external_url,http://kastielsaca.sk/,https://en.wikivoyage.org/wiki/Ko%C5%A1ice
europe/germany/hessen/darmstadt,Darmstadt,Darmstadt,10,54,see,Porzellansammlung Erlangen in the Prinz-Georg-Palais,0.89,candidate,has coordinates; has description; high-value type; has external URL,49.879751,8.6532838,Hessisches Landesmuseum Darmstadt,europe/germany/hessen/darmstadt/hessisches_landesmuseum,0.46,0.54,0.787,has_external_url,http://www.porzellanmuseum-darmstadt.de/,https://en.wikivoyage.org/wiki/Darmstadt
northamerica/unitedstates/newmexico/losalamos,Los Alamos,Los Alamos,6,51,do,Los Alamos County Ice Rink,0.89,candidate,has coordinates; has description; high-value type; has external URL,35.8798145,-106.3259848,Pajarito Mountain Ski Area,northamerica/unitedstates/newmexico/losalamos/pajarito_mountain,0.458,4.414,2.438,has_external_url,https://www.losalamosnm.us/government/departments/community_services/parks_recreation_and_open_spaces/icerink,https://en.wikivoyage.org/wiki/Los_Alamos
europe/portugal/evora,Évora,Évora,7,22,see,Great Dolmen of Zambujeiro,0.89,candidate,has coordinates; has description; high-value type; has external URL,38.539253,-8.014397,Praça do Giraldo,europe/portugal/evora/praca_do_giraldo,0.45,9.826,9.789,has_external_url,http://antagrandezambujeiro.blogspot.com,https://en.wikivoyage.org/wiki/%C3%89vora
europe/france/east/lorraine/metz,Metz,Metz,15,31,do,The Box Escape Game,0.89,candidate,has coordinates; has description; high-value type; has external URL,49.10661,6.17091,Gare de Metz-Ville,europe/france/east/lorraine/metz/gare_de_metz,0.427,0.573,1.453,has_external_url,https://www.the-box-metz.com/,https://en.wikivoyage.org/wiki/Metz
northamerica/unitedstates/montana/deer_lodge,Deer Lodge,Deer Lodge,4,17,see,Yesterday's Playthings,0.89,candidate,has coordinates; has description; high-value type; has external URL,46.391797,-112.735557,Old Montana Prison Museum,northamerica/unitedstates/montana/deer_lodge/old_montana_prison,0.389,0.611,0.718,has_external_url,https://www.pcmaf.org/,https://en.wikivoyage.org/wiki/Deer_Lodge
europe/germany/hessen/kassel,Kassel,Kassel,19,95,do,City Bowling,0.89,candidate,has coordinates; has description; high-value type; has external URL,51.29972,9.48021,Artists' Necropolis,europe/germany/hessen/kassel/artists_necropolis,0.333,5.278,2.166,has_external_url,http://www.citybowling-kassel.de/,https://en.wikivoyage.org/wiki/Kassel
northamerica/unitedstates/california/mountainvieuw,Mountain View,Mountain View (California),4,49,see,Hacker Dojo,0.89,candidate,has coordinates; has description; high-value type; has external URL,37.403,-122.05,Computer History Museum,northamerica/unitedstates/california/mountainvieuw/computer_history_museum,0.294,2.711,3.301,has_external_url,http://www.hackerdojo.com/,https://en.wikivoyage.org/wiki/Mountain_View_%28California%29
southamerica/colombia/santamarta,Santa Marta,Santa Marta,9,33,see,Simon Bolivar's place of death,0.89,candidate,has coordinates; has description; high-value type; has external URL,11.2280395,-74.1774405,Quinta de San Pedro Alejandrino,southamerica/colombia/santamarta/quinta_de_san_pedro_alejandrino,0.345,3.837,2.746,has_external_url,https://www.museobolivariano.org.co/horariosytarifas/,https://en.wikivoyage.org/wiki/Santa_Marta
northamerica/canada/manitoba/winnipeg,Winnipeg,Winnipeg,22,164,do,Winnipeg Jazz Orchestra,0.89,candidate,has coordinates; has description; high-value type; has external URL,49.88946,-97.15058,Centennial Concert Hall,northamerica/canada/manitoba/winnipeg/centennial_concert_hall,0.391,1.512,1.1,has_external_url,http://www.winnipegjazzorchestra.com,https://en.wikivoyage.org/wiki/Winnipeg
asia/qatar/doha,Doha,Doha,50,160,do,Al Shaqab Horse Centre,0.89,candidate,has coordinates; has description; high-value type; has external URL,25.306261,51.439936,Al Shahaniya Camel Racing Track,asia/qatar/doha/camel_racing,0.491,24.839,6.879,has_external_url,http://doha.frasershospitality.com/en/attractions/hotels-near-al-shaqab-horse-centre.html,https://en.wikivoyage.org/wiki/Doha
