world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/hungary/gyor,Győr,Győr,13,201,do,Győr Philharmonic Orchestra,0.51,candidate,high-value type; has external URL,,,Győr Cathedral,europe/hungary/gyor/gyor_cathedral,0.488,,,missing_coordinates; has_external_url,http://www.gyfz.hu,https://en.wikivoyage.org/wiki/Gy%C5%91r
europe/germany/northrhinewestphalia/essen,Essen,Essen,11,74,do,Essen Light Weeks,0.51,candidate,high-value type; has external URL,,,Essen Minster (Essener Dom),europe/germany/northrhinewestphalia/essen/essen_minster,0.533,,,missing_coordinates; has_external_url,http://www.lichtwochen.essen.de/,https://en.wikivoyage.org/wiki/Essen
europe/spain/andalucia/almeria,Almería,Almería,13,19,see,Romania,0.51,candidate,high-value type; has external URL,,,Cerro de San Cristóbal,europe/spain/andalucia/almeria/cerro_san_cristobal,0.462,,,missing_coordinates; has_external_url,http://almeria.mae.ro/,https://en.wikivoyage.org/wiki/Almer%C3%ADa
europe/bosniaandherzegovina/sarajevo,Sarajevo,Sarajevo,42,173,see,Qatar,0.51,candidate,high-value type; has external URL,,,Baščaršija,europe/bosniaandherzegovina/sarajevo/bascarsija,0.429,,,missing_coordinates; has_external_url,http://www.mvp.gov.ba/ambasade_konzulati_misije/ambasade_u_bih/,https://en.wikivoyage.org/wiki/Sarajevo
europe/germany/northrhinewestphalia/bochum,Bochum,Bochum,12,93,do,Freilichtbühne Wattenscheid,0.51,candidate,high-value type; has external URL,,,Starlight Express Theater,europe/germany/northrhinewestphalia/bochum/starlight_express_theater,0.423,,,missing_coordinates; has_external_url,http://www.freilichtbuehne-wattenscheid.de/,https://en.wikivoyage.org/wiki/Bochum
asia/india/haryana/kurukshetra,Kurukshetra,Kurukshetra,8,16,see,Raja Harsh ka Tilla,0.51,candidate,high-value type; has external URL,,,Brahma Sarovar,asia/india/haryana/kurukshetra/brahma_sarovar,0.424,,,missing_coordinates; has_external_url,http://haryanatourism.gov.in/Destination/raja-harsha-ka-tila,https://en.wikivoyage.org/wiki/Kurukshetra
europe/ukraine/kyiv,Kyiv,Kyiv,52,205,see,Uklon,0.51,candidate,high-value type; has external URL,,,Khlibny,europe/ukraine/kyiv/khlebny_blok,0.5,,,missing_coordinates; has_external_url,https://uklon.com.ua/en/,https://en.wikivoyage.org/wiki/Kyiv
northamerica/unitedstates/washingtondc,Washington D.C.,"Washington, D.C.",48,211,see,Cape Verde,0.51,candidate,high-value type; has external URL,,,Capitol Hill,northamerica/unitedstates/washingtondc/capitol_hill,0.364,,,missing_coordinates; has_external_url,https://www.embcv-usa.gov.cv/,https://en.wikivoyage.org/wiki/Washington%2C_D.C.
africa/botswana/gaborone,Gaborone,Gaborone,6,46,see,Nigeria,0.51,candidate,high-value type; has external URL,,,National Museum and Art Gallery,africa/botswana/gaborone/national_museum_and_art_gallery,0.263,,,missing_coordinates; has_external_url,https://gaborone.foreignaffairs.gov.ng/,https://en.wikivoyage.org/wiki/Gaborone
asia/china/hongkong,Hong Kong,Hong Kong,64,81,see,Malaysia,0.51,candidate,high-value type; has external URL,,,Lantau,asia/china/hongkong/lantau,0.429,,,missing_coordinates; has_external_url,https://www.kln.gov.my/web/chn_hong-kong,https://en.wikivoyage.org/wiki/Hong_Kong
northamerica/unitedstates/utah/saltlakecity,Salt Lake City,Salt Lake City,62,174,see,Denmark (Honorary),0.51,candidate,high-value type; has external URL,,,Pioneer Park,northamerica/unitedstates/utah/saltlakecity/pioneer_park,0.421,,,missing_coordinates; has_external_url,http://usa.um.dk/en/about-us/list-of-danish-honorary-consulates-in-the-us/list-of-honorary-consulates-on-the-west-coast/salt-lake-city-utah/,https://en.wikivoyage.org/wiki/Salt_Lake_City
northamerica/canada/ontario/ottawa,Ottawa,Ottawa,23,271,see,Bolivia,0.51,candidate,high-value type; has external URL,,,Royal Canadian Mint,northamerica/canada/ontario/ottawa/royal_canadian_mint,0.308,,,missing_coordinates; has_external_url,https://bolivianembassy.ca/embajada/ubicacion/,https://en.wikivoyage.org/wiki/Ottawa
europe/unitedkingdom/england/london,London,London,76,205,see,Costa Rica,0.51,candidate,high-value type; has external URL,,,Fabric,europe/unitedkingdom/england/london/fabric,0.5,,,missing_coordinates; has_external_url,http://costaricanembassy.co.uk,https://en.wikivoyage.org/wiki/London
northamerica/unitedstates/washingtondc,Washington D.C.,"Washington, D.C.",48,211,see,Cuba,0.51,candidate,high-value type; has external URL,,,River Club,northamerica/unitedstates/washingtondc/riverclub,0.429,,,missing_coordinates; has_external_url,https://misiones.cubaminrex.cu/en/usa/embassy-cuba-usa,https://en.wikivoyage.org/wiki/Washington%2C_D.C.
europe/spain/madrid,Madrid,Madrid,116,94,see,Ireland (Irlandia),0.51,candidate,high-value type; has external URL,,,El Tigre,europe/spain/madrid/chueca_el_tigre,0.5,,,missing_coordinates; has_external_url,http://www.dfa.ie/irish-embassy/spain/,https://en.wikivoyage.org/wiki/Madrid
