world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
southamerica/argentina/rosario,Rosario,Rosario,7,25,see,Museum of Contemporary Art of Rosario,0.51,candidate,high-value type; strong travel term,,,Monumento Nacional a la Bandera,southamerica/argentina/rosario/monumento_bandera,0.317,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Rosario
africa/tunisia/jerba,Jerba,Djerba,7,22,see,Mosque of the Strangers,0.51,candidate,high-value type; strong travel term,,,Fadhloun Mosque,africa/tunisia/jerba/fadhloun_mosque,0.353,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Djerba
asia/india/daman,Daman,Daman (India),0,17,see,Jetty Garden,0.51,candidate,high-value type; strong travel term,,,,,0.0,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Daman_%28India%29
northamerica/unitedstates/maryland/college_park,College Park,College Park (Maryland),1,37,do,College Park Woods Neighborhood Park,0.51,candidate,high-value type; strong travel term,,,Cornerstone Grill and Loft,northamerica/unitedstates/maryland/college_park/cornerstone_grill,0.29,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/College_Park_%28Maryland%29
africa/gambia/juffure,Juffure,Juffureh,4,5,see,The Slave Museum,0.51,candidate,high-value type; strong travel term,,,National Museum of Albreda and Juffure,africa/gambia/juffure/slavery_museum,0.32,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Juffureh
asia/syria/damascus,Damascus,Damascus,37,53,see,Menarsha Synagogue,0.51,candidate,high-value type; strong travel term,,,Marjeh Square,asia/syria/damascus/marjeh_square,0.516,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Damascus
asia/india/tamilnadu/salem,Salem,Salem (India),8,40,see,1008 Siva Temple,0.51,candidate,high-value type; strong travel term,,,Sugavaneswarar Temple,asia/india/tamilnadu/salem/sugavaneswarar_temple,0.541,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Salem_%28India%29
europe/germany/rhinelandpalatinate/mosel/cochem,Cochem,Cochem,5,39,see,Schlagkamp-Desoye Wine Museum,0.51,candidate,high-value type; strong travel term,,,Bundesbank Bunker,europe/germany/rhinelandpalatinate/mosel/cochem/bundesbank_bunker,0.304,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Cochem
europe/russia/tomsk,Tomsk,Tomsk,7,28,see,Tomsk history museum,0.51,candidate,high-value type; strong travel term,,,Tomsk Wooden Architecture,europe/russia/tomsk/wooden_architecture,0.489,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Tomsk
asia/china/liaoning/benxi,Benxi,Benxi,4,14,see,Wangxi Park,0.51,candidate,high-value type; strong travel term,,,Benxi Water Caves,asia/china/liaoning/benxi/benxi_water_caves,0.429,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Benxi
northamerica/mexico/yucatan/chichen_itza,Chichen Itza,Chichen Itza,0,27,see,Temple of the Monkeys,0.51,candidate,high-value type; strong travel term,,,,,0.0,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Chichen_Itza
northamerica/unitedstates/florida/daytona_beach,Daytona Beach,Daytona Beach,17,102,see,First Presbyterian Church,0.51,candidate,high-value type; strong travel term,,,The Oyster Pub,northamerica/unitedstates/florida/daytona_beach/oyster_pub,0.343,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Daytona_Beach
northamerica/unitedstates/arkansas/littlerock,Little Rock,Little Rock,14,93,see,River Trail Rentals,0.51,candidate,high-value type; strong travel term,,,River Market District,northamerica/unitedstates/arkansas/littlerock/river_market_district,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Little_Rock
asia/china/jilin/liaoyuan,Liaoyuan,Liaoyuan,4,6,see,Fuyuan Agriculture Development Garden,0.51,candidate,high-value type; strong travel term,,,Dongliao River,asia/china/jilin/liaoyuan/dongliao_river,0.275,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Liaoyuan
europe/azerbaijan/nagornokarabakh/shusha,Shusha,Shusha,5,17,do,Janapar Trail,0.51,candidate,high-value type; strong travel term,,,Khan's Palace (Panah Ali Khan's Palace),europe/azerbaijan/nagornokarabakh/shusha/khans_palace,0.385,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Shusha
europe/romania/buzau,Buzău,Buzău,5,6,see,Buzău Synagogue,0.51,candidate,high-value type; strong travel term,,,Buzău County Museum,europe/romania/buzau/buzau_county_museum,0.529,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Buz%C4%83u
europe/netherlands/heerlen,Heerlen,Heerlen,4,69,see,Q-Park de Klomp,0.51,candidate,high-value type; strong travel term,,,Glaspaleis (Glass Palace),europe/netherlands/heerlen/glaspaleis,0.273,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Heerlen
europe/georgia/tbilisi,Tbilisi,Tbilisi,60,147,see,Georgian National Youth Palace,0.51,candidate,high-value type; strong travel term,,,National Botanical Garden,europe/georgia/tbilisi/national_botanical_garden_tbilisi,0.545,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Tbilisi
southamerica/brazil/ribeiraopreto,Ribeirão Preto,Ribeirão Preto,4,18,see,Botanical Garden Park,0.51,candidate,high-value type; strong travel term,,,Bosque Municipal Fábio Barreto,southamerica/brazil/ribeiraopreto/bosque_municipal,0.431,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ribeir%C3%A3o_Preto
