world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/france/midi/provence/cavaillon,Cavaillon,Cavaillon,6,7,see,Notre-Dame des Vignères chapel,0.77,candidate,has coordinates; high-value type,43.88039,5.00638,Cathédrale Notre-Dame-et-Saint-Véran,europe/france/midi/provence/cavaillon/cathedrale_notre_dame_et_saint_veran,0.516,5.482,5.593,needs_external_source,,https://en.wikivoyage.org/wiki/Cavaillon
asia/thailand/ayutthaya,Ayutthaya,Ayutthaya,15,60,see,Wat Chedi Yai,0.77,candidate,has coordinates; high-value type,14.344011,100.554031,Wat Thammikarat,asia/thailand/ayutthaya/wat_thammikarat,0.5,1.86,2.083,needs_external_source,,https://en.wikivoyage.org/wiki/Ayutthaya
europe/spain/canaryislands/elhierro,El Hierro,El Hierro,5,67,do,La Restinga,0.77,candidate,has coordinates; high-value type,27.64094,-17.98068,El Sabinar,europe/spain/canaryislands/elhierro/el_sabinar,0.533,12.283,12.733,needs_external_source,,https://en.wikivoyage.org/wiki/El_Hierro
europe/italy/lombardia/mantua,Mantua,Mantua,10,44,see,Viale Risorgimento,0.77,candidate,has coordinates; high-value type,45.149633,10.788433,Piazza Sordello,europe/italy/lombardia/mantua/piazza_sordello,0.485,1.425,9.475,needs_external_source,,https://en.wikivoyage.org/wiki/Mantua
asia/india/andhrapradesh/visakhapatnam,Visakhapatnam,Visakhapatnam,11,44,do,Meghadri Gedda Reservoir,0.77,candidate,has coordinates; high-value type,17.771376,83.183766,Araku Valley and Borra Caves,asia/india/andhrapradesh/visakhapatnam/araku_loya_and_bor,0.346,63.18,14.374,needs_external_source,,https://en.wikivoyage.org/wiki/Visakhapatnam
europe/portugal/setubal,Setúbal,Setúbal,13,47,do,Lapa de Santa Margarida,0.77,candidate,has coordinates; high-value type,38.46984,-8.98685,Casa Santiago,europe/portugal/setubal/casa_santiago,0.545,10.149,10.143,needs_external_source,,https://en.wikivoyage.org/wiki/Set%C3%BAbal
europe/unitedkingdom/northernireland/newry,Newry,Newry,10,32,see,Rostrevor,0.77,candidate,has coordinates; high-value type,54.101,-6.201,Slieve Gullion,europe/unitedkingdom/northernireland/newry/slieve_gullion,0.348,15.249,12.308,needs_external_source,,https://en.wikivoyage.org/wiki/Newry
europe/ireland/aranislands/inismeain,Inis Meáin,Inis Meáin,11,8,see,Carrownlisheen Wedge Tomb,0.77,candidate,has coordinates; high-value type,53.0872,-9.5757,Dún Fearbhaí,europe/ireland/aranislands/inismeain/dun_fearbhai,0.381,0.619,0.778,needs_external_source,,https://en.wikivoyage.org/wiki/Inis_Me%C3%A1in
europe/spain/spanishcostas/alicante,Alicante,Alicante,8,74,do,Platja del San Juan,0.77,candidate,has coordinates; high-value type,38.3712,-0.4093,Explanada de España,europe/spain/spanishcostas/alicante/explanada_de_espana,0.483,7.207,7.529,needs_external_source,,https://en.wikivoyage.org/wiki/Alicante
europe/ireland/killarney,Killarney,Killarney,11,45,see,Meeting of the Waters,0.77,candidate,has coordinates; high-value type,52.00721,-9.54937,Gap of Dunloe,europe/ireland/killarney/gap_of_dunloe,0.4,4.996,6.556,needs_external_source,,https://en.wikivoyage.org/wiki/Killarney
europe/unitedkingdom/england/manchester_liverpool_and_north_west/preston,Preston,Preston,19,19,see,Rufford Old Hall,0.77,candidate,has coordinates; high-value type,53.6378,-2.8135,Preston Town Hall (Cenotaph House),europe/unitedkingdom/england/manchester_liverpool_and_north_west/preston/preston_town_hall,0.545,15.535,15.465,needs_external_source,,https://en.wikivoyage.org/wiki/Preston
asia/turkey/bodrum,Bodrum,Bodrum,9,29,see,Kara Ada,0.77,candidate,has coordinates; high-value type,36.974,27.463,Bar Street (Barlar Sokağı),asia/turkey/bodrum/bar_street,0.333,7.481,7.305,needs_external_source,,https://en.wikivoyage.org/wiki/Bodrum
europe/germany/lowersaxony/salzgitter,Salzgitter,Salzgitter,4,14,see,Stift Steterburg,0.77,candidate,has coordinates; high-value type,52.193611,10.473611,Salzgittersee,europe/germany/lowersaxony/salzgitter/salzgittersee,0.414,12.199,9.158,needs_external_source,,https://en.wikivoyage.org/wiki/Salzgitter
southamerica/brazil/angradosreis,Angra dos Reis,Angra dos Reis,6,5,see,Porto Angra dos Reis - Technip,0.77,candidate,has coordinates; high-value type,-23.01207,-44.31642,Convento do Carmo,southamerica/brazil/angradosreis/convento_do_carmo,0.356,0.649,18.016,needs_external_source,,https://en.wikivoyage.org/wiki/Angra_dos_Reis
europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/doncaster,Doncaster,Doncaster,5,48,see,Potteric Carr,0.77,candidate,has coordinates; high-value type,53.5,-1.114,Doncaster Market,europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/doncaster/corn_exchange_market,0.483,3.007,2.844,needs_external_source,,https://en.wikivoyage.org/wiki/Doncaster
