world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/belgium/brussels,Brussels,Brussels,14,68,see,Stoclet Palace,0.51,candidate,high-value type; strong travel term,,,Grand-Place,europe/belgium/brussels/grand_place,0.48,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Brussels
asia/china/hunan/hengyang,Hengyang,Hengyang,4,29,see,The Memorial Hall of Former Residence of Marshal Luo Ronghuan,0.51,candidate,high-value type; strong travel term,,,Battle of Hengyang Memorial,asia/china/hunan/hengyang/battle_of_hengyang_memorial,0.19,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Hengyang
europe/unitedkingdom/england/birmingham_and_west_midlands/stokeontrent_st,Stoke-on-Trent,Stoke-on-Trent,12,28,do,Peak District National Park,0.51,candidate,high-value type; strong travel term,,,Hanley Park,europe/unitedkingdom/england/birmingham_and_west_midlands/stokeontrent_st/hanley_park,0.421,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Stoke-on-Trent
africa/southafrica/kwazulu_natal,KwaZulu-Natal,KwaZulu-Natal,8,15,see,Royal Natal National Park,0.51,candidate,high-value type; strong travel term,,,Hluhluwe-iMfolozi Park,africa/southafrica/kwazulu_natal/hluhluwe_imfolozi_park,0.468,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/KwaZulu-Natal
europe/russia/staraya_ladoga,Staraya Ladoga,Staraya Ladoga,6,13,see,Church of the Assumption,0.51,candidate,high-value type; strong travel term,,,Assumption Monastery,europe/russia/staraya_ladoga/assumption_monastery,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Staraya_Ladoga
europe/spain/andalucia/almeria,Almería,Almería,13,19,see,Palace of the Viscounts of the Castillo de Almansa,0.51,candidate,high-value type; strong travel term,,,Alcazaba of Almería,europe/spain/andalucia/almeria/alcazaba_almeria,0.357,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Almer%C3%ADa
southamerica/brazil/ribeiraopreto,Ribeirão Preto,Ribeirão Preto,4,18,see,Museum of Images and Sound,0.51,candidate,high-value type; strong travel term,,,Museu do Café de Ribeirão Preto,southamerica/brazil/ribeiraopreto/museu_do_cafe,0.491,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ribeir%C3%A3o_Preto
europe/netherlands/heerlen,Heerlen,Heerlen,4,69,see,Q-Park Theater Heerlen Parking,0.51,candidate,high-value type; strong travel term,,,Schelmentoren,europe/netherlands/heerlen/schelmentoren,0.326,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Heerlen
asia/lebanon/beirut,Beirut,Beirut,52,43,see,Matignon Gallery,0.51,candidate,high-value type; strong travel term,,,Dragonfly,asia/lebanon/beirut/dragonfly_bar,0.48,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Beirut
africa/morocco/larache,Larache,Larache,7,11,see,Fortress of the stork,0.51,candidate,high-value type; strong travel term,,,Port and Fish Market,africa/morocco/larache/port_and_fish_market,0.432,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Larache
