world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
northamerica/canada/alberta/canmore,Canmore,Canmore,4,30,do,Graykite Canmore,0.59,candidate,has description; high-value type; has external URL,,,Grassi Lakes,northamerica/canada/alberta/canmore/grassi_lakes,0.5,,,missing_coordinates; has_external_url,https://canmore.graykite.surf/,https://en.wikivoyage.org/wiki/Canmore
australiaandpacific/australia/queensland/sunshinecoast,Sunshine Coast,Sunshine Coast,7,112,do,Cycle,0.59,candidate,has description; high-value type; has external URL,,,Caloundra,australiaandpacific/australia/queensland/sunshinecoast/caloundra,0.286,,,missing_coordinates; has_external_url,https://www.sunshinecoast.qld.gov.au/Experience-Sunshine-Coast/Pathways-tracks-and-trails/Cycling/Routes,https://en.wikivoyage.org/wiki/Sunshine_Coast
northamerica/unitedstates/california/centralcoast/santabarbara,Santa Barbara,Santa Barbara,28,107,see,Amtrak,0.59,candidate,has description; high-value type; has external URL,,,East Beach,northamerica/unitedstates/california/centralcoast/santabarbara/east_beach,0.375,,,missing_coordinates; has_external_url,https://www.amtrak.com/,https://en.wikivoyage.org/wiki/Santa_Barbara
southamerica/peru/arequipa,Arequipa,Arequipa,19,39,see,EDEAQ,0.59,candidate,has description; high-value type; has external URL,,,Basilica Cathedral of Arequipa,southamerica/peru/arequipa/basilica_cathedral,0.229,,,missing_coordinates; has_external_url,http://www.edeaq.com,https://en.wikivoyage.org/wiki/Arequipa
europe/poland/lublin,Lublin,Lublin,10,68,do,Open City,0.59,candidate,has description; high-value type; has external URL,,,Old Jewish Cemetery,europe/poland/lublin/old_jewish_cemetery,0.429,,,missing_coordinates; has_external_url,http://www.opencity.pl/en/,https://en.wikivoyage.org/wiki/Lublin
northamerica/canada/quebec/granby,Granby,Granby (Quebec),3,39,do,Underground music festival of Waterloo,0.59,candidate,has description; high-value type; has external URL,,,Yamaska National Park,northamerica/canada/quebec/granby/yamaska_national_park,0.339,,,missing_coordinates; has_external_url,http://www.fmuw.ca/,https://en.wikivoyage.org/wiki/Granby_%28Quebec%29
asia/india/karnataka/bangalore,Bangalore,Bangalore,36,54,do,Cinemax,0.59,candidate,has description; high-value type; has external URL,,,ISKCON Temple,asia/india/karnataka/bangalore/iskcon_temple_bangalore,0.4,,,missing_coordinates; has_external_url,http://www.cinemax.co.in/,https://en.wikivoyage.org/wiki/Bangalore
northamerica/canada/britishcolumbia/courtenay,Courtenay,Courtenay,5,30,see,BC Transit (Comox Valley Regional Transit System),0.59,candidate,has description; high-value type; has external URL,,,Courtenay and District Museum,northamerica/canada/britishcolumbia/courtenay/courtenay_museum,0.308,,,missing_coordinates; has_external_url,https://bctransit.com/comox-valley/home,https://en.wikivoyage.org/wiki/Courtenay
europe/italy/campania/ravello,Ravello,Ravello,9,34,see,Oscar Niemeyer Auditorium,0.59,candidate,has description; high-value type; has external URL,,,San Giovanni del Toro,europe/italy/campania/ravello/san_giovanni_del_toro,0.429,,,missing_coordinates; has_external_url,https://www.comune.ravello.sa.it/2018/auditorium-oscar-niemeyer/,https://en.wikivoyage.org/wiki/Ravello
europe/germany/northrhinewestphalia/paderborn,Paderborn,Paderborn,7,20,do,Flugplatz Haxterhöhe,0.59,candidate,has description; high-value type; has external URL,,,Paderborn Cathedral,europe/germany/northrhinewestphalia/paderborn/paderborn_cathedral,0.359,,,missing_coordinates; has_external_url,https://www.lsg-paderborn.de/,https://en.wikivoyage.org/wiki/Paderborn
northamerica/unitedstates/rhodeisland/narragansett,Narragansett,Narragansett,12,86,see,AMTRAK - Kingston Station,0.59,candidate,has description; high-value type; has external URL,,,Narragansett Town Beach,northamerica/unitedstates/rhodeisland/narragansett/narragansett_town_beach,0.435,,,missing_coordinates; has_external_url,http://www.trainweb.org/kin/,https://en.wikivoyage.org/wiki/Narragansett
europe/slovakia/kosice,Košice,Košice,7,153,do,Festival Mazal Tov,0.59,candidate,has description; high-value type; has external URL,,,St. Urban Tower,europe/slovakia/kosice/urban_tower,0.438,,,missing_coordinates; has_external_url,http://mazaltov.sk/,https://en.wikivoyage.org/wiki/Ko%C5%A1ice
europe/ukraine/kharkiv,Kharkiv,Kharkiv,13,157,see,Rodovid BANK,0.59,candidate,has description; high-value type; has external URL,,,Kharkiv Land Bank Building,europe/ukraine/kharkiv/kharkiv_land_bank_building,0.421,,,missing_coordinates; has_external_url,http://www.rodovidbank.com,https://en.wikivoyage.org/wiki/Kharkiv
northamerica/unitedstates/washington/friday_harbor,Friday Harbor,Friday Harbor,4,19,see,M&W Auto,0.59,candidate,has description; high-value type; has external URL,,,American Camp (San Juan Island National Historical Park),northamerica/unitedstates/washington/friday_harbor/american_camp,0.4,,,missing_coordinates; has_external_url,http://www.sanjuanauto.com/car-rental-friday-harbor-san-juan-island/,https://en.wikivoyage.org/wiki/Friday_Harbor
europe/austria/vienna,Vienna,Vienna,67,134,see,Eurolines,0.59,candidate,has description; high-value type; has external URL,,,Donauinsel,europe/austria/vienna/donauinsel,0.421,,,missing_coordinates; has_external_url,http://www.eurolines.at/,https://en.wikivoyage.org/wiki/Vienna
europe/greece/larissa,Larissa,Larissa,11,21,do,Victoria Cinemas,0.59,candidate,has description; high-value type; has external URL,,,Frourio Hill,europe/greece/larissa/frourio_hill,0.357,,,missing_coordinates; has_external_url,https://www.victoria-cinema.gr/home,https://en.wikivoyage.org/wiki/Larissa
northamerica/mexico/juarez,Juarez,Juarez,4,23,see,Grupo Estrella Blanca,0.59,candidate,has description; high-value type; has external URL,,,Misión de Nuestra Señora de Guadalupe,northamerica/mexico/juarez/mision_guadalupe,0.346,,,missing_coordinates; has_external_url,https://estrellablanca.com.mx/,https://en.wikivoyage.org/wiki/Juarez
northamerica/unitedstates/westvirginia/fairmont,Fairmont,Fairmont (West Virginia),5,24,do,Tygart Valley Cinemas,0.59,candidate,has description; high-value type; has external URL,,,Marion County Courthouse,northamerica/unitedstates/westvirginia/fairmont/marion_county_courthouse,0.311,,,missing_coordinates; has_external_url,http://www.tvcinemas8.com/,https://en.wikivoyage.org/wiki/Fairmont_%28West_Virginia%29
northamerica/canada/britishcolumbia/vancouver,Vancouver,Vancouver,21,83,see,Harbour Air,0.59,candidate,has description; high-value type; has external URL,,,Vancouver Aquarium,northamerica/canada/britishcolumbia/vancouver/vancouver_aquarium,0.483,,,missing_coordinates; has_external_url,https://www.harbourair.com/,https://en.wikivoyage.org/wiki/Vancouver
northamerica/canada/manitoba/winnipeg,Winnipeg,Winnipeg,22,164,do,Team Canada Volleyball,0.59,candidate,has description; high-value type; has external URL,,,Centennial Concert Hall,northamerica/canada/manitoba/winnipeg/centennial_concert_hall,0.444,,,missing_coordinates; has_external_url,http://www.volleyball.ca,https://en.wikivoyage.org/wiki/Winnipeg
northamerica/unitedstates/newhampshire/portsmouth,Portsmouth,Portsmouth (New Hampshire),11,40,see,Smuttynose Brewery,0.59,candidate,has description; high-value type; has external URL,,,USS Albacore,northamerica/unitedstates/newhampshire/portsmouth/uss_albacore,0.4,,,missing_coordinates; has_external_url,http://www.smuttynose.com,https://en.wikivoyage.org/wiki/Portsmouth_%28New_Hampshire%29
europe/unitedkingdom/scotland/edinburgh,Edinburgh,Edinburgh,99,58,do,Edinburgh International Television Festival,0.59,candidate,has description; high-value type; has external URL,,,Edinburgh Castle,europe/unitedkingdom/scotland/edinburgh/edinburghcastle,0.475,,,missing_coordinates; has_external_url,http://www.mgeitf.co.uk/,https://en.wikivoyage.org/wiki/Edinburgh
northamerica/turksandcaicosislands/providenciales,Providenciales,Providenciales,7,49,do,Snuba Turks and Caicos,0.59,candidate,has description; high-value type; has external URL,,,Chalk Sound National Park,northamerica/turksandcaicosislands/providenciales/chalk_sound,0.383,,,missing_coordinates; has_external_url,http://snubaturksandcaicos.com,https://en.wikivoyage.org/wiki/Providenciales
northamerica/unitedstates/massachusetts/provincetown,Provincetown,Provincetown,1,89,do,SeaSalt Charters,0.59,candidate,has description; high-value type; has external URL,,,Lobster Pot,northamerica/unitedstates/massachusetts/provincetown/lobster_pot,0.296,,,missing_coordinates; has_external_url,http://www.seasaltcharters.com,https://en.wikivoyage.org/wiki/Provincetown
europe/poland/lodz,Łódź,Łódź,7,114,do,Light Move Festival,0.59,candidate,has description; high-value type; has external URL,,,Izrael Poznański Palace,europe/poland/lodz/izreal_poznaski_palace,0.333,,,missing_coordinates; has_external_url,http://www.lightmovefestival.pl/,https://en.wikivoyage.org/wiki/%C5%81%C3%B3d%C5%BA
northamerica/unitedstates/newyorkstate/adirondacks/plattsburgh,Plattsburgh,Plattsburgh,11,30,see,Amtrak,0.59,candidate,has description; high-value type; has external URL,,,Saranac River Trail,northamerica/unitedstates/newyorkstate/adirondacks/plattsburgh/saranac_river_trail,0.32,,,missing_coordinates; has_external_url,https://www.amtrak.com/,https://en.wikivoyage.org/wiki/Plattsburgh
europe/portugal/vianadocastelo,Viana do Castelo,Viana do Castelo,10,28,see,Chapel of Our Lady of the Agony,0.59,candidate,has description; high-value type; has external URL,,,Cathedral of St. Mary the Great,europe/portugal/vianadocastelo/cathedral,0.491,,,missing_coordinates; has_external_url,https://festasdagonia.com/en/,https://en.wikivoyage.org/wiki/Viana_do_Castelo
asia/malaysia/sarawak/kuching,Kuching,Kuching,13,75,do,Bidayuh Longhouse Adventure,0.59,candidate,has description; high-value type; has external URL,,,Kuching Waterfront,asia/malaysia/sarawak/kuching/kuching_waterfront,0.4,,,missing_coordinates; has_external_url,http://www.longhouseadventure.com/,https://en.wikivoyage.org/wiki/Kuching
northamerica/unitedstates/michigan/grandrapids,Grand Rapids,Grand Rapids,0,52,see,Amtrak,0.59,candidate,has description; high-value type; has external URL,,,,,0.0,,,missing_coordinates; has_external_url,https://www.amtrak.com/,https://en.wikivoyage.org/wiki/Grand_Rapids
asia/thailand/kohtao,Koh Tao,Ko Tao,8,73,do,Koh Exist,0.59,candidate,has description; high-value type; has external URL,,,Shark Island,asia/thailand/kohtao/shark_island,0.381,,,missing_coordinates; has_external_url,http://www.kohexist.com,https://en.wikivoyage.org/wiki/Ko_Tao
europe/germany/northrhinewestphalia/bochum,Bochum,Bochum,12,93,do,Theater Thespis,0.59,candidate,has description; high-value type; has external URL,,,Starlight Express Theater,europe/germany/northrhinewestphalia/bochum/starlight_express_theater,0.35,,,missing_coordinates; has_external_url,http://www.theater-thespis.de,https://en.wikivoyage.org/wiki/Bochum
europe/poland/lublin,Lublin,Lublin,10,68,do,"Festival of Theater ""Neighbors""",0.59,candidate,has description; high-value type; has external URL,,,Grodzka Gate – NN Theatre,europe/poland/lublin/grodzka_gate,0.346,,,missing_coordinates; has_external_url,http://www.festiwal-sasiedzi.pl,https://en.wikivoyage.org/wiki/Lublin
europe/unitedkingdom/england/birmingham_and_west_midlands/worcester,Worcester,Worcester (England),11,49,do,Three Choirs Festival,0.59,candidate,has description; high-value type; has external URL,,,Brown's Restaurant,europe/unitedkingdom/england/birmingham_and_west_midlands/worcester/browns_restaurant,0.41,,,missing_coordinates; has_external_url,https://3choirs.org,https://en.wikivoyage.org/wiki/Worcester_%28England%29
northamerica/unitedstates/california/sanjose,San Jose,San Jose (California),6,114,do,FanimeCon,0.59,candidate,has description; high-value type; has external URL,,,La Victoria Taqueria,northamerica/unitedstates/california/sanjose/la_victoria_taquer,0.231,,,missing_coordinates; has_external_url,https://www.fanime.com/,https://en.wikivoyage.org/wiki/San_Jose_%28California%29
asia/bangladesh/dhaka,Dhaka,Dhaka,20,27,see,Bangladesh Road Transport Corporation (BRTC),0.59,candidate,has description; high-value type; has external URL,,,Bangabandhu Memorial Museum,asia/bangladesh/dhaka/bangabandhu_memorial_museum,0.312,,,missing_coordinates; has_external_url,http://www.brtc.gov.bd/index.php?option=com_content&view=article&id=126&Itemid=102,https://en.wikivoyage.org/wiki/Dhaka
northamerica/canada/quebec/montreal,Montreal,Montreal,50,59,do,Image + Nation,0.59,candidate,has description; high-value type; has external URL,,,Marché Jean-Talon,northamerica/canada/quebec/montreal/marche_jean_talon,0.5,,,missing_coordinates; has_external_url,http://www.image-nation.org,https://en.wikivoyage.org/wiki/Montreal
northamerica/canada/saskatchewan/prince_albert,Prince Albert,Prince Albert,9,10,see,Aurora Bus,0.59,candidate,has description; high-value type; has external URL,,,Waskesiu Townsite and Beach,northamerica/canada/saskatchewan/prince_albert/waskesiu,0.324,,,missing_coordinates; has_external_url,https://www.auroracharterservice.ca/bus,https://en.wikivoyage.org/wiki/Prince_Albert
northamerica/unitedstates/massachusetts/provincetown,Provincetown,Provincetown,1,89,see,Flex Bus,0.59,candidate,has description; high-value type; has external URL,,,Lobster Pot,northamerica/unitedstates/massachusetts/provincetown/lobster_pot,0.316,,,missing_coordinates; has_external_url,http://www.smartguide.org/outer-cape-flex-bus.asp,https://en.wikivoyage.org/wiki/Provincetown
asia/southkorea/pusan,Busan,Busan,10,29,see,Russia,0.59,candidate,has description; high-value type; has external URL,,,Busan Aquarium,asia/southkorea/pusan/busan_aquarium,0.3,,,missing_coordinates; has_external_url,http://www.pusan.mid.ru/index_en.html,https://en.wikivoyage.org/wiki/Busan
europe/germany/schleswigholstein/flensburg,Flensburg,Flensburg,13,43,do,Alexandra,0.59,candidate,has description; high-value type; has external URL,,,Flensburger Brauerei,europe/germany/schleswigholstein/flensburg/flensburger_brauerei,0.345,,,missing_coordinates; has_external_url,http://www.dampfer-alexandra.de/,https://en.wikivoyage.org/wiki/Flensburg
northamerica/unitedstates/newyorkstate/utica,Utica,Utica,6,46,do,Boilermaker 15K Road Race,0.59,candidate,has description; high-value type; has external URL,,,Bleecker Street,northamerica/unitedstates/newyorkstate/utica/bleecker_street,0.45,,,missing_coordinates; has_external_url,http://www.boilermaker.com/,https://en.wikivoyage.org/wiki/Utica
northamerica/unitedstates/arizona/phoenix,Phoenix,Phoenix,54,145,do,Phoenix Film Festival,0.59,candidate,has description; high-value type; has external URL,,,Phoenix Symphony Hall,northamerica/unitedstates/arizona/phoenix/phoenix_symphony_h,0.524,,,missing_coordinates; has_external_url,http://www.phoenixfilmfestival.com,https://en.wikivoyage.org/wiki/Phoenix
europe/sweden/uppsala,Uppsala,Uppsala,18,180,do,Uppsala Beer & Whisky Festival,0.59,candidate,has description; high-value type; has external URL,,,Uppsala Castle,europe/sweden/uppsala/uppsala_castle,0.522,,,missing_coordinates; has_external_url,https://www.facebook.com/uppsalabeerwhisky/,https://en.wikivoyage.org/wiki/Uppsala
southamerica/brazil/goiania,Goiânia,Goiânia,11,33,see,Museu Estadual Professor Zoroastro Artiaga,0.59,candidate,has description; high-value type; has external URL,,,Setor Marista,southamerica/brazil/goiania/setor_marista,0.364,,,missing_coordinates; has_external_url,https://site.educacao.go.gov.br/museu-zoroastro-artiaga/,https://en.wikivoyage.org/wiki/Goi%C3%A2nia
europe/austria/vienna,Vienna,Vienna,67,134,see,Varan,0.59,candidate,has description; high-value type; has external URL,,,The Graben,europe/austria/vienna/graben,0.545,,,missing_coordinates; has_external_url,http://www.varan-bus.net/index_en.htm,https://en.wikivoyage.org/wiki/Vienna
northamerica/canada/britishcolumbia/kelowna,Kelowna,Kelowna,7,69,see,Pacific Coastal Airlines,0.59,candidate,has description; high-value type; has external URL,,,Mission Hill Family Estate,northamerica/canada/britishcolumbia/kelowna/mission_hill_winery,0.32,,,missing_coordinates; has_external_url,https://www.pacificcoastal.com/,https://en.wikivoyage.org/wiki/Kelowna
northamerica/unitedstates/washington/seattle,Seattle,Seattle,19,70,see,Northwestern Stage Lines,0.59,candidate,has description; high-value type; has external URL,,,Matt's in the Market,northamerica/unitedstates/washington/seattle/matt_s_in_the_market,0.4,,,missing_coordinates; has_external_url,https://northwesternstagelines.com/bus-stops/,https://en.wikivoyage.org/wiki/Seattle
africa/kenya/thecoast/malindi,Malindi,Malindi,5,38,do,Kitesurf,0.59,candidate,has description; high-value type; has external URL,,,Portuguese Chapel,africa/kenya/thecoast/malindi/portuguese_chapel,0.24,,,missing_coordinates; has_external_url,http://www.cheshale.com/?,https://en.wikivoyage.org/wiki/Malindi
africa/southafrica/capetown,Cape Town,Cape Town,95,187,see,Cape Sidecar Adventures,0.59,candidate,has description; high-value type; has external URL,,,Cape Quarter,africa/southafrica/capetown/cape_quarter,0.514,,,missing_coordinates; has_external_url,http://www.sidecars.co.za/,https://en.wikivoyage.org/wiki/Cape_Town
europe/spain/galicia/santiagodecompostela,Santiago de Compostela,Santiago de Compostela,7,32,do,Pilgrim House,0.59,candidate,has description; high-value type; has external URL,,,Modus Vivendi,europe/spain/galicia/santiagodecompostela/modusvivendi,0.385,,,missing_coordinates; has_external_url,https://pilgrimhousesantiago.com/,https://en.wikivoyage.org/wiki/Santiago_de_Compostela
