world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/ireland/dingle,Dingle,Dingle,15,34,see,Brandon Creek,0.77,candidate,has coordinates; high-value type,52.231,-10.308,Dunmore Head,europe/ireland/dingle/dunmore_head,0.4,18.044,10.381,needs_external_source,,https://en.wikivoyage.org/wiki/Dingle
southamerica/brazil/ilhagrande,Ilha Grande,Ilha Grande,13,24,see,Igreja da Freguesia de Santana,0.77,candidate,has coordinates; high-value type,-23.09086,-44.23527,Cachoeira da Feiticeira,southamerica/brazil/ilhagrande/feiticeira,0.44,8.277,6.579,needs_external_source,,https://en.wikivoyage.org/wiki/Ilha_Grande
europe/france/normandybrittany/alenon,Alençon,Alençon,4,26,see,La Poste,0.77,candidate,has coordinates; high-value type,48.43397,0.10677,Forest of Écouves,europe/france/normandybrittany/alenon/foret_ecouves,0.381,8.681,1.194,needs_external_source,,https://en.wikivoyage.org/wiki/Alen%C3%A7on
europe/belgium/ostende,Ostende,Ostend,2,26,do,Versluys,0.77,candidate,has coordinates; high-value type,51.21685,2.88657,James Ensor House,europe/belgium/ostende/jamesensorhouse,0.24,2.422,2.491,needs_external_source,,https://en.wikivoyage.org/wiki/Ostend
europe/netherlands/utrecht,Utrecht,Utrecht,14,77,do,Wilhelminapark,0.77,candidate,has coordinates; high-value type,52.087128,5.140228,Lapjesmarkt,europe/netherlands/utrecht/lapjesmarkt,0.48,1.612,1.336,needs_external_source,,https://en.wikivoyage.org/wiki/Utrecht
africa/malawi/nkhata_bay,Nkhata Bay,Nkhata Bay,10,18,see,Kawalazi coffee plantation,0.77,candidate,has coordinates; high-value type,-11.6303,34.12087,Kayaking the Bay,africa/malawi/nkhata_bay/kayaking_lake_malawi,0.316,19.415,19.415,needs_external_source,,https://en.wikivoyage.org/wiki/Nkhata_Bay
southamerica/brazil/florianopolis,Florianópolis,Florianopolis,7,57,see,Campeche,0.77,candidate,has coordinates; high-value type,-27.683056,-48.491667,Lagoa da Conceição,southamerica/brazil/florianopolis/lagoa_da_conceicao,0.24,9.687,11.113,needs_external_source,,https://en.wikivoyage.org/wiki/Florianopolis
europe/spain/canaryislands/lanzarote/playa_blanca,Playa Blanca,Playa Blanca,6,21,see,Montaña Roja,0.77,candidate,has coordinates; high-value type,28.8698,-13.8561,Marina Rubicón,europe/spain/canaryislands/lanzarote/playa_blanca/marina_rubicon,0.417,2.711,2.655,needs_external_source,,https://en.wikivoyage.org/wiki/Playa_Blanca
europe/georgia/kutaisi,Kutaisi,Kutaisi,8,48,see,Soviet Mural,0.77,candidate,has coordinates; high-value type,42.258344,42.668643,Motsameta Monastery,europe/georgia/kutaisi/motsameta_monastery,0.387,7.898,3.369,needs_external_source,,https://en.wikivoyage.org/wiki/Kutaisi
asia/iran/persepolis,Persepolis,Persepolis,0,17,see,Throne Hall,0.77,candidate,has coordinates; high-value type,29.93544,52.89138,,,0.0,,0.098,needs_external_source,,https://en.wikivoyage.org/wiki/Persepolis
europe/unitedkingdom/england/newcastle_and_north_east/newcastle_upon_tyne,Newcastle upon Tyne,Newcastle upon Tyne,61,102,see,Swiss Wash,0.77,candidate,has coordinates; high-value type,54.97753,-1.63905,Hadrian's Wall,europe/unitedkingdom/england/newcastle_and_north_east/newcastle_upon_tyne/hadrians_wall,0.417,42.482,1.702,needs_external_source,,https://en.wikivoyage.org/wiki/Newcastle_upon_Tyne
europe/unitedkingdom/scotland/achiltibuie,Achiltibuie,Achiltibuie,5,8,do,Ben Mor Coigach,0.77,candidate,has coordinates; high-value type,57.9861,-5.2256,Coigach Coast Walk,europe/unitedkingdom/scotland/achiltibuie/coigach_coast_walk,0.424,7.723,7.882,needs_external_source,,https://en.wikivoyage.org/wiki/Achiltibuie
europe/unitedkingdom/scotland/skye/dunvegan,Dunvegan,Dunvegan,7,9,see,Dun Osdale,0.77,candidate,has coordinates; high-value type,57.4241,-6.5967,Dunvegan Castle,europe/unitedkingdom/scotland/skye/dunvegan/dunvegan_castle,0.48,2.688,1.675,needs_external_source,,https://en.wikivoyage.org/wiki/Dunvegan
asia/pakistan/lahore,Lahore,Lahore,68,87,see,Masjid-e-Shohada,0.77,candidate,has coordinates; high-value type,31.56145,74.31984,Charing Cross,asia/pakistan/lahore/charing_cross,0.521,0.479,0.713,needs_external_source,,https://en.wikivoyage.org/wiki/Lahore
southamerica/brazil/iguacufalls,Iguaçu Falls,Iguaçu Falls,1,14,see,Falls,0.77,candidate,has coordinates; high-value type,-25.6915,-54.4399,Itaipu Dam,southamerica/brazil/iguacufalls/itaipu_dam,0.133,32.3,0.43,needs_external_source,,https://en.wikivoyage.org/wiki/Igua%C3%A7u_Falls
asia/cyprus/northerncyprus/famagustagazimaguza,Famagusta (Gazimağusa),Famagusta,5,29,do,Glapsides,0.77,candidate,has coordinates; high-value type,35.1614,33.91306,Palazzo del Provveditore,asia/cyprus/northerncyprus/famagustagazimaguza/palazzo_del_provveditore,0.276,4.826,4.813,needs_external_source,,https://en.wikivoyage.org/wiki/Famagusta
europe/unitedkingdom/manisleof/douglas,Douglas,Douglas (Isle of Man),10,30,see,Groudle Glen Waterwheel,0.77,candidate,has coordinates; high-value type,54.1786,-4.4291,Douglas War Memorial,europe/unitedkingdom/manisleof/douglas/douglas_war_memorial,0.465,4.042,4.553,needs_external_source,,https://en.wikivoyage.org/wiki/Douglas_%28Isle_of_Man%29
europe/ukraine/donetsk,Donetsk,Donetsk,12,124,do,City house of creativity Concert hall,0.77,candidate,has coordinates; high-value type,48.02161,37.79418,Arena City Bar,europe/ukraine/donetsk/arena_city_bar,0.275,1.762,0.908,needs_external_source,,https://en.wikivoyage.org/wiki/Donetsk
europe/unitedkingdom/england/manchester_liverpool_and_north_west/preston,Preston,Preston,19,19,do,Beacon Fell,0.77,candidate,has coordinates; high-value type,53.88,-2.66,Bello,europe/unitedkingdom/england/manchester_liverpool_and_north_west/preston/bello_italian,0.5,13.537,13.663,needs_external_source,,https://en.wikivoyage.org/wiki/Preston
europe/slovakia/ruomberok,Ružomberok,Ruzomberok,7,29,do,Malinô Brdo,0.77,candidate,has coordinates; high-value type,49.0534643,19.2634025,Malinô Brdo Ski and Hiking Resort,europe/slovakia/ruomberok/malino_brdo,0.476,2.066,4.275,needs_external_source,,https://en.wikivoyage.org/wiki/Ruzomberok
