world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
asia/afghanistan/herat,Herat,Herat,9,15,see,Military Museum,0.74,candidate,has coordinates; has description; high-value type; strong travel term,34.37417,62.20909,Jihad Museum,asia/afghanistan/herat/jihad_museum,0.667,3.108,2.861,needs_external_source,,https://en.wikivoyage.org/wiki/Herat
asia/turkey/edirne,Edirne,Edirne,15,40,see,Tunca bridge,0.74,candidate,has coordinates; has description; high-value type; strong travel term,41.667919,26.55418,Tunca River Walk,asia/turkey/edirne/tunca_river_walk,0.643,1.682,0.968,needs_external_source,,https://en.wikivoyage.org/wiki/Edirne
asia/china/hebei/cangzhou,Cangzhou,Cangzhou,3,63,do,Cangzhou Happy World,0.74,candidate,has coordinates; has description; high-value type; strong travel term,38.26308,116.89092,Cangzhou Iron Lion,asia/china/hebei/cangzhou/cangzhou_iron_lion,0.579,6.587,6.587,needs_external_source,,https://en.wikivoyage.org/wiki/Cangzhou
europe/bulgaria/belogradchik,Belogradchik,Belogradchik,3,7,see,Magura Cave,0.74,candidate,has coordinates; has description; high-value type; strong travel term,43.7267,22.5823,Kozarnika Cave,europe/bulgaria/belogradchik/kozarnika_cave,0.64,12.759,13.907,needs_external_source,,https://en.wikivoyage.org/wiki/Belogradchik
europe/belgium/ostende,Ostende,Ostend,2,26,see,Sint-Petrus-en Pauluskerk,0.74,candidate,has coordinates; has description; high-value type; strong travel term,51.23,2.922,Promenade Albert I,europe/belgium/ostende/promenade,0.649,0.351,0.409,needs_external_source,,https://en.wikivoyage.org/wiki/Ostend
asia/indonesia/java/purwokerto,Purwokerto,Purwokerto,10,65,see,Pangripta Brubahan Park,0.74,candidate,has coordinates; has description; high-value type; strong travel term,-7.424841096737186,109.2387543612085,Mendoan Sawangan,asia/indonesia/java/purwokerto/mendoan_warung_pak_naryo,0.552,0.448,1.962,needs_external_source,,https://en.wikivoyage.org/wiki/Purwokerto
asia/israel/nethanya,Netanya,Netanya,9,22,do,Elevator to the beach,0.74,candidate,has coordinates; has description; high-value type; strong travel term,32.3283496,34.8485528,Sironit Beach,asia/israel/nethanya/sironit_beach,0.69,0.31,0.878,needs_external_source,,https://en.wikivoyage.org/wiki/Netanya
europe/russia/yakutsk,Yakutsk,Yakutsk,13,53,see,Abakayade Memorial,0.74,candidate,has coordinates; has description; high-value type; strong travel term,62.03164,129.7233,Treasury of the Sakha Republic,europe/russia/yakutsk/treasury_of_sakha,0.671,0.329,0.654,needs_external_source,,https://en.wikivoyage.org/wiki/Yakutsk
africa/gabon/libreville,Libreville,Libreville,46,20,see,Musée National du Gabon,0.74,candidate,has coordinates; has description; high-value type; strong travel term,0.38426,9.44622,Musée des Arts et Traditions du Gabon,africa/gabon/libreville/musee_des_arts_et_traditions,0.68,2.288,2.76,needs_external_source,,https://en.wikivoyage.org/wiki/Libreville
asia/india/orissa/bhubaneswar,Bhubaneswar,Bhubaneswar,4,59,see,Markandeshwar Temple,0.74,candidate,has coordinates; has description; high-value type; strong travel term,20.2410015,85.8335293,"Kichakeswari Temple, Khiching",asia/india/orissa/bhubaneswar/karanjia__similip/khiching_temple,0.583,153.01,6.199,needs_external_source,,https://en.wikivoyage.org/wiki/Bhubaneswar
asia/china/xinjiangprovince/yining,Yining,Yining,8,12,do,Hanren Street Grand Bazaar,0.74,candidate,has coordinates; has description; high-value type; strong travel term,43.904163,81.3129112,Kazanchi District,asia/china/xinjiangprovince/yining/kazanchi_district,0.592,0.408,1.85,needs_external_source,,https://en.wikivoyage.org/wiki/Yining
