world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
asia/saudiarabia/mecca,Mecca,Mecca,4,30,do,Hussainiya Park,0.81,candidate,has coordinates; high-value type; strong travel term,21.384002,39.876342,Masjid al-Haram (Grand Mosque),asia/saudiarabia/mecca/masjid_al_haram,0.333,6.736,6.559,needs_external_source,,https://en.wikivoyage.org/wiki/Mecca
europe/france/normandybrittany/quimper,Quimper,Quimper,8,12,see,Medieval garden,0.81,candidate,has coordinates; high-value type; strong travel term,47.98837,-4.11312,Festival de Cornouaille,europe/france/normandybrittany/quimper/festival_cornouaille,0.457,1.551,1.163,needs_external_source,,https://en.wikivoyage.org/wiki/Quimper
europe/hungary/satoraljaujhely,Sátoraljaújhely,Sátoraljaújhely,4,94,see,Heritage House,0.81,candidate,has coordinates; high-value type; strong travel term,48.45103,21.52907,Széphalom — Kazinczy Memorial House,europe/hungary/satoraljaujhely/szephalom,0.468,11.946,11.191,needs_external_source,,https://en.wikivoyage.org/wiki/S%C3%A1toralja%C3%BAjhely
europe/finland/kuopio,Kuopio,Kuopio,6,104,do,Ritoniemi Beach,0.81,candidate,has coordinates; high-value type; strong travel term,62.7987,27.9108,Kuopio Cathedral,europe/finland/kuopio/kuopio_cathedral,0.323,15.432,15.743,needs_external_source,,https://en.wikivoyage.org/wiki/Kuopio
europe/armenia/ani,Ani,Ani,8,14,see,Red Church,0.81,candidate,has coordinates; high-value type; strong travel term,40.5145,43.6013,Armenia: The Bradt,europe/armenia/armenia_the_bradt,0.348,,2.532,needs_external_source,,https://en.wikivoyage.org/wiki/Ani
asia/india/orissa/bhubaneswar,Bhubaneswar,Bhubaneswar,4,59,see,Odisha Crafts Museum,0.81,candidate,has coordinates; high-value type; strong travel term,20.2517538,85.807537,Joranda Falls,asia/india/orissa/bhubaneswar/karanjia__similip/joranda_falls,0.303,190.471,5.239,needs_external_source,,https://en.wikivoyage.org/wiki/Bhubaneswar
asia/turkey/cappadocia/avanos,Avanos,Avanos,4,12,see,Mevlana Mosque,0.81,candidate,has coordinates; high-value type; strong travel term,38.7067,34.8458,Sarihan Caravanserai,asia/turkey/cappadocia/avanos/sarihan_caravanserai,0.294,19.156,18.272,needs_external_source,,https://en.wikivoyage.org/wiki/Avanos
europe/poland/czestochowa,Częstochowa,Częstochowa,5,20,see,Sanctuary of St Joseph,0.81,candidate,has coordinates; high-value type; strong travel term,50.7819,19.1519,Jasna Góra Monastery,europe/poland/czestochowa/jasna_gora,0.381,5.134,4.316,needs_external_source,,https://en.wikivoyage.org/wiki/Cz%C4%99stochowa
asia/india/dadraandnagarhaveli/silvassa,Silvassa,Silvassa,3,12,see,Park Balaji Temple,0.81,candidate,has coordinates; high-value type; strong travel term,20.28243,72.99349,Tribal Cultural Museum,asia/india/dadraandnagarhaveli/silvassa/tribal_cultural_museum,0.35,2.339,2.526,needs_external_source,,https://en.wikivoyage.org/wiki/Silvassa
northamerica/unitedstates/newyorkstate/ithaca_tompkins_c,Ithaca,Ithaca (New York),19,87,do,Six-mile Park,0.81,candidate,has coordinates; high-value type; strong travel term,42.43457,-76.48694,Buttermilk Falls State Park,northamerica/unitedstates/newyorkstate/ithaca_tompkins_c/buttermilk_falls,0.45,3.234,1.573,needs_external_source,,https://en.wikivoyage.org/wiki/Ithaca_%28New_York%29
northamerica/unitedstates/newyorkstate/syracuse,Syracuse,Syracuse (New York),11,70,see,Beaver Lake Nature Center,0.79,candidate,has coordinates; has description; high-value type; has external URL,43.1794,-76.4067,Green Lakes State Park,northamerica/unitedstates/newyorkstate/syracuse/green_lakes,0.511,37.996,25.613,has_external_url; day_trip_review,https://beaverlakenature.org/,https://en.wikivoyage.org/wiki/Syracuse_%28New_York%29
europe/unitedkingdom/england/newcastle_and_north_east/northumberland/berwickontweed,Berwick-upon-Tweed,Berwick-upon-Tweed,6,14,see,Marchmont House,0.79,candidate,has coordinates; has description; high-value type; has external URL,55.7291,-2.4014,Church of the Holy Trinity,europe/unitedkingdom/england/newcastle_and_north_east/northumberland/berwickontweed/holy_trinity_church,0.378,25.532,25.353,has_external_url; day_trip_review,https://marchmonthouse.com/,https://en.wikivoyage.org/wiki/Berwick-upon-Tweed
northamerica/unitedstates/nevada/elko,Elko,Elko,6,19,see,Elko Family Medical & Dental Center,0.79,candidate,has coordinates; has description; high-value type; has external URL,40.8416,-115.7583,Western Folklife Center,northamerica/unitedstates/nevada/elko/western_folklife_center,0.433,53.35,53.468,has_external_url; day_trip_review,https://nevadahealthcenters.org/locations/rural-nevada/elko-family-medical-dental-center/,https://en.wikivoyage.org/wiki/Elko
europe/switzerland/lucerne,Lucerne,Lucerne,13,66,do,Mount Titlis,0.79,candidate,has coordinates; has description; high-value type; has external URL,46.77114,8.43407,Rosengart Collection,europe/switzerland/lucerne/rosengart_collection,0.375,32.437,32.622,has_external_url; day_trip_review,http://www.titlis.ch/,https://en.wikivoyage.org/wiki/Lucerne
europe/ukraine/lviv,Lviv,Lviv,12,176,see,Krekhiv monastery,0.79,candidate,has coordinates; has description; high-value type; has external URL,50.033837,23.797846,Lychakiv Cemetery,europe/ukraine/lviv/lychakiv_cemetery,0.529,29.025,27.109,has_external_url; day_trip_review,https://www.krekhivmonastery.org/,https://en.wikivoyage.org/wiki/Lviv
northamerica/unitedstates/nevada/reno,Reno,Reno,15,64,do,Diamond Peak,0.79,candidate,has coordinates; has description; high-value type; has external URL,39.254,-119.924,Truckee River Walk and Whitewater Park,northamerica/unitedstates/nevada/reno/truckee_river_walk,0.32,31.626,31.741,has_external_url; day_trip_review,http://www.diamondpeak.com/,https://en.wikivoyage.org/wiki/Reno
europe/spain/aragon/teruel,Teruel,Teruel,8,13,see,Catedral de Santa María de Teruel,0.79,candidate,has coordinates; has description; high-value type; has external URL,40.34383,-1.10725,San Martín Tower,europe/spain/aragon/teruel/torre_san_martin,0.537,32.689,32.523,has_external_url; day_trip_review,http://www.diocesisdeteruel.org/cateruel.html,https://en.wikivoyage.org/wiki/Teruel
europe/ukraine/kyiv,Kyiv,Kyiv,52,205,see,Fastiv,0.79,candidate,has coordinates; has description; high-value type; has external URL,50.074722,29.918056,Golden Gate of Kyiv,europe/ukraine/kyiv/golden_gate,0.32,59.334,59.976,has_external_url; day_trip_review,http://www.fastiv-rada.gov.ua,https://en.wikivoyage.org/wiki/Kyiv
northamerica/canada/ontario/thunder_bay,Thunder Bay,Thunder Bay,18,39,see,Eagle Canyon,0.79,candidate,has coordinates; has description; high-value type; has external URL,48.7951,-88.6169,Sleeping Giant Brewing,northamerica/canada/ontario/thunder_bay/sleeping_giant_brewing,0.353,65.403,65.419,has_external_url; day_trip_review,https://www.eaglecanyonadventures.ca/,https://en.wikivoyage.org/wiki/Thunder_Bay
asia/china/guangdong/zhuhai,Zhuhai,Zhuhai,6,68,do,China International Aviation & Aerospace Exhibition,0.79,candidate,has coordinates; has description; high-value type; has external URL,22.014599,113.382511,Hong Kong-Zhuhai-Macau Bridge,asia/china/guangdong/zhuhai/hk_zhuhai_macau_bridge,0.341,38.045,32.432,has_external_url; day_trip_review,http://www.airshow.com.cn/Category_1214/Index.aspx,https://en.wikivoyage.org/wiki/Zhuhai
northamerica/unitedstates/kentucky/lexington,Lexington,Lexington (Kentucky),19,81,do,Wild Turkey,0.79,candidate,has coordinates; has description; high-value type; has external URL,38.04341,-84.85329,Cheapside Park,northamerica/unitedstates/kentucky/lexington/cheapside_park,0.4,31.108,31.198,has_external_url; day_trip_review,https://www.wildturkeybourbon.com/,https://en.wikivoyage.org/wiki/Lexington_%28Kentucky%29
northamerica/unitedstates/nevada/reno,Reno,Reno,15,64,do,Sugar Bowl,0.79,candidate,has coordinates; has description; high-value type; has external URL,39.30444,-120.33583,5 Star Saloon,northamerica/unitedstates/nevada/reno/5_star_saloon,0.435,51.36,51.262,has_external_url; day_trip_review,http://www.sugarbowl.com/,https://en.wikivoyage.org/wiki/Reno
europe/hungary/debrecen,Debrecen,Debrecen,17,130,see,Hajdúnánás,0.79,candidate,has coordinates; has description; high-value type; has external URL,47.8441,21.4295,Déri Museum,europe/hungary/debrecen/deri_museum,0.381,37.384,37.754,has_external_url; day_trip_review,http://www.hajdunanas.hu/,https://en.wikivoyage.org/wiki/Debrecen
europe/ukraine/lviv,Lviv,Lviv,12,176,see,Truskavets,0.79,candidate,has coordinates; has description; high-value type; has external URL,49.279,23.506,Svit Kavy,europe/ukraine/lviv/cafe_svit_kavy,0.421,73.239,73.186,has_external_url; day_trip_review,http://truskavets-city.gov.ua/,https://en.wikivoyage.org/wiki/Lviv
