world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
northamerica/unitedstates/newyorkstate/rochester,Rochester,Rochester (New York),13,238,do,Eastman Theatre,0.74,candidate,has coordinates; has description; high-value type; strong travel term,43.1579,-77.6011,Strong National Museum of Play,northamerica/unitedstates/newyorkstate/rochester/strong_national_museum_of_play,0.641,0.359,0.641,needs_external_source,,https://en.wikivoyage.org/wiki/Rochester_%28New_York%29
northamerica/thecaribbean/cuba/vinales,Viñales,Viñales,11,39,see,The Central plaza,0.74,candidate,has coordinates; has description; high-value type; strong travel term,22.61657,-83.70906,Hiking,northamerica/thecaribbean/cuba/vinales/hiking,0.659,0.341,1.004,needs_external_source,,https://en.wikivoyage.org/wiki/Vi%C3%B1ales
africa/morocco/agadir,Agadir,Agadir,8,23,do,Beach,0.74,candidate,has coordinates; has description; high-value type; strong travel term,30.4153,-9.6059,Agadir Beach,africa/morocco/agadir/agadir_beach,0.588,1.846,2.197,needs_external_source,,https://en.wikivoyage.org/wiki/Agadir
asia/india/rajasthan/jaipur,Jaipur,Jaipur,39,85,see,Nahargarh Wildlife Sanctuary,0.74,candidate,has coordinates; has description; high-value type; strong travel term,26.9993,75.8374,Nahargarh Fort,asia/india/rajasthan/jaipur/nahargarh_fort,0.571,7.6,9.506,needs_external_source,,https://en.wikivoyage.org/wiki/Jaipur
asia/china/shandong_province/qingdao,Qingdao,Qingdao,12,108,see,Qingdaoshan Park,0.74,candidate,has coordinates; has description; high-value type; strong travel term,36.06918,120.338,Qingdao Aquarium,asia/china/shandong_province/qingdao/qingdao_aquarium,0.625,1.382,3.588,needs_external_source,,https://en.wikivoyage.org/wiki/Qingdao
asia/china/shaanxi/xian,Xi'an,Xi'an,27,73,see,Shaanxi Archaeological Museum,0.74,candidate,has coordinates; has description; high-value type; strong travel term,34.120198,108.878072,Shaanxi History Museum,asia/china/shaanxi/xian/shaanxi_history_museum,0.667,13.494,17.636,needs_external_source,,https://en.wikivoyage.org/wiki/Xi%27an
southamerica/uruguay/montevideo,Montevideo,Montevideo,26,137,see,Central Cemetery,0.74,candidate,has coordinates; has description; high-value type; strong travel term,-34.9135,-56.1872,El Portón,southamerica/uruguay/montevideo/el_porton,0.654,0.346,0.925,needs_external_source,,https://en.wikivoyage.org/wiki/Montevideo
europe/france/paris,Paris,Paris,82,90,see,Guimet Museum,0.74,candidate,has coordinates; has description; high-value type; strong travel term,48.86527777777778,2.2938888888888886,Louvre Museum,europe/france/paris/louvre,0.692,3.261,4.373,needs_external_source,,https://en.wikivoyage.org/wiki/Paris
asia/philippines/baguio,Baguio,Baguio,14,55,do,Ambiong Nature View Deck,0.74,candidate,has coordinates; has description; high-value type; strong travel term,16.4354,120.6023,Mines View Park,asia/philippines/baguio/mines_view_park,0.564,3.16,3.741,needs_external_source,,https://en.wikivoyage.org/wiki/Baguio
africa/ethiopia/addisababa,Addis Ababa,Addis Ababa,29,99,see,Medhane Alem Cathedral,0.74,candidate,has coordinates; has description; high-value type; strong travel term,8.9959,38.7899,St. George's Cathedral,africa/ethiopia/addisababa/st_georges_cathedral,0.605,5.959,6.053,needs_external_source,,https://en.wikivoyage.org/wiki/Addis_Ababa
europe/spain/blanes,Blanes,Blanes,4,57,see,Santa Anna Rock,0.74,candidate,has coordinates; has description; high-value type; strong travel term,41.67413,2.801807,Sant Joan Castle,europe/spain/blanes/sant_joan_castle,0.581,0.813,0.731,needs_external_source,,https://en.wikivoyage.org/wiki/Blanes
europe/russia/kronstadt,Kronstadt,Kronstadt,5,38,see,Kronstadt Sea Gauge,0.74,candidate,has coordinates; has description; high-value type; strong travel term,59.989194,29.762458,Kronstadt Naval Museum,europe/russia/kronstadt/kronstadt_naval_museum,0.634,0.78,0.442,needs_external_source,,https://en.wikivoyage.org/wiki/Kronstadt
europe/armenia/aragatsotn_marz/ashtarak,Ashtarak,Ashtarak,8,17,see,Surb Mariné Church,0.74,candidate,has coordinates; has description; high-value type; strong travel term,40.3011,44.3609,Tsiranavor and Spitakavor Churches,europe/armenia/aragatsotn_marz/ashtarak/tsiranavor_and_spitakavor,0.584,0.416,1.379,needs_external_source,,https://en.wikivoyage.org/wiki/Ashtarak
asia/india/andhrapradesh/visakhapatnam,Visakhapatnam,Visakhapatnam,11,44,see,Victory at Sea Memorial,0.74,candidate,has coordinates; has description; high-value type; strong travel term,17.7187,83.3322,Visakha Museum,asia/india/andhrapradesh/visakhapatnam/visakha_musuem,0.64,0.36,5.083,needs_external_source,,https://en.wikivoyage.org/wiki/Visakhapatnam
europe/switzerland/geneva,Geneva,Geneva,44,99,do,Parc de la Grange,0.74,candidate,has coordinates; has description; high-value type; strong travel term,46.20593,6.16743,Parc des Bastions,europe/switzerland/geneva/parc_des_bastions,0.583,1.793,1.668,needs_external_source,,https://en.wikivoyage.org/wiki/Geneva
southamerica/brazil/vilavelha,Vila Velha,Vila Velha (Espírito Santo),10,14,do,Praia do Ribeiro,0.74,candidate,has coordinates; has description; high-value type; strong travel term,-20.32546,-40.27158,Praia da Costa,southamerica/brazil/vilavelha/praia_da_costa,0.6,2.89,2.181,needs_external_source,,https://en.wikivoyage.org/wiki/Vila_Velha_%28Esp%C3%ADrito_Santo%29
africa/algeria/timgad,Timgad,Timgad,4,11,see,Byzantine Fort,0.74,candidate,has coordinates; has description; high-value type; strong travel term,35.47949,6.46798,Roman Theatre,africa/algeria/timgad/roman_theatre,0.607,0.393,0.473,needs_external_source,,https://en.wikivoyage.org/wiki/Timgad
europe/slovakia/kosice,Košice,Košice,7,153,see,Cathedral of the Nativity of the Mother of God,0.74,candidate,has coordinates; has description; high-value type; strong travel term,48.72052,21.25281,State Theatre Košice,europe/slovakia/kosice/state_theatre,0.645,0.355,0.326,needs_external_source,,https://en.wikivoyage.org/wiki/Ko%C5%A1ice
europe/armenia/yerevan,Yerevan,Yerevan,53,133,see,St John The Baptist Church,0.74,candidate,has coordinates; has description; high-value type; strong travel term,40.185265,44.503673,Kond,europe/armenia/yerevan/kond,0.677,0.323,1.133,needs_external_source,,https://en.wikivoyage.org/wiki/Yerevan
asia/turkmenistan/ashgabat,Ashgabat,Ashgabat,7,59,see,Turkmen Carpet Museum,0.74,candidate,has coordinates; has description; high-value type; strong travel term,37.9406,58.3779,Turkmen Cuisine,asia/turkmenistan/ashgabat/turkmen_cuisine,0.667,,12.452,needs_external_source,,https://en.wikivoyage.org/wiki/Ashgabat
southamerica/venezuela/caracas,Caracas,Caracas,52,96,see,Museo de Arte Colonial,0.74,candidate,has coordinates; has description; high-value type; strong travel term,10.511944,-66.899722,Museo de Arte Contemporáneo,southamerica/venezuela/caracas/museo_arte_contemporaneo,0.651,1.402,1.752,needs_external_source,,https://en.wikivoyage.org/wiki/Caracas
europe/serbia/kosovoprovince/peja,Peja,Peja,8,64,see,Bankkos Building,0.74,candidate,has coordinates; has description; high-value type; strong travel term,42.659471,20.287967,Tahir Bey's Palace,europe/serbia/kosovoprovince/peja/tahir_bey_palace,0.63,0.37,0.037,needs_external_source,,https://en.wikivoyage.org/wiki/Peja
asia/china/zhejiang/hangzhou,Hangzhou,Hangzhou,21,79,see,Evening Bell Ringing on Nanping Hill,0.74,candidate,has coordinates; has description; high-value type; strong travel term,30.2309339,120.1443926,Leifeng Pagoda,asia/china/zhejiang/hangzhou/leifeng_pagoda,0.665,0.335,6.179,needs_external_source,,https://en.wikivoyage.org/wiki/Hangzhou
southamerica/argentina/bahiablanca,Bahía Blanca,Bahía Blanca,9,8,see,Port Museum Ingeniero White,0.74,candidate,has coordinates; has description; high-value type; strong travel term,-38.787135,-62.266673,Ingeniero White,southamerica/argentina/bahiablanca/ingeniero_white,0.714,1.116,7.727,needs_external_source,,https://en.wikivoyage.org/wiki/Bah%C3%ADa_Blanca
africa/zimbabwe/harare,Harare,Harare,8,48,do,Epworth Balancing Rocks,0.74,candidate,has coordinates; has description; high-value type; strong travel term,-17.9173746,31.0921201,Balancing Rocks of Epworth,africa/zimbabwe/harare/balancing_rocks,0.612,8.668,7.547,needs_external_source,,https://en.wikivoyage.org/wiki/Harare
europe/italy/sicily/caltabellotta,Caltabellotta,Caltabellotta,2,20,see,Church of the Pietà,0.74,candidate,has coordinates; has description; high-value type; strong travel term,37.57845,13.21372,Peace of Caltabellotta (1302),europe/italy/sicily/caltabellotta/peace_of_caltabellotta,0.678,0.322,0.276,needs_external_source,,https://en.wikivoyage.org/wiki/Caltabellotta
northamerica/honduras/tegucigalpa,Tegucigalpa,Tegucigalpa,6,30,see,Galeria Nacional de Arte,0.74,candidate,has coordinates; has description; high-value type; strong travel term,14.10643,-87.20817,La Tigra National Park,northamerica/honduras/tegucigalpa/la_tigra_national_park,0.65,12.583,2.743,needs_external_source,,https://en.wikivoyage.org/wiki/Tegucigalpa
asia/china/guangdong/zhongshan,Zhongshan,Zhongshan,13,37,see,Wuguishan Nature Park,0.74,candidate,has coordinates; has description; high-value type; strong travel term,22.41943,113.46107,Zhongshan Park (Yantai Garden),asia/china/guangdong/zhongshan/zhongshan_park,0.571,14.11,12.981,needs_external_source,,https://en.wikivoyage.org/wiki/Zhongshan
northamerica/unitedstates/oklahoma/broken_bow,Broken Bow,Broken Bow (Oklahoma),11,8,see,Beavers Bend Nature Center/Park Forest Heritage Center,0.74,candidate,has coordinates; has description; high-value type; strong travel term,34.1322,-94.6821,Forest Heritage Center,northamerica/unitedstates/oklahoma/broken_bow/forest_heritage_center,0.579,0.82,12.615,needs_external_source,,https://en.wikivoyage.org/wiki/Broken_Bow_%28Oklahoma%29
asia/iran/tehran,Tehran,Tehran,44,119,see,Money Museum,0.74,candidate,has coordinates; has description; high-value type; strong travel term,35.76208,51.41423,Abgineh Museum (Glass and Ceramics),asia/iran/tehran/abgineh_museum,0.692,7.637,8.398,needs_external_source,,https://en.wikivoyage.org/wiki/Tehran
asia/myanmar/bagan,Bagan,Bagan,15,57,see,Shwe Gugyi Temple,0.74,candidate,has coordinates; has description; high-value type; strong travel term,21.170837,94.862423,Ananda Temple,asia/myanmar/bagan/ananda_temple,0.68,0.32,0.418,needs_external_source,,https://en.wikivoyage.org/wiki/Bagan
asia/iraq/mosul,Mosul,Mosul,11,34,do,Mosul Forest,0.74,candidate,has coordinates; has description; high-value type; strong travel term,36.3742,43.1201,Mosul Museum,asia/iraq/mosul/mosul_museum,0.583,4.391,3.852,needs_external_source,,https://en.wikivoyage.org/wiki/Mosul
europe/armenia/vanadzor,Vanadzor,Vanadzor,7,26,see,Lori-Pambak archaeological museum,0.74,candidate,has coordinates; has description; high-value type; strong travel term,40.81459,44.4754,Vanadzor Railway Station,europe/armenia/vanadzor/vanadzor_railway_station,0.686,0.314,0.574,needs_external_source,,https://en.wikivoyage.org/wiki/Vanadzor
europe/portugal/setubal,Setúbal,Setúbal,13,47,do,Parque Urbano de Albarquel,0.74,candidate,has coordinates; has description; high-value type; strong travel term,38.51412,-8.90962,Fort of São Filipe,europe/portugal/setubal/fort_of_sao_filipe,0.557,0.443,1.812,needs_external_source,,https://en.wikivoyage.org/wiki/Set%C3%BAbal
asia/israel/beer_sheva,Be'er Sheva,Beer Sheva,11,19,see,Municipal Market,0.74,candidate,has coordinates; has description; high-value type; strong travel term,31.23966,34.79621,Bedouin Market,asia/israel/beer_sheva/bedouin_market,0.6,1.555,0.762,needs_external_source,,https://en.wikivoyage.org/wiki/Beer_Sheva
asia/india/orissa/bhubaneswar,Bhubaneswar,Bhubaneswar,4,59,see,Makareswar Temple,0.74,candidate,has coordinates; has description; high-value type; strong travel term,20.2398678,85.8325479,"Kichakeswari Temple, Khiching",asia/india/orissa/bhubaneswar/karanjia__similip/khiching_temple,0.622,153.138,6.309,needs_external_source,,https://en.wikivoyage.org/wiki/Bhubaneswar
europe/france/midi/cotedazur/toulon,Toulon,Toulon,6,27,see,Opera of Toulon,0.74,candidate,has coordinates; has description; high-value type; strong travel term,43.12445,5.93245,Cathédrale Notre-Dame-de-la-Seds,europe/france/midi/cotedazur/toulon/toulon_cathedral,0.7,0.3,0.213,needs_external_source,,https://en.wikivoyage.org/wiki/Toulon
asia/indonesia/bali/ubud,Ubud,Ubud,21,95,see,Botanic Garden,0.74,candidate,has coordinates; has description; high-value type; strong travel term,-8.497753,115.263025,Cycling the Rice Field Villages,asia/indonesia/bali/ubud/cycling_rice_fields,0.669,0.331,1.059,needs_external_source,,https://en.wikivoyage.org/wiki/Ubud
asia/china/yunnanprovince/kunming,Kunming,Kunming,50,81,see,Jindian Park,0.74,candidate,has coordinates; has description; high-value type; strong travel term,25.0876237111,102.770621205,Golden Temple (Jindian),asia/china/yunnanprovince/kunming/golden_temple,0.678,0.322,7.576,needs_external_source,,https://en.wikivoyage.org/wiki/Kunming
northamerica/unitedstates/georgia/augusta,Augusta,Augusta (Georgia),9,53,see,James Brown Statue and Augusta Common,0.74,candidate,has coordinates; has description; high-value type; strong travel term,33.476344,-81.966003,Savannah Riverwalk,northamerica/unitedstates/georgia/augusta/savannah_riverwalk,0.675,0.325,1.015,needs_external_source,,https://en.wikivoyage.org/wiki/Augusta_%28Georgia%29
europe/finland/turku,Turku,Turku,5,262,see,Old Great Square,0.74,candidate,has coordinates; has description; high-value type; strong travel term,60.45076,22.27582,Sibelius Museum,europe/finland/turku/sibeliusmuseum,0.633,0.367,0.493,needs_external_source,,https://en.wikivoyage.org/wiki/Turku
asia/bangladesh/chittagong,Chittagong,Chittagong,15,149,see,Shrine of Bayazid Bostami,0.74,candidate,has coordinates; has description; high-value type; strong travel term,22.3892,91.809114,Bayazid Bostami Shrine,asia/bangladesh/chittagong/bayazid_bostami_shrine,0.638,2.486,6.69,needs_external_source,,https://en.wikivoyage.org/wiki/Chittagong
northamerica/unitedstates/california/long_beach,Long Beach,Long Beach,13,97,do,Long Beach City Beach,0.74,candidate,has coordinates; has description; high-value type; strong travel term,33.76,-118.153,Long Beach Museum of Art,northamerica/unitedstates/california/long_beach/long_beach_museum_of_art,0.578,1.228,3.706,needs_external_source,,https://en.wikivoyage.org/wiki/Long_Beach
asia/kazakhstan/ustkamenogorsk,Ust-Kamenogorsk,Ust-Kamenogorsk,8,6,see,"Vostochno-Kazakhstanskiy ""Museum of Art""",0.74,candidate,has coordinates; has description; high-value type; strong travel term,49.9492,82.6188,East Kazakhstan Regional Museum,asia/kazakhstan/ustkamenogorsk/east_kazakhstan_regional_museum,0.609,0.637,0.627,needs_external_source,,https://en.wikivoyage.org/wiki/Ust-Kamenogorsk
asia/iran/tehran,Tehran,Tehran,44,119,see,Saad Abad Fine Arts Museum,0.74,candidate,has coordinates; has description; high-value type; strong travel term,35.81287,51.42297,Abgineh Museum (Glass and Ceramics),asia/iran/tehran/abgineh_museum,0.6,13.303,14.072,needs_external_source,,https://en.wikivoyage.org/wiki/Tehran
europe/france/normandybrittany/deauville,Deauville,Deauville,13,5,do,Beach,0.74,candidate,has coordinates; has description; high-value type; strong travel term,49.36197,0.06679,Strassburger Villa,europe/france/normandybrittany/deauville/strassburger_villa,0.654,0.346,0.635,needs_external_source,,https://en.wikivoyage.org/wiki/Deauville
