world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
asia/thailand/kohphiphi,Koh Phi Phi,Ko Phi Phi,8,70,do,Bird Watching,0.55,candidate,has description; high-value type,,,Viking Cave,asia/thailand/kohphiphi/viking_cave,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ko_Phi_Phi
australiaandpacific/australia/victoria/geelong,Geelong,Geelong,13,13,see,Geelong Performing Arts Centre (GPAC),0.55,candidate,has description; high-value type,,,Geelong Waterfront Bollards,australiaandpacific/australia/victoria/geelong/geelong_bollards,0.526,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Geelong
australiaandpacific/australia/newsouthwales/sydney,Sydney,Sydney,47,43,do,The Rocks Aroma Festival,0.55,candidate,has description; high-value type,,,Barangaroo Reserve,australiaandpacific/australia/newsouthwales/sydney/barangaroo,0.421,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Sydney
africa/rwanda/kigali,Kigali,Kigali,17,54,see,Democratic Republic of the Congo,0.55,candidate,has description; high-value type,,,Inema Arts Center,africa/rwanda/kigali/inema_arts_center,0.356,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kigali
europe/switzerland/stmoritz,St. Moritz,St. Moritz,13,26,do,Ice-skating in summer,0.55,candidate,has description; high-value type,,,Segantini Museum,europe/switzerland/stmoritz/segantini_museum,0.541,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/St._Moritz
northamerica/mexico/puebla,Puebla,Puebla,14,54,see,Los Fuertes,0.55,candidate,has description; high-value type,,,Puebla Cathedral,northamerica/mexico/puebla/puebla_cathedral,0.348,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Puebla
europe/unitedkingdom/england/south_east/ramsgate,Ramsgate,Ramsgate,6,29,see,Albion House,0.55,candidate,has description; high-value type,,,Royal Harbour,europe/unitedkingdom/england/south_east/ramsgate/royal_harbour,0.48,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ramsgate
europe/germany/bavaria/nuremberg,Nuremberg,Nuremberg,26,125,do,Nuremberg foot race (Stadtlauf Nürnberg),0.55,candidate,has description; high-value type,,,Schöner Brunnen,europe/germany/bavaria/nuremberg/schoener_brunnen,0.353,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Nuremberg
northamerica/unitedstates/oregon/eugene,Eugene,Eugene,20,105,do,Running trails,0.55,candidate,has description; high-value type,,,Ninkasi Brewing Tasting Room,northamerica/unitedstates/oregon/eugene/ninkasi_brewing,0.429,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Eugene
asia/malaysia/kuching,Kuching,Kuching,15,75,do,Teck Hua Motor,0.55,candidate,has description; high-value type,,,Kubah National Park,asia/malaysia/kuching/kubah_national_park,0.424,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kuching
asia/japan/shikoku/matsuyama,Matsuyama,Matsuyama,12,59,do,Kami no Yu 2F,0.55,candidate,has description; high-value type,,,Saka no Ue no Kumo Museum,asia/japan/shikoku/matsuyama/saka_no_ue_no_kumo_museum,0.421,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Matsuyama
europe/serbia/kosovoprovince/peja,Peja,Peja,8,64,do,Public pools,0.55,candidate,has description; high-value type,,,Bajrakli Mosque,europe/serbia/kosovoprovince/peja/bajrakli_mosque,0.444,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Peja
