world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
africa/burkinafaso/ouagadougou,Ouagadougou,Ouagadougou,20,21,see,L'Unité Pédagogique,0.59,candidate,has description; high-value type; strong travel term,,,Maneghin Palace and Quarter,africa/burkinafaso/ouagadougou/manegobe,0.356,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ouagadougou
northamerica/unitedstates/arkansas/littlerock,Little Rock,Little Rock,14,93,see,Heifer Village,0.59,candidate,has description; high-value type; strong travel term,,,Doe's Eat Place,northamerica/unitedstates/arkansas/littlerock/doe_s_eat_place,0.345,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Little_Rock
asia/cambodia/kampongcham,Kampong Cham,Kampong Cham,13,16,see,Pros and Srei Mountains,0.59,candidate,has description; high-value type; strong travel term,,,Phnom Pros and Phnom Srei,asia/cambodia/kampongcham/phnom_pros_phnom_srei,0.542,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kampong_Cham
europe/spain/catalonia/cadaqus,Cadaqués,Cadaqués,5,36,do,Platja des Sortell,0.59,candidate,has description; high-value type; strong travel term,,,"Casa Museu Dalí, Portlligat",europe/spain/catalonia/cadaqus/casa_museu_dali_portlligat,0.462,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Cadaqu%C3%A9s
asia/philippines/quezon_province/lucban,Lucban,Lucban,3,11,see,Hermano Pule Monument,0.59,candidate,has description; high-value type; strong travel term,,,Mount Banahaw,asia/philippines/quezon_province/lucban/mount_banahaw,0.294,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Lucban
asia/india/westbengal/nabadwip,Nabadwip,Nabadwip,11,34,see,Bhabataran Shiv Temple,0.59,candidate,has description; high-value type; strong travel term,,,Adi Haridas Sweet Shop,asia/india/westbengal/nabadwip/adi_haridas,0.364,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Nabadwip
asia/thailand/kohphiphi,Koh Phi Phi,Ko Phi Phi,8,70,see,Ao Lo La Na,0.59,candidate,has description; high-value type; strong travel term,,,Bamboo Island (Ko Pai),asia/thailand/kohphiphi/bamboo_island,0.476,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ko_Phi_Phi
asia/thailand/huahin,Hua Hin,Hua Hin,41,98,see,Hat Sam Phraya,0.59,candidate,has description; high-value type; strong travel term,,,Khao Takiab Bay,asia/thailand/huahin/khao_takiab_bay,0.483,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Hua_Hin
europe/spain/ceuta,Ceuta,Ceuta,11,29,see,Shrine of Our Lady of Africa,0.59,candidate,has description; high-value type; strong travel term,,,Cathedral of Ceuta (Santa María de la Asunción),europe/spain/ceuta/cathedral_ceuta,0.348,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ceuta
africa/egypt/portsaid,Port Said,Port Said,12,24,see,Tennis Island,0.59,candidate,has description; high-value type; strong travel term,,,Port Fuad,africa/egypt/portsaid/port_fuad,0.364,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Port_Said
