world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/germany/badenwrttemberg/stuttgart,Stuttgart,Stuttgart,27,176,see,Wartbergpark,0.77,candidate,has coordinates; high-value type,48.80388104020422,9.177676670446596,Weissenhof Estate,europe/germany/badenwrttemberg/stuttgart/weissenhof_estate,0.495,0.505,2.833,needs_external_source,,https://en.wikivoyage.org/wiki/Stuttgart
asia/india/andhrapradesh/tirupathi_1,Tirupati,Tirupati,11,16,see,Regional Science Centre,0.77,candidate,has coordinates; high-value type,13.64297,79.39796,Govindaraja Swamy Temple,asia/india/andhrapradesh/tirupathi_1/govindaraja_temple,0.383,2.171,2.784,needs_external_source,,https://en.wikivoyage.org/wiki/Tirupati
europe/unitedkingdom/northernireland/bushmills,Bushmills,Bushmills,4,11,see,Portballintrae,0.77,candidate,has coordinates; high-value type,55.214,-6.546,Old Bushmills Distillery,europe/unitedkingdom/northernireland/bushmills/old_bushmills_distillery,0.368,2.145,1.687,needs_external_source,,https://en.wikivoyage.org/wiki/Bushmills
europe/unitedkingdom/scotland/shetland/unst,Unst,Unst,6,20,see,Clivocast Stone,0.77,candidate,has coordinates; high-value type,60.685,-0.893,Unst Bus Shelter,europe/unitedkingdom/scotland/shetland/unst/unst_bus_shelter,0.323,9.457,8.288,needs_external_source,,https://en.wikivoyage.org/wiki/Unst
europe/switzerland/wengen,Wengen,Wengen,7,18,see,Eiger,0.77,candidate,has coordinates; high-value type,46.5775,8.0053,Eiger North Face Viewpoint,europe/switzerland/wengen/eiger_north_face,0.323,6.428,7.102,needs_external_source,,https://en.wikivoyage.org/wiki/Wengen
europe/portugal/algarve/carvoeiro,Carvoeiro,Carvoeiro,5,9,do,Praia de Vale Centianes,0.77,candidate,has coordinates; high-value type,37.09153,-8.45586,Diving and Snorkelling,europe/portugal/algarve/carvoeiro/diving_carvoeiro,0.286,1.285,1.371,needs_external_source,,https://en.wikivoyage.org/wiki/Carvoeiro
asia/india/gujarat/junagadh,Junagadh,Junagadh,6,45,see,Bava Pyara Caves,0.77,candidate,has coordinates; high-value type,21.519893,70.467925,Ashoka Rock Edicts,asia/india/gujarat/junagadh/ashoka_edicts,0.412,1.852,0.848,needs_external_source,,https://en.wikivoyage.org/wiki/Junagadh
europe/unitedkingdom/england/bristol_plymouth_and_the_south_west/stonehenge,Stonehenge,Stonehenge,0,8,see,the stones,0.77,candidate,has coordinates; high-value type,51.1788,-1.82624,,,0.0,,0.005,needs_external_source,,https://en.wikivoyage.org/wiki/Stonehenge
europe/italy/lombardia/varese,Varese,Varese,7,35,do,racecourse Le Bettole,0.77,candidate,has coordinates; high-value type,45.83185,8.82919,Sacro Monte di Varese,europe/italy/lombardia/varese/sacro_monte,0.359,4.225,5.88,needs_external_source,,https://en.wikivoyage.org/wiki/Varese
southamerica/chile/easterisland,Easter Island,Easter Island,20,55,see,Motu Nui,0.77,candidate,has coordinates; high-value type,-27.20106,-109.45305,Ahu Tongariki,southamerica/chile/easterisland/ahu_tongariki,0.381,19.326,14.181,needs_external_source,,https://en.wikivoyage.org/wiki/Easter_Island
europe/unitedkingdom/scotland/melrose,Melrose,Melrose (Scotland),10,17,see,Smailholm Tower,0.77,candidate,has coordinates; high-value type,55.6045,-2.5762,Eildon Hill,europe/unitedkingdom/scotland/melrose/eildon_hill,0.308,9.312,9.064,needs_external_source,,https://en.wikivoyage.org/wiki/Melrose_%28Scotland%29
europe/poland/krynicazdroj,Krynica-Zdrój,Krynica-Zdrój,3,8,see,New Mineral Baths,0.77,candidate,has coordinates; high-value type,49.421778,20.960887,Nikifor Museum (Muzeum Nikifora),europe/poland/krynicazdroj/nikifor_museum,0.258,1.28,0.167,needs_external_source,,https://en.wikivoyage.org/wiki/Krynica-Zdr%C3%B3j
europe/denmark/aarhus,Aarhus,Aarhus,12,232,see,Malta,0.77,candidate,has coordinates; high-value type,56.201731,10.266113,Den Permanente,europe/denmark/aarhus/den_permanente,0.316,8.36,6.652,needs_external_source,,https://en.wikivoyage.org/wiki/Aarhus
europe/albania/elbasan,Elbasan,Elbasan,8,29,do,Llixhat,0.77,candidate,has coordinates; high-value type,41.034,20.073,Elbasan Castle,europe/albania/elbasan/castle_walls,0.286,8.727,8.785,needs_external_source,,https://en.wikivoyage.org/wiki/Elbasan
europe/ireland/galway,Galway,Galway,11,67,see,Ballindooley,0.77,candidate,has coordinates; high-value type,53.309,-9.028,An Taibhdhearc,europe/ireland/galway/taibhdhearc,0.348,4.428,4.093,needs_external_source,,https://en.wikivoyage.org/wiki/Galway
europe/unitedkingdom/scotland/falkirk,Falkirk,Falkirk,6,40,do,Glenbervie GC,0.77,candidate,has coordinates; high-value type,56.0344,-3.8523,Callendar House,europe/unitedkingdom/scotland/falkirk/callendar_house,0.357,6.903,5.595,needs_external_source,,https://en.wikivoyage.org/wiki/Falkirk
europe/unitedkingdom/england/eastern_england/greatyarmouth,Great Yarmouth,Great Yarmouth,10,40,see,East Norfolk Medical Practice,0.77,candidate,has coordinates; high-value type,52.6191,1.7254,Norfolk Broads Boat Hire,europe/unitedkingdom/england/eastern_england/greatyarmouth/norfolk_broads_boating,0.491,1.047,1.388,needs_external_source,,https://en.wikivoyage.org/wiki/Great_Yarmouth
africa/capeverde/boavista,Boa Vista,Boa Vista (Cape Verde),8,7,see,Capela de Nossa Senhora de Fatima,0.77,candidate,has coordinates; high-value type,16.1962,-22.9143,Praia de Santa Mónica,africa/capeverde/boavista/praia_de_santa_monica,0.444,29.365,16.192,needs_external_source,,https://en.wikivoyage.org/wiki/Boa_Vista_%28Cape_Verde%29
europe/lithuania/vilnius,Vilnius,Vilnius,53,134,see,"""Beresnäki"" / Paliepiukai point",0.77,candidate,has coordinates; high-value type,54.6344,25.4292,Paneriai (Ponary) Memorial,europe/lithuania/vilnius/ponary_memorial,0.409,17.225,11.266,needs_external_source,,https://en.wikivoyage.org/wiki/Vilnius
asia/turkey/cappadocia/goreme,Göreme,Göreme,9,21,see,Çavuşin,0.77,candidate,has coordinates; high-value type,38.671,34.838,Pumpkin Göreme,asia/turkey/cappadocia/goreme/pumpkin_goreme,0.3,3.323,3.296,needs_external_source,,https://en.wikivoyage.org/wiki/G%C3%B6reme
southamerica/colombia/santamarta,Santa Marta,Santa Marta,9,33,do,Playa los cocos,0.77,candidate,has coordinates; high-value type,11.2398328,-74.2170979,Acuario y Museo del Mar,southamerica/colombia/santamarta/acuario_y_museo_del_mar,0.267,4.366,1.977,needs_external_source,,https://en.wikivoyage.org/wiki/Santa_Marta
asia/turkey/gallipoli_troy/pamukkale,Pamukkale,Pamukkale,8,14,see,Basilica Baths,0.77,candidate,has coordinates; high-value type,37.9335,29.1211,Laodicea on the Lycus,asia/turkey/gallipoli_troy/pamukkale/laodicea,0.387,10.929,1.502,needs_external_source,,https://en.wikivoyage.org/wiki/Pamukkale
africa/tunisia/jerba,Jerba,Djerba,7,22,do,Lagoon,0.77,candidate,has coordinates; high-value type,33.7989,11.06033,Djerbahood,africa/tunisia/jerba/djerbahood,0.375,18.64,19.91,needs_external_source,,https://en.wikivoyage.org/wiki/Djerba
europe/spain/spanishcostas/losgigantes,Los Gigantes,Los Gigantes,5,22,do,first water tunnel,0.77,candidate,has coordinates; high-value type,28.2629606,-16.8381242,Los Gigantes Marina,europe/spain/spanishcostas/losgigantes/los_gigantes_marina,0.364,2.13,2.13,needs_external_source,,https://en.wikivoyage.org/wiki/Los_Gigantes
europe/spain/galicia/pontevedra,Pontevedra,Pontevedra,17,12,see,Pazo de Lourizán,0.77,candidate,has coordinates; high-value type,42.4094,-8.6682,A Pulpería de Pontevedra,europe/spain/galicia/pontevedra/a_pulperia_de_pontevedra,0.333,3.203,3.237,needs_external_source,,https://en.wikivoyage.org/wiki/Pontevedra
europe/ireland/killarney,Killarney,Killarney,11,45,do,Beaufort GC,0.77,candidate,has coordinates; high-value type,52.06731,-9.67454,Kerry Way,europe/ireland/killarney/kerry_way,0.3,11.382,11.6,needs_external_source,,https://en.wikivoyage.org/wiki/Killarney
europe/france/aquitaine/larochelle,La Rochelle,La Rochelle,20,33,see,Saint-Martin-de-Ré,0.77,candidate,has coordinates; high-value type,46.203,-1.367,Musée Maritime,europe/france/aquitaine/larochelle/musee_maritime,0.5,17.683,17.268,needs_external_source,,https://en.wikivoyage.org/wiki/La_Rochelle
northamerica/unitedstates/ohio/worthington,Worthington,Worthington (Ohio),7,10,do,Olentangy River Parklands,0.77,candidate,has coordinates; high-value type,40.1023,-83.0345,Worthington Historic District,northamerica/unitedstates/ohio/worthington/worthington_historic_district,0.37,1.993,1.737,needs_external_source,,https://en.wikivoyage.org/wiki/Worthington_%28Ohio%29
asia/india/andhrapradesh/tirupathi_1,Tirupati,Tirupati,11,16,see,Hare Rama Hare Kishna Mandir,0.77,candidate,has coordinates; high-value type,13.64691,79.414,Govindaraja Swamy Temple,asia/india/andhrapradesh/tirupathi_1/govindaraja_temple,0.549,0.451,2.091,needs_external_source,,https://en.wikivoyage.org/wiki/Tirupati
europe/russia/ural/ekaterinburg,Ekaterinburg,Yekaterinburg,11,72,see,Building of the HQ of Mining plants,0.77,candidate,has coordinates; high-value type,56.841025,60.599891,Yekaterinburg Museum of Fine Arts,europe/russia/ural/ekaterinburg/museum_of_fine_arts,0.438,0.689,0.318,needs_external_source,,https://en.wikivoyage.org/wiki/Yekaterinburg
europe/ireland/rosslare,Rosslare,Rosslare,2,16,see,Tuskar Rock,0.77,candidate,has coordinates; high-value type,52.2029,-6.2074,Rosslare Strand,europe/ireland/rosslare/rosslare_strand,0.154,14.491,14.533,needs_external_source,,https://en.wikivoyage.org/wiki/Rosslare
europe/spain/galicia/muros,Muros,Muros,4,6,see,Monte Louro,0.77,candidate,has coordinates; high-value type,42.7428,-9.0822,Casco Vello (Old Quarter),europe/spain/galicia/muros/casco_vello,0.364,4.059,4.051,needs_external_source,,https://en.wikivoyage.org/wiki/Muros
europe/unitedkingdom/scotland/portsoy,Portsoy,Portsoy,0,6,see,Cullen,0.77,candidate,has coordinates; high-value type,57.69,-2.819,,,0.0,,7.586,needs_external_source,,https://en.wikivoyage.org/wiki/Portsoy
asia/india/westbengal/darjeeling,Darjeeling,Darjeeling,15,45,see,Roy Villa,0.77,candidate,has coordinates; high-value type,27.05662,88.258801,Tiger Hill,asia/india/westbengal/darjeeling/tiger_hill,0.526,7.349,1.889,needs_external_source,,https://en.wikivoyage.org/wiki/Darjeeling
northamerica/unitedstates/massachusetts/concord,Concord,Concord (Massachusetts),7,55,see,Barrett Farm,0.77,candidate,has coordinates; high-value type,42.472925,-71.380794,Walden Pond,northamerica/unitedstates/massachusetts/concord/walden_pond,0.261,5.045,2.964,needs_external_source,,https://en.wikivoyage.org/wiki/Concord_%28Massachusetts%29
europe/italy/tuscany/lucca,Lucca,Lucca,11,30,see,Puccini villa at Torre del Lago,0.77,candidate,has coordinates; high-value type,43.832319,10.306723,Puccini Birthplace Museum,europe/italy/tuscany/lucca/puccini_birthplace,0.5,15.638,15.683,needs_external_source,,https://en.wikivoyage.org/wiki/Lucca
