world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
asia/india/arunachalpradesh/tawang,Tawang,Tawang,5,10,see,Tibetan Medical Dispensary,0.55,candidate,has description; high-value type,,,Tawang Monastery (Galden Namgyal Lhatse),asia/india/arunachalpradesh/tawang/tawang_monastery,0.429,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Tawang
northamerica/unitedstates/massachusetts/concord,Concord,Concord (Massachusetts),7,55,see,Ponyhenge,0.55,candidate,has description; high-value type,,,Old North Bridge,northamerica/unitedstates/massachusetts/concord/north_bridge,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Concord_%28Massachusetts%29
northamerica/unitedstates/rhodeisland/coventry,Coventry,Coventry (Rhode Island),2,22,do,Carbuncle Pond,0.55,candidate,has description; high-value type,,,Nathanael Greene Homestead,northamerica/unitedstates/rhodeisland/coventry/nathanael_greene_homestead,0.3,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Coventry_%28Rhode_Island%29
africa/capeverde/saotiago/praia,Praia,Praia,9,65,see,CVRent,0.55,candidate,has description; high-value type,,,Presidential Palace,africa/capeverde/saotiago/praia/presidential_palace,0.32,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Praia
asia/myanmar/inlelake,Inle Lake,Inle Lake,1,42,see,Floating village and restaurants,0.55,candidate,has description; high-value type,,,Shwe Inn Thein,asia/myanmar/inlelake/shwe_inn_thein,0.217,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Inle_Lake
northamerica/unitedstates/colorado/vail,Vail,Vail,12,77,do,Adventure Ridge,0.55,candidate,has description; high-value type,,,Betty Ford Alpine Gardens,northamerica/unitedstates/colorado/vail/betty_ford_alpine_gardens,0.35,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Vail
europe/russia/moscow,Moscow,Moscow,32,143,see,Turkmenistan,0.55,candidate,has description; high-value type,,,The Kremlin,europe/russia/moscow/the_kremlin,0.421,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Moscow
northamerica/mexico/guadalajara,Guadalajara,Guadalajara,43,110,see,Cross of Plazas,0.55,candidate,has description; high-value type,,,Cathedral of Guadalajara,northamerica/mexico/guadalajara/cathedral,0.462,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Guadalajara
asia/thailand/chiangmai,Chiang mai,Chiang Mai,37,236,do,Yoga,0.55,candidate,has description; high-value type,,,Night Bazaar,asia/thailand/chiangmai/nightbazaar,0.25,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Chiang_Mai
asia/oman/muscat,Muscat,Muscat,24,152,do,Muscat Festival,0.55,candidate,has description; high-value type,,,Muscat Gate Museum,asia/oman/muscat/muscat_gate_museum,0.485,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Muscat
asia/china/xinjiangprovince/hotan,Hotan,Khotan,9,15,see,White Jade River,0.55,candidate,has description; high-value type,,,Jade Bazaar,asia/china/xinjiangprovince/hotan/jade_bazaar,0.444,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Khotan
northamerica/unitedstates/tennessee/smokymountains/townsend_tn_3788,Townsend,Townsend (Tennessee),4,31,do,Biking,0.55,candidate,has description; high-value type,,,Little River,northamerica/unitedstates/tennessee/smokymountains/townsend_tn_3788/little_river,0.222,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Townsend_%28Tennessee%29
africa/namibia/windhoek,Windhoek,Windhoek,18,43,do,AJ du Plooy Sports Fields,0.55,candidate,has description; high-value type,,,Alte Feste,africa/namibia/windhoek/alte_feste,0.438,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Windhoek
asia/thailand/kohphiphi,Koh Phi Phi,Ko Phi Phi,8,70,see,Ko Bi Da Nok and Ko Bi Da Nai,0.55,candidate,has description; high-value type,,,Diving and Snorkelling,asia/thailand/kohphiphi/diving,0.353,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ko_Phi_Phi
europe/serbia/kosovoprovince/peja,Peja,Peja,8,64,do,Peja aeroclub paragliding,0.55,candidate,has description; high-value type,,,Jashar Pasha's House,europe/serbia/kosovoprovince/peja/jashar_pasha_house,0.356,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Peja
asia/cambodia/kampot,Kampot,Kampot,14,32,do,Minigolf,0.55,candidate,has description; high-value type,,,Kampot Salt Fields,asia/cambodia/kampot/salt_fields,0.308,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kampot
asia/myanmar/bagan,Bagan,Bagan,15,57,see,Bicycle,0.55,candidate,has description; high-value type,,,Mahabodhi Temple,asia/myanmar/bagan/mahabodhi_temple,0.348,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Bagan
africa/tunisia/sfax,Sfax,Sfax,7,15,see,Blacksmith's Souk,0.55,candidate,has description; high-value type,,,Kasbah of Sfax,africa/tunisia/sfax/kasbah_of_sfax,0.387,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Sfax
europe/hungary/debrecen,Debrecen,Debrecen,17,130,do,Flower Carnival,0.55,candidate,has description; high-value type,,,St. Anne's Cathedral,europe/hungary/debrecen/st_annes_cathedral,0.412,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Debrecen
europe/germany/lowersaxony/luneburg,Lüneburg,Lüneburg,14,47,see,Lüne Mill,0.55,candidate,has description; high-value type,,,Lüneburger Heide,europe/germany/lowersaxony/luneburg/luneburger_heide,0.48,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/L%C3%BCneburg
africa/morocco/erfoud,Erfoud,Erfoud,4,40,see,Police & Authorities,0.55,candidate,has description; high-value type,,,Place des FAR,africa/morocco/erfoud/place_des_far,0.452,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Erfoud
northamerica/unitedstates/california/northcoast/sebastopol,Sebastopol,Sebastopol,6,25,do,Kokopelli Farm,0.55,candidate,has description; high-value type,,,Luther Burbank's Gold Ridge Experiment Farm,northamerica/unitedstates/california/northcoast/sebastopol/luther_burbank_farm,0.351,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Sebastopol
europe/russia/moscow,Moscow,Moscow,32,143,see,Central African Republic,0.55,candidate,has description; high-value type,,,The Opera Club,europe/russia/moscow/the_opera_club,0.412,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Moscow
asia/japan/shikoku/kotohira,Kotohira,Kotohira,4,12,see,Izutama Shrine,0.55,candidate,has description; high-value type,,,Saya-bashi,asia/japan/shikoku/kotohira/saya_bashi,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kotohira
europe/slovenia/maribor,Maribor,Maribor,11,36,see,Vinag Wine Cellar,0.55,candidate,has description; high-value type,,,SNG Maribor (Slovene National Theatre),europe/slovenia/maribor/sng_maribor,0.357,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Maribor
asia/india/kerala/silent_valley_national_park,Silent Valley National Park,Silent Valley National Park,0,9,see,Kavundikkal Gorge,0.55,candidate,has description; high-value type,,,,,0.0,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Silent_Valley_National_Park
southamerica/brazil/campinas,Campinas,Campinas,8,95,see,Casa Grande e Tulha,0.55,candidate,has description; high-value type,,,Parque Portugal (Lagoa do Taquaral),southamerica/brazil/campinas/parque_portugal,0.412,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Campinas
asia/china/shaanxi/yulin,Yulin,Yulin (Shaanxi),4,36,see,PSB - visa extensions,0.55,candidate,has description; high-value type,,,Shimao Ruins,asia/china/shaanxi/yulin/shimao_ruins,0.387,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Yulin_%28Shaanxi%29
europe/spain/santiago_de_compostela,Santiago de Compostela,Santiago de Compostela,8,32,see,Palacio de Rajoy,0.55,candidate,has description; high-value type,,,Rúa do Franco,europe/spain/santiago_de_compostela/rua_do_franco,0.417,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Santiago_de_Compostela
asia/china/henan_province/xinxiang,Xinxiang,Xinxiang,4,36,do,Oriental Walking Street,0.55,candidate,has description; high-value type,,,Guoliang Tunnel,asia/china/henan_province/xinxiang/guoliang_tunnel,0.421,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Xinxiang
asia/china/tibet/nyingchi,Nyingchi,Nyingchi,7,20,do,Experience Local Tibetan Culture at a Traditional Village,0.55,candidate,has description; high-value type,,,Niyang River Valley,asia/china/tibet/nyingchi/niyang_river_valley,0.324,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Nyingchi
southamerica/chile/puertovaras,Puerto Varas,Puerto Varas,13,5,do,Casino,0.55,candidate,has description; high-value type,,,Volcán Osorno,southamerica/chile/puertovaras/volcan_osorno,0.421,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Puerto_Varas
europe/ukraine/chernihiv,Chernihiv,Chernihiv,6,39,see,Building of City Bank,0.55,candidate,has description; high-value type,,,Trinity-Elias Monastery,europe/ukraine/chernihiv/trinity_monastery,0.364,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Chernihiv
asia/china/qinghai/tongren,Tongren,Tongren,5,13,do,Hike,0.55,candidate,has description; high-value type,,,Longwu Monastery,asia/china/qinghai/tongren/longwu_monastery,0.1,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Tongren
asia/nepal/gorkha_gurkha,Gorkha,Gorkha,7,6,see,Ganesh Himal,0.55,candidate,has description; high-value type,,,Gorakhnath Temple,asia/nepal/gorkha_gurkha/gorakhnath_temple,0.483,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Gorkha
asia/cambodia/kep,Kep,Kep,6,24,do,Lida Massage,0.55,candidate,has description; high-value type,,,Kep Crab Market,asia/cambodia/kep/crab_market,0.37,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kep
asia/southkorea/andong,Andong,Andong,10,18,see,The tree inhabited by the Samshin-goddess,0.55,candidate,has description; high-value type,,,Andong Dam and Reservoir,asia/southkorea/andong/andong_dam,0.316,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Andong
europe/germany/hessen/wiesbaden,Wiesbaden,Wiesbaden,16,66,see,Goethestein,0.55,candidate,has description; high-value type,,,Wilhelmstraße,europe/germany/hessen/wiesbaden/wilhelmstrasse,0.417,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Wiesbaden
africa/morocco/erfoud,Erfoud,Erfoud,4,40,see,Jewish Cemetery,0.55,candidate,has description; high-value type,,,Tafilalet Palmery,africa/morocco/erfoud/tafilalet_palmeraie,0.375,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Erfoud
asia/vietnam/vungtau,Vung Tau,Vung Tau,11,45,see,Greenlines,0.55,candidate,has description; high-value type,,,Linh Sơn Pagoda,asia/vietnam/vungtau/linh_son_pagoda,0.32,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Vung_Tau
europe/unitedkingdom/england/eastern_england/ely,Ely,Ely (England),6,27,see,Tony's,0.55,candidate,has description; high-value type,,,Ely Museum,europe/unitedkingdom/england/eastern_england/ely/ely_museum,0.375,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ely_%28England%29
northamerica/unitedstates/rhodeisland/narragansett,Narragansett,Narragansett,12,86,do,Children’s Fishing Derby,0.55,candidate,has description; high-value type,,,George's of Galilee,northamerica/unitedstates/rhodeisland/narragansett/georges_of_galilee,0.326,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Narragansett
southamerica/brazil/paranagu,Paranaguá,Paranaguá,10,16,see,Old Fountain,0.55,candidate,has description; high-value type,,,Fonte Velha,southamerica/brazil/paranagu/fonte_velha,0.435,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Paranagu%C3%A1
northamerica/mexico/chichenitza,Chichen Itza,Chichen Itza,0,27,see,Sweatbaths,0.55,candidate,has description; high-value type,,,,,0.0,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Chichen_Itza
europe/sweden/karlskrona,Karlskrona,Karlskrona,12,20,do,Hire a Bike,0.55,candidate,has description; high-value type,,,The Ropewalk,europe/sweden/karlskrona/ropewalk,0.353,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Karlskrona
europe/netherlands/kinderdijk,Kinderdijk,Kinderdijk,3,14,see,waterbus and bike,0.55,candidate,has description; high-value type,,,Nederwaard Museum Mill,europe/netherlands/kinderdijk/nederwaard_museum_mill,0.308,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kinderdijk
northamerica/unitedstates/texas/amarillo,Amarillo,Amarillo,8,26,see,Ozymandias on the Plains,0.55,candidate,has description; high-value type,,,Panhandle-Plains Historical Museum,northamerica/unitedstates/texas/amarillo/panhandle_plains_museum,0.37,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Amarillo
europe/norway/tonsberg,Tønsberg,Tønsberg,8,19,do,Fjærholmen,0.55,candidate,has description; high-value type,,,Jarlsberg Manor,europe/norway/tonsberg/jarlsberg_manor,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/T%C3%B8nsberg
africa/southafrica/johannesburg,Johannesburg,Johannesburg,24,36,see,Mugg&Bean,0.55,candidate,has description; high-value type,,,Sandton,africa/southafrica/johannesburg/sandton,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Johannesburg
