world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
northamerica/canada/quebec/longueuil,Longueuil,Longueuil,3,38,see,Maison Daniel-Poirier,0.89,candidate,has coordinates; has description; high-value type; has external URL,45.5442,-73.5061,Parc Michel-Chartrand,northamerica/canada/quebec/longueuil/parc_michel_chartrand,0.381,2.906,4.082,has_external_url,https://societedhistoirelongueuil.com/publications/maison-daniel-poirier/,https://en.wikivoyage.org/wiki/Longueuil
europe/russia/nizhnynovgorod,Nizhny Novgorod,Nizhny Novgorod,11,65,see,Bor,0.89,candidate,has coordinates; has description; high-value type; has external URL,56.35054,44.044416,Chkalov Stairs,europe/russia/nizhnynovgorod/chkalov_stairs,0.235,3.078,3.678,has_external_url,https://borcity.ru/,https://en.wikivoyage.org/wiki/Nizhny_Novgorod
northamerica/unitedstates/ohio/akron,Akron,Akron,16,72,see,Home of John Brown,0.89,candidate,has coordinates; has description; high-value type; has external URL,41.0851,-81.5416,Akron Zoo,northamerica/unitedstates/ohio/akron/akron_zoo,0.51,0.49,1.951,has_external_url,https://www.summithistory.org/john-brown,https://en.wikivoyage.org/wiki/Akron
asia/indonesia/java/surabaya,Surabaya,Surabaya,12,138,do,Golf Graha Famili,0.89,candidate,has coordinates; has description; high-value type; has external URL,-7.2957,112.6852,Hotel Majapahit,asia/indonesia/java/surabaya/hotel_majapahit,0.375,7.231,7.99,has_external_url,https://www.golfgraha.com/,https://en.wikivoyage.org/wiki/Surabaya
europe/unitedkingdom/northernireland/omagh,Omagh,Omagh,4,12,see,Abingdon Collection,0.89,candidate,has coordinates; has description; high-value type; has external URL,54.6447,-7.3313,Ulster American Folk Park,europe/unitedkingdom/northernireland/omagh/ulster_american_folk_park,0.273,1.6,5.372,has_external_url,https://theabingdoncollection.com/,https://en.wikivoyage.org/wiki/Omagh
europe/switzerland/lugano,Lugano,Lugano,7,47,do,Gandria,0.89,candidate,has coordinates; has description; high-value type; has external URL,46.0056,9.0029,MASI Lugano,europe/switzerland/lugano/masi_lugano,0.333,4.019,3.932,has_external_url,https://www.luganoregion.com/en/see-do/villages-countryside/detail/id/6283/gandria,https://en.wikivoyage.org/wiki/Lugano
europe/unitedkingdom/england/birmingham_and_west_midlands/birmingham,Birmingham,Birmingham,16,180,see,Sarehole Mill,0.89,candidate,has coordinates; has description; high-value type; has external URL,52.4341,-1.85581,Symphony Hall,europe/unitedkingdom/england/birmingham_and_west_midlands/birmingham/symphony_hall,0.462,6.117,5.984,has_external_url,https://www.birminghammuseums.org.uk/sarehole,https://en.wikivoyage.org/wiki/Birmingham
asia/malaysia/johorbahru,Johor Bahru,Johor Bahru,8,205,see,Good Times DIY Baking Studio,0.89,candidate,has coordinates; has description; high-value type; has external URL,1.515897,103.685454,KSL City Shopping Mall,asia/malaysia/johorbahru/ksl_city_shopping,0.36,9.458,10.916,has_external_url,https://www.goodtimesdiy.my/,https://en.wikivoyage.org/wiki/Johor_Bahru
australiaandpacific/australia/newsouthwales/armidale,Armidale,Armidale,7,9,do,Armidale Pine Forest,0.89,candidate,has coordinates; has description; high-value type; has external URL,-30.4776,151.7145,Cathedral Rock National Park,australiaandpacific/australia/newsouthwales/armidale/cathedral_rock_national_park,0.292,53.205,6.223,has_external_url,https://www.armidaleregional.nsw.gov.au/our-region/things-to-do/armidale-pine-forest,https://en.wikivoyage.org/wiki/Armidale
northamerica/unitedstates/newyorkstate/buffalo,Buffalo,Buffalo,20,84,see,Tifft Nature Preserve,0.89,candidate,has coordinates; has description; high-value type; has external URL,42.847527,-78.855189,Butterwood Gourmet Desserts,northamerica/unitedstates/newyorkstate/buffalo/butterwood_gourmet,0.458,15.242,4.712,has_external_url,http://www.sciencebuff.org/tifft-nature-preserve/,https://en.wikivoyage.org/wiki/Buffalo
asia/china/guangxi/nanning,Nanning,Nanning,8,39,see,Guangxi Planning Exhibition Hall,0.89,candidate,has coordinates; has description; high-value type; has external URL,22.7573987398,108.3703289935,Guangxi Nationalities Museum,asia/china/guangxi/nanning/guangxi_nationalities_museum,0.5,4.527,8.933,has_external_url,http://www.gxpeh.com/,https://en.wikivoyage.org/wiki/Nanning
europe/france/centre/loirevalley/tours,Tours,Tours,36,40,see,Prieuré de Saint Cosme,0.89,candidate,has coordinates; has description; high-value type; has external URL,47.389339,0.6508,Cathédrale Saint-Gatien,europe/france/centre/loirevalley/tours/cathedral,0.488,3.264,2.871,has_external_url,http://www.prieure-ronsard.fr/,https://en.wikivoyage.org/wiki/Tours
europe/unitedkingdom/england/manchester_liverpool_and_north_west/rochdale,Rochdale,Rochdale,5,12,see,Ellenroad Engine House,0.89,candidate,has coordinates; has description; high-value type; has external URL,53.602,-2.107,Rochdale Pioneers Museum,europe/unitedkingdom/england/manchester_liverpool_and_north_west/rochdale/rochdale_pioneers_museum,0.391,3.924,3.543,has_external_url,https://www.ellenroad.org.uk/,https://en.wikivoyage.org/wiki/Rochdale
europe/ukraine/kyiv,Kyiv,Kyiv,52,205,see,Georgia,0.89,candidate,has coordinates; has description; high-value type; has external URL,50.44527,30.49858,Babi Yar Memorial,europe/ukraine/kyiv/babi_yar_memorial,0.417,4.551,1.882,has_external_url,http://www.ukraine.mfa.gov.ge,https://en.wikivoyage.org/wiki/Kyiv
europe/russia/murmansk,Murmansk,Murmansk,13,21,do,"Sport Complex ""South Slope""",0.89,candidate,has coordinates; has description; high-value type; has external URL,69.01403,33.133925,Five Corners Square,europe/russia/murmansk/five_corners_square,0.364,5.35,5.36,has_external_url,http://sklon51.ru/,https://en.wikivoyage.org/wiki/Murmansk
europe/hungary/sopron,Sopron,Sopron,9,234,do,Cinemacity,0.89,candidate,has coordinates; has description; high-value type; has external URL,47.69781,16.57931,Corvinus Restaurant,europe/hungary/sopron/corvinus_restaurant,0.345,1.519,2.412,has_external_url,http://www.cinemacity.hu/Sopron,https://en.wikivoyage.org/wiki/Sopron
europe/germany/bremen,Bremen,Bremen,15,32,see,Hafenmuseum Speicher XI,0.89,candidate,has coordinates; has description; high-value type; has external URL,53.0965,8.77147,Focke Museum,europe/germany/bremen/focke_museum,0.457,4.252,3.312,has_external_url,http://www.hafenmuseum-speicherelf.de/,https://en.wikivoyage.org/wiki/Bremen
europe/belgium/antwerp,Antwerp,Antwerp,47,64,see,The Begijnhof (beguinage),0.89,candidate,has coordinates; has description; high-value type; has external URL,51.22246,4.41436,Reve's,europe/belgium/antwerp/reves,0.487,0.513,1.031,has_external_url,https://www.visitantwerpen.be/en/sightseeing/unique-places/beguinage,https://en.wikivoyage.org/wiki/Antwerp
europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/sheffield,Sheffield,Sheffield,2,253,do,Wharncliffe Crags,0.89,candidate,has coordinates; has description; high-value type; has external URL,53.4746,-1.555,Kelham Island,europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/sheffield/kelham_island,0.267,10.911,11.857,has_external_url,https://www.ukclimbing.com/logbook/crag.php?id=85,https://en.wikivoyage.org/wiki/Sheffield
europe/hungary/sopron,Sopron,Sopron,9,234,do,Natura Vinotéka and Ecotours,0.89,candidate,has coordinates; has description; high-value type; has external URL,47.68728,16.59161,Domonkos Wine Bar,europe/hungary/sopron/domonkos_wine_bar,0.466,0.534,0.925,has_external_url,http://na-tura.hu/,https://en.wikivoyage.org/wiki/Sopron
europe/italy/lombardia/bergamo,Bergamo,Bergamo,80,60,do,Crespi d'Adda,0.89,candidate,has coordinates; has description; high-value type; has external URL,45.5965337,9.5362186,Brescia & Verona Airports,europe/italy/lombardia/bergamo/brescia__verona_a,0.4,,15.758,has_external_url,http://www.villaggiocrespi.it/crespidadda/eng/,https://en.wikivoyage.org/wiki/Bergamo
africa/nigeria/warri,Warri,Warri,6,33,see,Nana Living History Museum,0.89,candidate,has coordinates; has description; high-value type; strong travel term,5.6432,5.7753,Abraka and the Ethiope River,africa/nigeria/warri/ethiope_river,0.36,39.445,14.18,needs_external_source,,https://en.wikivoyage.org/wiki/Warri
asia/philippines/siquijor,Siquijor,Siquijor,10,24,see,Mt. Bandilaan National Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,9.18715,123.590801,Folk Healing and the Mananambal,asia/philippines/siquijor/folk_healing,0.377,8.109,1.428,needs_external_source,,https://en.wikivoyage.org/wiki/Siquijor
asia/china/guizhou/guiyang,Guiyang,Guiyang,9,25,see,Hebin Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,26.57146,106.702,Qianming Temple,asia/china/guizhou/guiyang/qianming_temple,0.32,2.535,1.06,needs_external_source,,https://en.wikivoyage.org/wiki/Guiyang
northamerica/thecaribbean/cuba/santiagodecuba,Santiago de Cuba,Santiago de Cuba,8,15,see,Valle de la Prehistoria,0.89,candidate,has coordinates; has description; high-value type; strong travel term,19.945,-75.6539,Museo de la Lucha Clandestina,northamerica/thecaribbean/cuba/santiagodecuba/museo_lucha_clandestina,0.35,19.967,19.666,needs_external_source,,https://en.wikivoyage.org/wiki/Santiago_de_Cuba
europe/greece/thassos_island,Thassos,Thasos,14,112,see,Kaliva castle ruin,0.89,candidate,has coordinates; has description; high-value type; strong travel term,40.65082,24.573237,Alyki Ancient Marble Quarries,europe/greece/thassos_island/alyki_quarries,0.468,16.766,7.565,needs_external_source,,https://en.wikivoyage.org/wiki/Thasos
northamerica/unitedstates/westvirginia/huntington,Huntington,Huntington (West Virginia),8,82,see,Virginia Point Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,38.4129413,-82.5942099,Camden Park,northamerica/unitedstates/westvirginia/huntington/camden_park,0.467,9.5,13.005,needs_external_source,,https://en.wikivoyage.org/wiki/Huntington_%28West_Virginia%29
