world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
northamerica/unitedstates/colorado/boulder,Boulder,Boulder,5,46,do,The Shambala Center,0.47,candidate,high-value type,,,Fox Theatre,northamerica/unitedstates/colorado/boulder/fox_theatre,0.308,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Boulder
europe/unitedkingdom/england/eastern_england/hitchin,Hitchin,Hitchin,9,46,see,Fine Victorian stepped terrace of houses,0.47,candidate,high-value type,,,Corn Exchange,europe/unitedkingdom/england/eastern_england/hitchin/corn_exchange,0.34,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Hitchin
northamerica/unitedstates/florida/ormond_beach,Ormond Beach,Ormond Beach,5,44,see,Unitarian Universalist Society,0.47,candidate,high-value type,,,Ormond Beach Oceanfront,northamerica/unitedstates/florida/ormond_beach/ormond_beach_strand,0.377,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ormond_Beach
asia/china/hongkong,Hong Kong,Hong Kong,64,81,see,Tunisia,0.47,candidate,high-value type,,,The Peninsula,asia/china/hongkong/the_peninsula,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Hong_Kong
northamerica/unitedstates/illinois/chicago,Chicago,Chicago,152,132,see,Taiwan,0.47,candidate,high-value type,,,Thalia Hall,northamerica/unitedstates/illinois/chicago/thalia_hall,0.471,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Chicago
africa/congokinshasa/kinshasa,Kinshasa,Kinshasa,17,46,see,Chad,0.47,candidate,high-value type,,,Marché Central,africa/congokinshasa/kinshasa/marche_central,0.353,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kinshasa
europe/serbia/kosovoprovince/peja,Peja,Peja,8,64,see,The mountain of Ciga with the peak of Maja e Hasan Begut,0.47,candidate,high-value type,,,Patriarchate of Peć,europe/serbia/kosovoprovince/peja/patriarchate_of_pec,0.242,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Peja
africa/gambia/banjul,Banjul,Banjul,6,17,see,Guinea-Bissau,0.47,candidate,high-value type,,,National Museum of The Gambia,africa/gambia/banjul/national_museum,0.316,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Banjul
northamerica/unitedstates/illinois/chicago,Chicago,Chicago,152,132,see,Grenada (Honorary),0.47,candidate,high-value type,,,Grant Park,northamerica/unitedstates/illinois/chicago/south_loop_grant_park,0.471,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Chicago
asia/qatar/doha,Doha,Doha,50,160,see,Bahrain,0.47,candidate,high-value type,,,Al Khor,asia/qatar/doha/al_khor,0.429,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Doha
asia/mongolia/ulaanbaatar,Ulaanbaatar,Ulaanbaatar,8,112,see,Kazakhstan,0.47,candidate,high-value type,,,Zaisan Memorial,asia/mongolia/ulaanbaatar/zaisan_memorial,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ulaanbaatar
asia/china/beijing,Beijing,Beijing,50,94,see,Singapore,0.47,candidate,high-value type,,,Jingshan Park,asia/china/beijing/jingshan_park,0.545,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Beijing
asia/indonesia/irianjaya/jaya_pura,Jayapura,Jayapura,6,22,see,Papua New Guinea,0.47,candidate,high-value type,,,Pantai Base G,asia/indonesia/irianjaya/jaya_pura/pantai_base_g,0.414,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Jayapura
asia/indonesia/java/solo,Solo,Solo,20,80,see,RS Dr. Oen II,0.47,candidate,high-value type,,,Pasar Triwindu,asia/indonesia/java/solo/pasar_triwindu,0.385,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Solo
europe/poland/boleslawiec,Boleslawiec,Bolesławiec,4,5,see,Town hall,0.47,candidate,high-value type,,,Boleslawiec Rail Viaduct,europe/poland/boleslawiec/rail_viaduct,0.182,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Boles%C5%82awiec
europe/bulgaria/vratza,Vratsa,Vratsa,2,20,see,Mountain Passage 'Vratsata',0.47,candidate,high-value type,,,Sights,europe/bulgaria/vratza/sights,0.258,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Vratsa
europe/france/east/lorraine/nancy,Nancy,Nancy,15,78,see,European emergency number,0.47,candidate,high-value type,,,Nancy Cathedral,europe/france/east/lorraine/nancy/nancy_cathedral,0.35,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Nancy
africa/algeria/algiers,Algiers,Algiers,51,53,see,Denmark,0.47,candidate,high-value type,,,Souk el-Djemaa,africa/algeria/algiers/souk_el_djemaa,0.444,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Algiers
asia/india/tamilnadu/ooty,Ooty,Ooty,7,28,see,Hidden Valley,0.47,candidate,high-value type,,,Dodda Betta,asia/india/tamilnadu/ooty/dodda_betta,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ooty
europe/ukraine/kamianetstpodilskyi,Kamianets-Podilskyi,Kamianets-Podilskyi,6,32,see,Exhibition Hall,0.47,candidate,high-value type,,,Holy Trinity Church,europe/ukraine/kamianetstpodilskyi/holy_trinity_church,0.353,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kamianets-Podilskyi
africa/kenya/nairobi,Nairobi,Nairobi,30,113,see,Eritrea,0.47,candidate,high-value type,,,Tamarind Restaurant,africa/kenya/nairobi/tamarind_restaurant,0.385,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Nairobi
asia/taiwan/taipei,Taipei,Taipei,105,91,see,LHH Cyber Cafe,0.47,candidate,high-value type,,,Astoria Cafe,asia/taiwan/taipei/cafe_astoria,0.462,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Taipei
asia/pakistan/karachi,Karachi,Karachi,50,197,see,Norway,0.47,candidate,high-value type,,,Pakistan Railway,asia/pakistan/karachi/pakistan_railway,0.455,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Karachi
asia/indonesia/bali/kuta,Kuta,Kuta,13,60,see,Lifeguard Station,0.47,candidate,high-value type,,,Poppies Restaurant,asia/indonesia/bali/kuta/poppies_restaurant,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kuta
europe/germany/mecklenburgwesternpomerania/rugen,Rügen,Rügen,27,12,see,Glowe,0.47,candidate,high-value type,,,Göhren,europe/germany/mecklenburgwesternpomerania/rugen/goehren,0.364,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/R%C3%BCgen
europe/italy/veneto/venice,Venice,Venice,51,53,see,Gondola Service Danieli,0.47,candidate,high-value type,,,Gallerie dell'Accademia,europe/italy/veneto/venice/accademia,0.478,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Venice
asia/india/haryana/kurukshetra,Kurukshetra,Kurukshetra,8,16,see,Sthanswer Mandir,0.47,candidate,high-value type,,,Sthaneshwar Mahadev Temple,asia/india/haryana/kurukshetra/sthaneshwar_mahadev,0.524,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kurukshetra
northamerica/canada/ontario/toronto,Toronto,Toronto,48,131,see,Ecuador,0.47,candidate,high-value type,,,The Eaton Centre,northamerica/canada/ontario/toronto/theeatoncentre,0.421,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Toronto
asia/india/andhrapradesh/hyderabad,Hyderabad,Hyderabad,10,55,see,Crime Stopper,0.47,candidate,high-value type,,,Charminar,asia/india/andhrapradesh/hyderabad/charminar,0.364,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Hyderabad
asia/philippines/rizal,Rizal,Rizal,10,13,see,Cainta,0.47,candidate,high-value type,,,Casa Santa Museum,asia/philippines/rizal/casa_santa_museum,0.435,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Rizal
europe/italy/puglia/otranto,Otranto,Otranto,11,21,see,Catacombs of Torre Pinta,0.47,candidate,high-value type,,,Capo d'Otranto,europe/italy/puglia/otranto/capo_dotranto,0.474,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Otranto
europe/spain/catalonia/banyoles,Banyoles,Banyoles,5,14,see,Plaça Major,0.47,candidate,high-value type,,,Sant Esteve Monastery,europe/spain/catalonia/banyoles/sant_esteve_monastery,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Banyoles
northamerica/bahamas/exumas/staniel_cay,Staniel Cay,Staniel Cay,6,7,see,Dove Wings,0.47,candidate,high-value type,,,Underwater Plane Wreck,northamerica/bahamas/exumas/staniel_cay/plane_wreck,0.25,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Staniel_Cay
europe/portugal/lisbon,Lisbon,Lisbon,55,57,see,Ireland,0.47,candidate,high-value type,,,Feira da Ladra,europe/portugal/lisbon/flea_market_feira,0.476,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Lisbon
asia/southkorea/seoul,Seoul,Seoul,48,86,see,United Arab Emirates,0.47,candidate,high-value type,,,War Memorial of Korea,asia/southkorea/seoul/war_memorial,0.39,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Seoul
europe/italy/campania/naples,Naples,Naples,50,160,see,Paraguay,0.47,candidate,high-value type,,,Tandem Ragù,europe/italy/campania/naples/tandem_ragu,0.444,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Naples
europe/russia/moscow,Moscow,Moscow,32,143,see,Uzbekistan,0.47,candidate,high-value type,,,Stanislavsky,europe/russia/moscow/stanislavsky,0.364,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Moscow
asia/pakistan/karachi,Karachi,Karachi,50,197,see,Malta,0.47,candidate,high-value type,,,Saddar,asia/pakistan/karachi/saddar,0.364,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Karachi
northamerica/unitedstates/northcarolina/charlotte,Charlotte,Charlotte,13,24,see,Mexico (Honorary),0.47,candidate,high-value type,,,Metalmorphosis,northamerica/unitedstates/northcarolina/charlotte/metalmorphosis,0.3,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Charlotte
asia/china/shanghai,Shanghai,Shanghai,151,47,see,Beiqu Long-distance Passenger Station,0.47,candidate,high-value type,,,Xinchang Ancient Town,asia/china/shanghai/pudong_xinchang_watertown,0.448,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Shanghai
