world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
southamerica/brazil/campinas,Campinas,Campinas,8,95,see,Metropolitan Cathedral of Our Lady of the Conception,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Unicamp — University of Campinas,southamerica/brazil/campinas/unicamp,0.385,,,missing_coordinates; has_external_url,http://www.catedralcampinas.com.br/,https://en.wikivoyage.org/wiki/Campinas
australiaandpacific/australia/newsouthwales/narooma,Narooma,Narooma,3,8,do,Narooma Kinema,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Wagonga Inlet,australiaandpacific/australia/newsouthwales/narooma/wagonga_inlet,0.519,,,missing_coordinates; has_external_url,https://www.naroomakinema.com/,https://en.wikivoyage.org/wiki/Narooma
europe/italy/veneto/cortina_dampezzo,Cortina d'Ampezzo,Cortina d'Ampezzo,10,66,do,Cortina Snowpark,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Cinque Torri,europe/italy/veneto/cortina_dampezzo/cinque_torri,0.429,,,missing_coordinates; has_external_url,https://www.dolomitisuperski.com/it/Scopri/Zone-sciistiche/Cortina-d-Ampezzo/Snowpark,https://en.wikivoyage.org/wiki/Cortina_d%27Ampezzo
northamerica/unitedstates/vermont/burlington,Burlington,Burlington (Vermont),8,85,see,North Beach,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Radio Bean,northamerica/unitedstates/vermont/burlington/radio_bean,0.476,,,missing_coordinates; has_external_url,http://www.enjoyburlington.com/northbeach.cfm,https://en.wikivoyage.org/wiki/Burlington_%28Vermont%29
africa/madagascar/morondava,Morondava,Morondava,3,10,see,Kirindy Mite National Park,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Tsingy de Bemaraha,africa/madagascar/morondava/tsingy_de_bemaraha,0.341,,,missing_coordinates; has_external_url,http://www.parcs-madagascar.com/fiche-aire-protegee_en.php?Ap=19,https://en.wikivoyage.org/wiki/Morondava
northamerica/unitedstates/maine/bar_harbor,Bar Harbor,Bar Harbor,17,78,do,Sea Princess Scenic Nature Cruises,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Dorr Museum of Natural History,northamerica/unitedstates/maine/bar_harbor/dorr_museum,0.375,,,missing_coordinates; has_external_url,http://www.barharborcruises.com/,https://en.wikivoyage.org/wiki/Bar_Harbor
europe/lithuania/kaunas,Kaunas,Kaunas,16,90,see,Church of St Francis Xavier,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,National M. K. Ciurlionis Art Museum,europe/lithuania/kaunas/national_m_k_i,0.328,,,missing_coordinates; has_external_url,https://kaunoarkivyskupija.lt/kaunas/ksavero-b/,https://en.wikivoyage.org/wiki/Kaunas
northamerica/canada/britishcolumbia/victoria,Victoria,Victoria (British Columbia),12,87,see,West Coast Trail Express,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Fan Tan Alley,northamerica/canada/britishcolumbia/victoria/fan_tan_alley,0.324,,,missing_coordinates; has_external_url,https://trailbus.com/,https://en.wikivoyage.org/wiki/Victoria_%28British_Columbia%29
europe/serbia/kosovoprovince/ferizaj,Ferizaj,Ferizaj,2,8,do,Hiking,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Madhe Mosque (Xhamia e Madhe),europe/serbia/kosovoprovince/ferizaj/madhe_mosque,0.111,,,missing_coordinates; has_external_url,https://guideks.org,https://en.wikivoyage.org/wiki/Ferizaj
northamerica/canada/alberta/calgary,Calgary,Calgary,38,59,see,Mountain Man Mike's Bus Service,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Martin's on Eighth,northamerica/canada/alberta/calgary/martinsoneighth,0.408,,,missing_coordinates; has_external_url,https://mountainmanmikes.ca/,https://en.wikivoyage.org/wiki/Calgary
europe/italy/trentinoaltoadige/merano,Merano,Merano,6,22,see,Touriseum - South Tyrol Museum of Tourism,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Trauttmansdorff Castle Gardens,europe/italy/trentinoaltoadige/merano/trauttmansdorff_castle,0.319,,,missing_coordinates; has_external_url,http://www.touriseum.it,https://en.wikivoyage.org/wiki/Merano
europe/hungary/budapest,Budapest,Budapest,57,94,see,30px H5 (Batthyány tér–Szentendre),0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Szputnyik Shop,europe/hungary/budapest/szputnyik_shop,0.286,,,missing_coordinates; has_external_url,http://www.bkk.hu/en/timetables/#H5,https://en.wikivoyage.org/wiki/Budapest
africa/mozambique/vilanculos,Vilanculos,Vilanculos,5,11,do,Odyssea Dive,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Red Dunes,africa/mozambique/vilanculos/red_dunes,0.381,,,missing_coordinates; has_external_url,http://www.odysseadive.com,https://en.wikivoyage.org/wiki/Vilanculos
africa/southafrica/capetown,Cape Town,Cape Town,95,187,do,Gravity Adventure Group,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Rust en Vreugd,africa/southafrica/capetown/rust_en_vreugd,0.432,,,missing_coordinates; has_external_url,http://www.gravity.co.za,https://en.wikivoyage.org/wiki/Cape_Town
northamerica/canada/britishcolumbia/vancouver,Vancouver,Vancouver,21,83,see,TransLink,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Granville Island,northamerica/canada/britishcolumbia/vancouver/granville_island,0.48,,,missing_coordinates; has_external_url,https://www.translink.ca/,https://en.wikivoyage.org/wiki/Vancouver
northamerica/unitedstates/newyorkstate/rochester,Rochester,Rochester (New York),13,238,do,Erie Canalway Trail,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Memorial Art Gallery,northamerica/unitedstates/newyorkstate/rochester/memorial_art_gallery,0.41,,,missing_coordinates; has_external_url,http://www.ptny.org/canalway,https://en.wikivoyage.org/wiki/Rochester_%28New_York%29
europe/spain/northernspain/astorga,Astorga,Astorga,6,15,see,Bishop's Palace,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Museo del Chocolate,europe/spain/northernspain/astorga/museo_del_chocolate,0.4,,,missing_coordinates; has_external_url,http://www.palaciodegaudi.es,https://en.wikivoyage.org/wiki/Astorga
northamerica/unitedstates/southdakota/madison,Madison,Madison (South Dakota),3,14,see,Lake County Museum,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Dakota State University,northamerica/unitedstates/southdakota/madison/dakota_state_university,0.39,,,missing_coordinates; has_external_url,https://www.lakecountymuseum.org/,https://en.wikivoyage.org/wiki/Madison_%28South_Dakota%29
southamerica/brazil/pirenopolis,Pirenópolis,Pirenópolis,5,13,do,Cerrado Aventuras,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Cachoeira do Abade,southamerica/brazil/pirenopolis/cachoeira_do_abade,0.514,,,missing_coordinates; has_external_url,http://cerradoaventuras.com.br/,https://en.wikivoyage.org/wiki/Piren%C3%B3polis
northamerica/unitedstates/tennessee/johnson_city,Johnson City,Johnson City (Tennessee),7,25,see,Rocky Mount Living History Museum,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Tipton-Haynes State Historic Site,northamerica/unitedstates/tennessee/johnson_city/tipton_haynes,0.394,,,missing_coordinates; has_external_url,http://www.rockymountmuseum.com/,https://en.wikivoyage.org/wiki/Johnson_City_%28Tennessee%29
northamerica/canada/alberta/grande_prairie,Grande Prairie,Grande Prairie,6,21,do,Reel Shorts Film Festival,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Centre for Creative Arts,northamerica/canada/alberta/grande_prairie/centre_for_creative_arts,0.408,,,missing_coordinates; has_external_url,https://reelshorts.ca/,https://en.wikivoyage.org/wiki/Grande_Prairie
europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/york,York,York,51,165,do,York Chocolate Festival,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,York Art Gallery,europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/york/york_art_gallery,0.513,,,missing_coordinates; has_external_url,https://www.yorkfoodfestival.com/,https://en.wikivoyage.org/wiki/York
europe/germany/badenwrttemberg/konstanz,Konstanz,Konstanz,9,55,do,Seenachtfest,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Imperia Statue,europe/germany/badenwrttemberg/konstanz/imperia_statue,0.308,,,missing_coordinates; has_external_url,http://www.seenachtfest.de,https://en.wikivoyage.org/wiki/Konstanz
asia/china/yunnanprovince/lijiang,Lijiang,Lijiang,8,36,do,Go hiking to local Naxi villages,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Old Town of Lijiang (Dayan),asia/china/yunnanprovince/lijiang/old_town_dayan,0.392,,,missing_coordinates; has_external_url,http://www.lijiangtravel.info,https://en.wikivoyage.org/wiki/Lijiang
northamerica/unitedstates/southcarolina/greenville,Greenville,Greenville (South Carolina),10,71,do,Paris Mountain State Park,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Greenville County Museum of Art,northamerica/unitedstates/southcarolina/greenville/greenville_county_museum_of_art,0.464,,,missing_coordinates; has_external_url,http://www.southcarolinaparks.com/parismountain/introduction.aspx,https://en.wikivoyage.org/wiki/Greenville_%28South_Carolina%29
europe/italy/liguria/savona,Savona,Savona,10,10,see,Municipal Art Gallery,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Palazzo della Rovere,europe/italy/liguria/savona/palazzo_della_rovere,0.439,,,missing_coordinates; has_external_url,http://www.museodellaceramica.savona.it/en/pinacoteca-civica-di-savona/,https://en.wikivoyage.org/wiki/Savona
northamerica/canada/ontario/sarnia,Sarnia,Sarnia,7,24,do,Great Lakes Waterfront Trail,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Blue Water Bridge,northamerica/canada/ontario/sarnia/blue_water_bridge,0.489,,,missing_coordinates; has_external_url,https://waterfronttrail.org/,https://en.wikivoyage.org/wiki/Sarnia
northamerica/unitedstates/washington/mtrainiernp,Mt. Rainier National Park,Mount Rainier National Park,0,61,do,"Indian Henrys Hunting Ground, from Kautz Creek",0.63,candidate,has description; high-value type; has external URL; strong travel term,,,,,0.0,,,missing_coordinates; has_external_url,https://www.nps.gov/mora/planyourvisit/indian-henrys-hunting-ground.htm,https://en.wikivoyage.org/wiki/Mount_Rainier_National_Park
asia/kyrgyzstan/karakol,Karakol,Karakol,13,27,do,Jeti-Ögüz – Karakol Gorge – Ala-Kul – Altyn Arashan – Ak-Suu village ( blue ),0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Altyn-Arashan Hot Springs,asia/kyrgyzstan/karakol/altyn_arashan,0.429,,,missing_coordinates; has_external_url,https://www.openstreetmap.org/relation/12350279,https://en.wikivoyage.org/wiki/Karakol
asia/uzbekistan/tashkent,Tashkent,Tashkent,41,109,see,Bonum Factum,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Yunus Khan Mausoleum,asia/uzbekistan/tashkent/yunus_khan_mausoleum,0.375,,,missing_coordinates; has_external_url,https://vkartfact.wixsite.com/bonafact/exhibition,https://en.wikivoyage.org/wiki/Tashkent
