world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/spain/cantabria/comillas,Comillas,Comillas,4,6,see,Cementario de Comillas,0.62,candidate,has coordinates; high-value type,43.3901,-4.2939,Pontifical University of Comillas,europe/spain/cantabria/comillas/pontifical_university,0.633,0.367,0.592,needs_external_source,,https://en.wikivoyage.org/wiki/Comillas
asia/india/maharashtra/nagpur,Nagpur,Nagpur,8,31,do,Ambazari Lake,0.62,candidate,has coordinates; high-value type,21.12898,79.042768,Ambazari Lake and Garden,asia/india/maharashtra/nagpur/ambazari_lake,0.703,0.552,4.687,needs_external_source,,https://en.wikivoyage.org/wiki/Nagpur
europe/switzerland/montreux,Montreux,Montreux,5,27,do,Via Ferrata Rochers-De-Naye,0.62,candidate,has coordinates; high-value type,46.43639,6.98075,Rochers de Naye,europe/switzerland/montreux/rochers_de_naye,0.667,0.435,5.225,needs_external_source,,https://en.wikivoyage.org/wiki/Montreux
asia/turkey/cappadocia/avanos,Avanos,Avanos,4,12,see,Kızılırmak Bridge,0.62,candidate,has coordinates; high-value type,38.7176,34.848,Kizilirmak River,asia/turkey/cappadocia/avanos/kizilirmak_river,0.667,17.053,17.054,needs_external_source,,https://en.wikivoyage.org/wiki/Avanos
asia/india/gujarat/vadodara,Vadodara,Vadodara,15,63,see,Chimnabai Clock Tower,0.62,candidate,has coordinates; high-value type,22.303972,73.20075,Sevasi Vav,asia/india/gujarat/vadodara/sevasi_vav,0.681,0.319,0.997,needs_external_source,,https://en.wikivoyage.org/wiki/Vadodara
europe/sweden/stockholm,Stockholm,Stockholm,56,118,see,Honduras,0.62,candidate,has coordinates; high-value type,59.36234,18.12324,Millesgården,europe/sweden/stockholm/millesgrden,0.613,0.387,5.087,needs_external_source,,https://en.wikivoyage.org/wiki/Stockholm
northamerica/unitedstates/northcarolina/durham,Durham,Durham (North Carolina),19,50,do,Motorco,0.62,candidate,has coordinates; high-value type,36.00363,-78.90046,Durham Central Park and Farmers' Market,northamerica/unitedstates/northcarolina/durham/durham_central_park,0.673,0.327,0.785,needs_external_source,,https://en.wikivoyage.org/wiki/Durham_%28North_Carolina%29
southamerica/ecuador/guayaquil,Guayaquil,Guayaquil,15,26,see,Mercado Artesanal,0.62,candidate,has coordinates; high-value type,-2.18481,-79.8802,Guayaquil Municipal Museum,southamerica/ecuador/guayaquil/municipalmuseum,0.631,0.369,0.943,needs_external_source,,https://en.wikivoyage.org/wiki/Guayaquil
asia/indonesia/java/jakarta,Jakarta,Jakarta,32,83,see,Papua New Guinea,0.62,candidate,has coordinates; high-value type,-6.22802,106.79973,Senayan City,asia/indonesia/java/jakarta/senayan_city,0.678,0.322,6.592,needs_external_source,,https://en.wikivoyage.org/wiki/Jakarta
europe/france/normandybrittany/lehavre,Le Havre,Le Havre,18,30,do,Les jardins suspendus,0.62,candidate,has coordinates; high-value type,49.50443,0.09412,Jardins Suspendus de Sainte-Adresse,europe/france/normandybrittany/lehavre/jardins_suspendus,0.694,0.947,1.54,needs_external_source,,https://en.wikivoyage.org/wiki/Le_Havre
europe/italy/calabria/tropea,Tropea,Tropea,5,8,see,Cattedrale di Tropea,0.62,candidate,has coordinates; high-value type,38.678198,15.898628,Tropea Cathedral,europe/italy/calabria/tropea/tropea_cathedral,0.629,0.371,0.457,needs_external_source,,https://en.wikivoyage.org/wiki/Tropea
europe/switzerland/zermatt,Zermatt,Zermatt,8,9,do,Klein Matterhorn area,0.62,candidate,has coordinates; high-value type,46.0145,7.7428,Matterhorn Museum (Zermatlantis),europe/switzerland/zermatt/matterhorn_museum,0.632,0.632,0.844,needs_external_source,,https://en.wikivoyage.org/wiki/Zermatt
europe/netherlands/thehague,The Hague,The Hague,16,165,see,Lutherse Burgwal,0.62,candidate,has coordinates; high-value type,52.07473,4.30997,Grote Kerk,europe/netherlands/thehague/grote_kerk,0.666,0.334,2.754,needs_external_source,,https://en.wikivoyage.org/wiki/The_Hague
europe/spain/northernspain/burgos,Burgos,Burgos (city),11,22,see,Monastery of San Pedro de Cardena,0.62,candidate,has coordinates; high-value type,42.3044,-3.6076,Monastery of Santa María la Real de Las Huelgas,europe/spain/northernspain/burgos/las_huelgas_monastery,0.646,9.783,8.562,needs_external_source,,https://en.wikivoyage.org/wiki/Burgos_%28city%29
northamerica/unitedstates/pennsylvania/carlisle,Carlisle,Carlisle (Pennsylvania),14,9,see,Carlisle Armory,0.62,candidate,has coordinates; high-value type,40.2203,-77.1786,Carlisle Farmers Market,northamerica/unitedstates/pennsylvania/carlisle/carlisle_farmers_market,0.684,2.223,2.272,needs_external_source,,https://en.wikivoyage.org/wiki/Carlisle_%28Pennsylvania%29
europe/ireland/killarney,Killarney,Killarney,11,45,do,Ross GC,0.62,candidate,has coordinates; high-value type,52.04592,-9.51716,Ross Castle,europe/ireland/killarney/ross_castle,0.667,1.093,1.721,needs_external_source,,https://en.wikivoyage.org/wiki/Killarney
europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/skipton,Skipton,Skipton,6,16,see,Skipton canal basin,0.62,candidate,has coordinates; high-value type,53.96,-2.02,Craven Museum and Gallery,europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/skipton/craven_museum,0.673,0.327,0.315,needs_external_source,,https://en.wikivoyage.org/wiki/Skipton
europe/unitedkingdom/scotland/northberwick,North Berwick,North Berwick,15,21,see,Fidra,0.62,candidate,has coordinates; high-value type,56.073,-2.783,Fidra Island,europe/unitedkingdom/scotland/northberwick/fidra,0.618,0.382,4.196,needs_external_source,,https://en.wikivoyage.org/wiki/North_Berwick
asia/turkey/pamukale,Pamukkale,Pamukkale,7,14,see,Basilica Baths,0.62,candidate,has coordinates; high-value type,37.9335,29.1211,Hierapolis Necropolis,asia/turkey/pamukale/hierapolis_necropolis,0.653,0.347,1.062,needs_external_source,,https://en.wikivoyage.org/wiki/Pamukkale
northamerica/unitedstates/colorado/mesaverde,Mesa Verde National Park,Mesa Verde National Park,12,29,see,Geologic Overlook,0.62,candidate,has coordinates; high-value type,37.2776,-108.4835,Park Point Overlook,northamerica/unitedstates/colorado/mesaverde/park_point,0.611,1.632,5.537,needs_external_source,,https://en.wikivoyage.org/wiki/Mesa_Verde_National_Park
europe/unitedkingdom/england/birmingham_and_west_midlands/birmingham,Birmingham,Birmingham,16,180,see,Birmingham Broad Street Jobcentre,0.62,candidate,has coordinates; high-value type,52.4748,-1.9155,Symphony Hall,europe/unitedkingdom/england/birmingham_and_west_midlands/birmingham/symphony_hall,0.604,0.396,1.024,needs_external_source,,https://en.wikivoyage.org/wiki/Birmingham
europe/france/normandybrittany/carnac,Carnac,Carnac,5,10,see,Toulchignan alignment,0.62,candidate,has coordinates; high-value type,47.595,-3.0744,Carnac Alignments,europe/france/normandybrittany/carnac/carnac_alignments,0.684,0.824,1.316,needs_external_source,,https://en.wikivoyage.org/wiki/Carnac
asia/philippines/san_juan,San Juan,San Juan (Metro Manila),6,48,see,Greenhills Loop,0.62,candidate,has coordinates; high-value type,14.60115,121.04898,Greenhills Shopping Center,asia/philippines/san_juan/greenhills_shopping_center,0.634,2.085,2.085,needs_external_source,,https://en.wikivoyage.org/wiki/San_Juan_%28Metro_Manila%29
europe/ireland/bray,Bray,Bray (Ireland),5,15,see,Powerscourt House and Gardens,0.62,candidate,has coordinates; high-value type,53.1849,-6.18675,Killruddery House and Gardens,europe/ireland/bray/killruddery_house,0.69,5.659,5.403,needs_external_source,,https://en.wikivoyage.org/wiki/Bray_%28Ireland%29
europe/unitedkingdom/scotland/ayr,Ayr,Ayr (Scotland),8,36,see,St John's Tower,0.62,candidate,has coordinates; high-value type,55.4636,-4.6371,Gaiety Theatre,europe/unitedkingdom/scotland/ayr/gaiety_theatre,0.57,0.43,0.805,needs_external_source,,https://en.wikivoyage.org/wiki/Ayr_%28Scotland%29
asia/thailand/sukhothai,Sukhothai,Sukhothai,12,72,see,Wat Mumlangka,0.62,candidate,has coordinates; high-value type,17.008853,99.714505,Wat Mahathat,asia/thailand/sukhothai/wat_mahathat,0.56,1.587,1.492,needs_external_source,,https://en.wikivoyage.org/wiki/Sukhothai
europe/austria/hallstatt,Hallstatt,Hallstatt,12,23,see,P2,0.62,candidate,has coordinates; high-value type,47.55498,13.64512,Salzwelten Hallstatt (Salt Mine),europe/austria/hallstatt/hallstatt_salt_mine,0.57,0.43,0.843,needs_external_source,,https://en.wikivoyage.org/wiki/Hallstatt
europe/ireland/aranislands/inismor,Inis Mór,Inis Mór,10,17,see,Eeragh lighthouse,0.62,candidate,has coordinates; high-value type,53.1481,-9.8565,Inishmore Lighthouse,europe/ireland/aranislands/inismor/inishmore_lighthouse,0.649,10.547,10.527,needs_external_source,,https://en.wikivoyage.org/wiki/Inis_M%C3%B3r
