world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/china/guangdong/guangzhou,Guangzhou,Guangzhou,16,37,see,Mexico,0.47,candidate,high-value type,,,Yuexiu Park,asia/china/guangdong/guangzhou/yuexiupark,0.353,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Guangzhou,candidate score 0.47 is below the 6.0 POI threshold
asia/india/maharashtra/mumbai,Mumbai,Mumbai,93,62,see,Churchgate,0.47,candidate,high-value type,,,Mount Mary Church,asia/india/maharashtra/mumbai/mount_mary_church,0.444,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Mumbai,candidate score 0.47 is below the 6.0 POI threshold
northamerica/thecaribbean/guadeloupe/grandeterre,Grande-Terre,Grande-Terre,11,19,see,Gosier,0.47,candidate,high-value type,,,Plage de la Caravelle,northamerica/thecaribbean/guadeloupe/grandeterre/plage_de_la_caravelle,0.286,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Grande-Terre,candidate score 0.47 is below the 6.0 POI threshold
asia/pakistan/karachi,Karachi,Karachi,50,197,see,Lesotho,0.47,candidate,high-value type,,,Clifton,asia/pakistan/karachi/clifton,0.429,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Karachi,candidate score 0.47 is below the 6.0 POI threshold
northamerica/canada/ontario/ottawa,Ottawa,Ottawa,23,271,see,Mongolia,0.47,candidate,high-value type,,,National War Memorial,northamerica/canada/ontario/ottawa/national_war_memorial,0.345,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ottawa,candidate score 0.47 is below the 6.0 POI threshold
australiaandpacific/australia/newsouthwales/wollongong,Wollongong,Wollongong,8,68,see,Steel City Cycle,0.47,candidate,high-value type,,,Wollongong City Beach,australiaandpacific/australia/newsouthwales/wollongong/wollongong_city_beach,0.432,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Wollongong,candidate score 0.47 is below the 6.0 POI threshold
asia/philippines/cebu/cebucity,Cebu City,Cebu City,11,73,see,Philippines Airlines,0.47,candidate,high-value type,,,Basilica Minore del Santo Niño,asia/philippines/cebu/cebucity/basilica_del_santo_nino,0.348,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Cebu_City,candidate score 0.47 is below the 6.0 POI threshold
europe/italy/campania/naples,Naples,Naples,50,160,see,Ivory Coast,0.47,candidate,high-value type,,,Vomero,europe/italy/campania/naples/vomero,0.471,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Naples,candidate score 0.47 is below the 6.0 POI threshold
europe/spain/catalonia/girona,Girona,Girona,7,51,see,Torre Gironella,0.47,candidate,high-value type,,,Sant Pere de Galligants,europe/spain/catalonia/girona/sant_pere_de_galligants,0.457,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Girona,candidate score 0.47 is below the 6.0 POI threshold
northamerica/unitedstates/alabama/florence,Florence,Florence (Alabama),11,25,see,First Fridays in Florence,0.47,candidate,high-value type,,,Downtown Florence Historic District,northamerica/unitedstates/alabama/florence/downtown_historic_district,0.367,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Florence_%28Alabama%29,candidate score 0.47 is below the 6.0 POI threshold
asia/china/zhejiang/zhoushan,Zhoushan,Zhoushan,4,13,see,Lulan Qingsha Scenic Area,0.47,candidate,high-value type,,,Shenjiamen Fish Market,asia/china/zhejiang/zhoushan/shenjiamen_fish_market,0.383,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Zhoushan,candidate score 0.47 is below the 6.0 POI threshold
europe/italy/veneto/venice,Venice,Venice,51,53,see,First Aid (emergency call),0.47,candidate,high-value type,,,I Tre Mercanti,europe/italy/veneto/venice/i_tre_mercanti,0.348,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Venice,candidate score 0.47 is below the 6.0 POI threshold
asia/malaysia/kualalumpur,Kuala Lumpur,Kuala Lumpur,102,107,see,Bosnia and Herzegovina,0.47,candidate,high-value type,,,Vishal Food and Catering,asia/malaysia/kualalumpur/brickfields_banana_leaf,0.478,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kuala_Lumpur,candidate score 0.47 is below the 6.0 POI threshold
europe/romania/arad,Arad,Arad (Romania),4,24,see,Palatul Bohuș,0.47,candidate,high-value type,,,Ioan Slavici Classical Theatre,europe/romania/arad/slavici_theatre,0.286,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Arad_%28Romania%29,candidate score 0.47 is below the 6.0 POI threshold
asia/malaysia/kualalumpur,Kuala Lumpur,Kuala Lumpur,102,107,see,Mauritius,0.47,candidate,high-value type,,,Marini's on 57,asia/malaysia/kualalumpur/marinis57,0.522,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kuala_Lumpur,candidate score 0.47 is below the 6.0 POI threshold
asia/vietnam/danang,Da Nang,Da Nang,4,80,see,Son Tra District,0.47,candidate,high-value type,,,"Lady Buddha, Son Tra",asia/vietnam/danang/lady_buddha,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Da_Nang,candidate score 0.47 is below the 6.0 POI threshold
