world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
northamerica/unitedstates/tennessee/clarksville,Clarksville,Clarksville (Tennessee),8,24,do,Skyline Lanes,0.47,candidate,high-value type,,,Austin Peay State University,northamerica/unitedstates/tennessee/clarksville/austin_peay_state_university,0.39,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Clarksville_%28Tennessee%29,candidate score 0.47 is below the 6.0 POI threshold
europe/netherlands/friesland/heerenveen,Heerenveen,Heerenveen,6,11,see,Heilige Geestkerk,0.47,candidate,high-value type,,,Welgelegen (Tjepkema's Molen),europe/netherlands/friesland/heerenveen/welgelegen_mill,0.444,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Heerenveen,candidate score 0.47 is below the 6.0 POI threshold
europe/italy/veneto/venice,Venice,Venice,51,53,see,Denmark,0.47,candidate,high-value type,,,San Marco,europe/italy/veneto/venice/san_marco,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Venice,candidate score 0.47 is below the 6.0 POI threshold
europe/france/alpes/lyon,Lyon,Lyon,21,156,see,Cabtaxi,0.47,candidate,high-value type,,,Place des Terreaux,europe/france/alpes/lyon/place_des_terreaux,0.381,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Lyon,candidate score 0.47 is below the 6.0 POI threshold
asia/philippines/negrosisland/bacolod,Bacolod,Bacolod,27,97,see,Police,0.47,candidate,high-value type,,,McCafe,asia/philippines/negrosisland/bacolod/mccafe,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Bacolod,candidate score 0.47 is below the 6.0 POI threshold
africa/kenya/thecoast/mombasa,Mombasa,Mombasa,20,137,see,Bamburi,0.47,candidate,high-value type,,,Mamba Village,africa/kenya/thecoast/mombasa/mamba_village,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Mombasa,candidate score 0.47 is below the 6.0 POI threshold
asia/vietnam/hochiminhcity,Ho Chi Minh City,Ho Chi Minh City,56,178,see,Singapore,0.47,candidate,high-value type,,,Window’s Garden Cafe,asia/vietnam/hochiminhcity/window_3,0.414,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ho_Chi_Minh_City,candidate score 0.47 is below the 6.0 POI threshold
asia/india/kerala/thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram,9,139,see,Sree Chitra Tirunal Institute of Medical Science and Technology,0.47,candidate,high-value type,,,Sree Chithra Art Gallery,asia/india/kerala/thiruvananthapuram/sree_chithra_art_gallery,0.414,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Thiruvananthapuram,candidate score 0.47 is below the 6.0 POI threshold
asia/india/gujarat/junagadh,Junagadh,Junagadh,6,45,do,Narsinh Maheta Lake,0.47,candidate,high-value type,,,Ashoka Rock Edicts,asia/india/gujarat/junagadh/ashoka_edicts,0.378,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Junagadh,candidate score 0.47 is below the 6.0 POI threshold
europe/italy/sicily/selinunte,Selinunte,Selinunte,4,22,do,Police,0.47,candidate,high-value type,,,Acropolis of Selinunte,europe/italy/sicily/selinunte/acropolis_of_selinunte,0.357,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Selinunte,candidate score 0.47 is below the 6.0 POI threshold
europe/serbia/kosovoprovince/pristina,Pristina,Pristina,20,107,see,Norway,0.47,candidate,high-value type,,,George W. Bush Statue,europe/serbia/kosovoprovince/pristina/george_bush_statue,0.308,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Pristina,candidate score 0.47 is below the 6.0 POI threshold
africa/tanzania/bukoba,Bukoba,Bukoba,5,10,see,4 Ways Internet cafe,0.47,candidate,high-value type,,,Lweru General Store,africa/tanzania/bukoba/lweru_general_stor,0.359,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Bukoba,candidate score 0.47 is below the 6.0 POI threshold
europe/ukraine/dnepropetrovsk,Dnipro,Dnipro,8,48,see,ChurchSviato-Pokrovs'ka,0.47,candidate,high-value type,,,Yuzhnoye Aerospace Museum,europe/ukraine/dnepropetrovsk/aerospace_museum,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Dnipro,candidate score 0.47 is below the 6.0 POI threshold
europe/germany/bavaria/augsburg,Augsburg,Augsburg,16,61,see,UNI - RAD,0.47,candidate,high-value type,,,Rathaus,europe/germany/bavaria/augsburg/rathaus,0.286,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Augsburg,candidate score 0.47 is below the 6.0 POI threshold
asia/iraq/baghdad,Baghdad,Baghdad,7,78,see,Serbia,0.47,candidate,high-value type,,,Tigris Riverfront,asia/iraq/baghdad/tigris_riverfront,0.261,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Baghdad,candidate score 0.47 is below the 6.0 POI threshold
europe/netherlands/friesland/heerenveen,Heerenveen,Heerenveen,6,11,do,Bacchus,0.47,candidate,high-value type,,,Crackstate,europe/netherlands/friesland/heerenveen/crackstate,0.353,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Heerenveen,candidate score 0.47 is below the 6.0 POI threshold
northamerica/canada/ontario/wawa,Wawa,Wawa,4,21,see,Watson's Skyway Ltd,0.47,candidate,high-value type,,,Wawa Lake,northamerica/canada/ontario/wawa/wawa_lake,0.429,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Wawa,candidate score 0.47 is below the 6.0 POI threshold
europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/ripon,Ripon,Ripon (England),5,18,see,The Devil's Arrows,0.47,candidate,high-value type,,,The Wakeman's House and Market Square,europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/ripon/wakemans_house,0.298,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ripon_%28England%29,candidate score 0.47 is below the 6.0 POI threshold
europe/russia/moscow,Moscow,Moscow,32,143,see,Qatar,0.47,candidate,high-value type,,,Tsar Bell,europe/russia/moscow/tsarbell,0.429,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Moscow,candidate score 0.47 is below the 6.0 POI threshold
asia/malaysia/kualalumpur,Kuala Lumpur,Kuala Lumpur,102,107,see,Oman,0.47,candidate,high-value type,,,Masjid India,asia/malaysia/kualalumpur/masjid_india,0.375,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kuala_Lumpur,candidate score 0.47 is below the 6.0 POI threshold
europe/russia/ural/ekaterinburg,Ekaterinburg,Yekaterinburg,11,72,see,Vietnam,0.47,candidate,high-value type,,,Weiner Street (Pedestrian Promenade),europe/russia/ural/ekaterinburg/weiner_street,0.3,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Yekaterinburg,candidate score 0.47 is below the 6.0 POI threshold
asia/indonesia/java/yogyakarta,Yogyakarta,Yogyakarta,16,99,see,Yogyakarta Police headquarters,0.47,candidate,high-value type,,,Taru Martani Cigar Factory,asia/indonesia/java/yogyakarta/cigar_agrotourism,0.393,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Yogyakarta,candidate score 0.47 is below the 6.0 POI threshold
europe/russia/pskov,Pskov,Pskov,13,11,see,Estonia,0.47,candidate,high-value type,,,Snetogorsky Monastery,europe/russia/pskov/snetogorsky_monastery,0.357,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Pskov,candidate score 0.47 is below the 6.0 POI threshold
northamerica/unitedstates/newyorkstate/rochester,Rochester,Rochester (New York),13,238,see,Photography & Digital Arts,0.47,candidate,high-value type,,,Highland Park,northamerica/unitedstates/newyorkstate/rochester/highland_park,0.439,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Rochester_%28New_York%29,candidate score 0.47 is below the 6.0 POI threshold
europe/russia/kaliningrad,Kaliningrad,Kaliningrad,9,42,see,Sweden,0.47,candidate,high-value type,,,Museum of the World Ocean,europe/russia/kaliningrad/museum_world_ocean,0.37,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kaliningrad,candidate score 0.47 is below the 6.0 POI threshold
europe/russia/samara,Samara,Samara,7,48,see,"Bulgaria, Czech Republic, Denmark, Greece, Iceland, Malta, and Spain",0.47,candidate,high-value type,,,Zhiguli Mountains and Samara Bend,europe/russia/samara/zhiguli_mountains,0.316,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Samara,candidate score 0.47 is below the 6.0 POI threshold
asia/taiwan/taipei,Taipei,Taipei,105,91,see,Holy See,0.47,candidate,high-value type,,,Dihua Street,asia/taiwan/taipei/dihua_street,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Taipei,candidate score 0.47 is below the 6.0 POI threshold
northamerica/unitedstates/newjersey/longbeachisland,Long Beach Island,Long Beach Island,0,68,do,Beacon Mini Golf,0.47,candidate,high-value type,,,,,0.0,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Long_Beach_Island,candidate score 0.47 is below the 6.0 POI threshold
asia/china/jilin/baishan,Baishan,Baishan,4,14,see,Changbai Hot Springs,0.47,candidate,high-value type,,,Beishan Ski Field,asia/china/jilin/baishan/beishan_ski_field,0.324,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Baishan,candidate score 0.47 is below the 6.0 POI threshold
asia/lebanon/tripoli,Tripoli,Tripoli (Lebanon),9,15,see,Institut français du Liban,0.47,candidate,high-value type,,,Citadel of Raymond de Saint-Gilles,asia/lebanon/tripoli/citadel_of_raymond_de_saint_gilles,0.407,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Tripoli_%28Lebanon%29,candidate score 0.47 is below the 6.0 POI threshold
europe/netherlands/friesland/heerenveen,Heerenveen,Heerenveen,6,11,see,Doopsgezinde Kerk,0.47,candidate,high-value type,,,Welgelegen (Tjepkema's Molen),europe/netherlands/friesland/heerenveen/welgelegen_mill,0.296,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Heerenveen,candidate score 0.47 is below the 6.0 POI threshold
asia/pakistan/karachi,Karachi,Karachi,50,197,see,Eswatini (Swaziland),0.47,candidate,high-value type,,,Wazir Mansion,asia/pakistan/karachi/wazirmansion,0.476,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Karachi,candidate score 0.47 is below the 6.0 POI threshold
asia/indonesia/java/jakarta,Jakarta,Jakarta,32,83,see,Police,0.47,candidate,high-value type,,,Hot Planet,asia/indonesia/java/jakarta/hot_planet,0.375,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Jakarta,candidate score 0.47 is below the 6.0 POI threshold
northamerica/unitedstates/massachusetts/boston,Boston,Boston,64,72,see,Colombia,0.47,candidate,high-value type,,,Caffe Vittoria,northamerica/unitedstates/massachusetts/boston/caffe_vittoria,0.364,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Boston,candidate score 0.47 is below the 6.0 POI threshold
asia/india/tamilnadu/salem,Salem,Salem (India),8,40,see,Sri Ramakrishna Mutt,0.47,candidate,high-value type,,,Salem Fort,asia/india/tamilnadu/salem/salem_fort,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Salem_%28India%29,candidate score 0.47 is below the 6.0 POI threshold
asia/india/kerala/kochi,Kochi,Kochi,11,29,see,Emergency Medical Assistance,0.47,candidate,high-value type,,,Church of Saint Francis,asia/india/kerala/kochi/church_of_st_francis,0.353,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kochi,candidate score 0.47 is below the 6.0 POI threshold
asia/indonesia/java/solo,Solo,Solo,20,80,see,Citra Persada,0.47,candidate,high-value type,,,Radya Pustaka Museum,asia/indonesia/java/solo/radya_pustaka_museum,0.424,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Solo,candidate score 0.47 is below the 6.0 POI threshold
europe/switzerland/solothurn,Solothurn,Solothurn,4,75,do,Konzertsaal,0.47,candidate,high-value type,,,Solothurn Cathedral,europe/switzerland/solothurn/solothurn_cathedral,0.267,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Solothurn,candidate score 0.47 is below the 6.0 POI threshold
asia/china/hunan/hengyang,Hengyang,Hengyang,4,29,see,Xiangjiang River Scenic Belt,0.47,candidate,high-value type,,,Battle of Hengyang Memorial,asia/china/hunan/hengyang/battle_of_hengyang_memorial,0.364,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Hengyang,candidate score 0.47 is below the 6.0 POI threshold
northamerica/unitedstates/newmexico/santafe,Santa Fe,Santa Fe (New Mexico),34,136,do,Santa Fe Plaza Arts and Crafts Festivals,0.47,candidate,high-value type,,,Santa Fe Plaza,northamerica/unitedstates/newmexico/santafe/santa_fe_plaza,0.519,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Santa_Fe_%28New_Mexico%29,candidate score 0.47 is below the 6.0 POI threshold
