world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
australiaandpacific/australia/westernaustralia/karratha,Karratha,Karratha,4,16,see,Karratha is Calling,0.62,candidate,has coordinates; high-value type,-20.7413,116.8484,Karratha Coastline and Fishing,australiaandpacific/australia/westernaustralia/karratha/karratha_coastline,0.612,5.297,0.481,needs_external_source,,https://en.wikivoyage.org/wiki/Karratha,"Weak sign/photo-stop lead, not a durable POI."
northamerica/unitedstates/louisiana/monroe,Monroe,Monroe (Louisiana),8,16,do,Black Bayou Lake,0.62,candidate,has coordinates; high-value type,32.6042,-92.0505,Black Bayou Lake National Wildlife Refuge,northamerica/unitedstates/louisiana/monroe/black_bayou_lake,0.561,7.156,12.335,needs_external_source,,https://en.wikivoyage.org/wiki/Monroe_%28Louisiana%29,Duplicate/alias of existing Black Bayou Lake National Wildlife Refuge POI.
southamerica/bolivia/tupiza,Tupiza,Tupiza,10,17,see,Entre Rios,0.62,candidate,has coordinates; high-value type,-21.51664,-65.70037,Tupiza River,southamerica/bolivia/tupiza/tupiza_river,0.644,0.356,8.375,needs_external_source,,https://en.wikivoyage.org/wiki/Tupiza,Vague local area/river-confluence lead with weak standalone traveller value.
southamerica/bolivia/lapaz,La Paz,La Paz,50,86,see,Estación Teleférico Central,0.62,candidate,has coordinates; high-value type,-16.491,-68.1445,Mi Teleférico (Cable Car Network),southamerica/bolivia/lapaz/teleferico,0.6,2.349,1.265,needs_external_source,,https://en.wikivoyage.org/wiki/La_Paz,Duplicate/subpart of existing Mi Teleférico POI and primarily transport infrastructure.
europe/poland/szczecin,Szczecin,Szczecin,9,62,do,dancing fountain,0.62,candidate,has coordinates; high-value type,53.43678,14.54836,Szczecin Philharmonic,europe/poland/szczecin/szczecin_philharmonic,0.696,0.304,0.754,needs_external_source,,https://en.wikivoyage.org/wiki/Szczecin,Weak local fountain listing with insufficient standalone traveller value.
northamerica/mexico/mexicali,Mexicali,Mexicali,10,68,do,IMAX Theater,0.62,candidate,has coordinates; high-value type,32.65233,-115.47314,Plaza de los Tres Poderes,northamerica/mexico/mexicali/plaza_tres_poderes,0.562,0.438,3.64,needs_external_source,,https://en.wikivoyage.org/wiki/Mexicali,Ordinary commercial cinema.
europe/unitedkingdom/england/newcastle_and_north_east/durham,Durham,Durham (England),7,40,see,The Count's House,0.62,candidate,has coordinates; high-value type,54.7702,-1.5772,Durham Cathedral,europe/unitedkingdom/england/newcastle_and_north_east/durham/durham_cathedral,0.679,0.321,15.991,needs_external_source,,https://en.wikivoyage.org/wiki/Durham_%28England%29,"Vague/weakly corroborated building lead, likely part of the Durham Castle/Cathedral complex rather than a distinct POI."
northamerica/unitedstates/utah/saltlakecity,Salt Lake City,Salt Lake City,62,174,see,Ice Haus,0.62,candidate,has coordinates; high-value type,40.667176,-111.8911617,The Beehive House,northamerica/unitedstates/utah/saltlakecity/thebeehivehouse,0.571,11.407,10.286,needs_external_source,,https://en.wikivoyage.org/wiki/Salt_Lake_City,Ordinary ice-rink facility with weak general-traveller value.
northamerica/unitedstates/rhodeisland/newport,Newport,Newport (Rhode Island),10,111,see,Brenton Cove Moorings,0.62,candidate,has coordinates; high-value type,41.48937,-71.31833,Thames Street and the Waterfront,northamerica/unitedstates/rhodeisland/newport/thames_street,0.557,0.443,0.778,needs_external_source,,https://en.wikivoyage.org/wiki/Newport_%28Rhode_Island%29,"Marina/mooring facility, not a notable traveller POI."
europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/doncaster,Doncaster,Doncaster,5,48,do,Savoy,0.62,candidate,has coordinates; high-value type,53.51984,-1.13183,"Danum Gallery, Library and Museum",europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/doncaster/danum_gallery,0.692,0.308,0.347,needs_external_source,,https://en.wikivoyage.org/wiki/Doncaster,Ordinary commercial cinema/entertainment venue.
europe/france/paris,Paris,Paris,82,90,do,Paris Saint-Germain,0.62,candidate,has coordinates; high-value type,48.8414,2.253,Saint-Germain-des-Prés,europe/france/paris/saint_germain,0.703,6.074,7.453,needs_external_source,,https://en.wikivoyage.org/wiki/Paris,Sports club/stadium lead with weak fit as a Paris things-to-do POI in this batch context.
europe/unitedkingdom/northernireland/belfast,Belfast,Belfast,25,97,see,Peace Wall,0.62,candidate,has coordinates; high-value type,54.6,-5.955,Murals and Peace Walls,europe/unitedkingdom/northernireland/belfast/murals_and_peace_walls,0.625,1.265,1.779,needs_external_source,,https://en.wikivoyage.org/wiki/Belfast,Duplicate/subpart of existing Murals and Peace Walls POI.
europe/spain/spanishcostas/alicante,Alicante,Alicante,8,74,see,Plaça de la Muntanyeta,0.62,candidate,has coordinates; high-value type,38.34425,-0.48801,Explanada de España,europe/spain/spanishcostas/alicante/explanada_de_espana,0.626,0.374,0.07,needs_external_source,,https://en.wikivoyage.org/wiki/Alicante,Small civic square with weak standalone traveller value.
africa/tunisia/sidibousaid,Sidi bou said,Sidi Bou Said,5,10,see,Port Plaisance,0.62,candidate,has coordinates; high-value type,36.86711,10.35191,Ennejma Ezzahra Palace,africa/tunisia/sidibousaid/ennejma_ezzahra,0.596,0.404,0.511,needs_external_source,,https://en.wikivoyage.org/wiki/Sidi_Bou_Said,Marina/transport-oriented facility with weak standalone traveller value.
asia/india/gujarat/patan,Patan,Patan (Gujarat),13,23,see,Shantinath ni Pol,0.62,candidate,has coordinates; high-value type,23.849093,72.116723,Trikam Barot ni Vav,asia/india/gujarat/patan/trikam_barot_ni_vav,0.652,0.348,0.848,needs_external_source,,https://en.wikivoyage.org/wiki/Patan_%28Gujarat%29,Duplicate/overlaps existing Jain Derasars of the Old Town POI.
