world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
africa/niger/niamey,Niamey,Niamey,9,52,see,Denmark,0.47,candidate,high-value type,,,Le Diamangou,africa/niger/niamey/le_diamangou,0.375,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Niamey,candidate score 0.47 is below the 6.0 POI threshold
europe/france/corsica/ajaccio,Ajaccio,Ajaccio,13,16,see,Portugal,0.47,candidate,high-value type,,,A Nepita,europe/france/corsica/ajaccio/a_nepita,0.429,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ajaccio,candidate score 0.47 is below the 6.0 POI threshold
asia/vietnam/hochiminhcity,Ho Chi Minh City,Ho Chi Minh City,56,178,see,Russia,0.47,candidate,high-value type,,,Enigma,asia/vietnam/hochiminhcity/enigma,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ho_Chi_Minh_City,candidate score 0.47 is below the 6.0 POI threshold
northamerica/belize/belmopan,Belmopan,Belmopan,6,25,see,Guatemala,0.47,candidate,high-value type,,,Guanacaste National Park,northamerica/belize/belmopan/guanacaste_national_park,0.485,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Belmopan,candidate score 0.47 is below the 6.0 POI threshold
northamerica/unitedstates/florida/pensacola_beach,Pensacola Beach,Pensacola Beach,2,30,do,Art & Wine Weekend,0.47,candidate,high-value type,,,Gulf Islands National Seashore,northamerica/unitedstates/florida/pensacola_beach/gulf_islands_national_seashore,0.28,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Pensacola_Beach,candidate score 0.47 is below the 6.0 POI threshold
asia/china/jiangsu_province/suqian,Suqian,Suqian,5,23,see,Fire alarm number,0.47,candidate,high-value type,,,Hongze Lake,asia/china/jiangsu_province/suqian/hongze_lake,0.357,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Suqian,candidate score 0.47 is below the 6.0 POI threshold
asia/india/maharashtra/bhandardhara,Bhandardhara,Bhandardara,5,22,do,Pilgrimage,0.47,candidate,high-value type,,,Ratangad Fort,asia/india/maharashtra/bhandardhara/ratangad_fort,0.261,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Bhandardara,candidate score 0.47 is below the 6.0 POI threshold
europe/ukraine/chernihiv,Chernihiv,Chernihiv,6,39,see,Bus station #1 Chernihiv,0.47,candidate,high-value type,,,Boris and Gleb Cathedral,europe/ukraine/chernihiv/boris_and_gleb_cathedral,0.468,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Chernihiv,candidate score 0.47 is below the 6.0 POI threshold
asia/china/liaoning/panjin,Panjin,Panjin,3,11,see,Liaohe River Forest of Steles,0.47,candidate,high-value type,,,Shuangtai Estuary Wetland Nature Reserve,asia/china/liaoning/panjin/shuangtai_estuary_wetland,0.319,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Panjin,candidate score 0.47 is below the 6.0 POI threshold
asia/pakistan/karachi,Karachi,Karachi,50,197,see,Guinea,0.47,candidate,high-value type,,,Bagh Ibne Qasim,asia/pakistan/karachi/bagh_ibne_qasim,0.476,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Karachi,candidate score 0.47 is below the 6.0 POI threshold
asia/unitedarabemirates/dubai,Dubai,Dubai,57,34,see,Yemen,0.47,candidate,high-value type,,,The Green Planet,asia/unitedarabemirates/dubai/green_planet,0.353,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Dubai,candidate score 0.47 is below the 6.0 POI threshold
northamerica/unitedstates/florida/lake_wales,Lake Wales,Lake Wales,4,40,see,Emergency,0.47,candidate,high-value type,,,Bok Tower Gardens,northamerica/unitedstates/florida/lake_wales/bok_tower_gardens,0.385,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Lake_Wales,candidate score 0.47 is below the 6.0 POI threshold
northamerica/canada/saskatchewan/regina,Regina,Regina,26,81,see,The Artful Dodger,0.47,candidate,high-value type,,,Albert Memorial Bridge,northamerica/canada/saskatchewan/regina/albert_memorial_bridge,0.457,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Regina,candidate score 0.47 is below the 6.0 POI threshold
northamerica/canada/ontario/ottawa,Ottawa,Ottawa,23,271,see,Israel,0.47,candidate,high-value type,,,Sparks Street Mall,northamerica/canada/ontario/ottawa/sparks_street,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ottawa,candidate score 0.47 is below the 6.0 POI threshold
northamerica/canada/ontario/toronto,Toronto,Toronto,48,131,see,Republic of the Congo,0.47,candidate,high-value type,,,Art Gallery of Ontario,northamerica/canada/ontario/toronto/ago,0.462,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Toronto,candidate score 0.47 is below the 6.0 POI threshold
australiaandpacific/australia/newsouthwales/katoomba,Katoomba,Katoomba,13,20,do,Winter Magic Festival,0.47,candidate,high-value type,,,Intercity Train from Sydney,australiaandpacific/australia/newsouthwales/katoomba/intercity_train,0.375,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Katoomba,candidate score 0.47 is below the 6.0 POI threshold
asia/indonesia/java/semarang,Semarang,Semarang,8,164,see,Centris Multipersada,0.47,candidate,high-value type,,,Tugu Muda,asia/indonesia/java/semarang/tugu_muda,0.414,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Semarang,candidate score 0.47 is below the 6.0 POI threshold
europe/france/nord/calais,Calais,Calais,6,40,do,Cinemas,0.47,candidate,high-value type,,,Cité de la Dentelle et de la Mode,europe/france/nord/calais/cite_dentelle,0.296,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Calais,candidate score 0.47 is below the 6.0 POI threshold
asia/india/kolkata,Kolkata,Kolkata,2,57,see,Wochhardt Medical Centre,0.47,candidate,high-value type,,,Practical Information in Kolkata,asia/india/kolkata/practical_information,0.321,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kolkata,candidate score 0.47 is below the 6.0 POI threshold
asia/pakistan/rawalpindi,Rawalpindi,Rawalpindi,10,20,see,Shah Chun Charagh,0.47,candidate,high-value type,,,Christ Church,asia/pakistan/rawalpindi/christ_church,0.467,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Rawalpindi,candidate score 0.47 is below the 6.0 POI threshold
australiaandpacific/newzealand/north_island/whanganui_region/wanganui,Wanganui,Whanganui,14,34,see,InterCity,0.47,candidate,high-value type,,,Cemetery Circuit,australiaandpacific/newzealand/north_island/whanganui_region/wanganui/cemetery_circuit,0.48,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Whanganui,candidate score 0.47 is below the 6.0 POI threshold
asia/india/maharashtra/konkan/dapoli,Dapoli,Dapoli,4,22,do,Dolphin watch,0.47,candidate,high-value type,,,Murud Beach,asia/india/maharashtra/konkan/dapoli/murud_beach,0.417,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Dapoli,candidate score 0.47 is below the 6.0 POI threshold
asia/pakistan/karachi,Karachi,Karachi,50,197,see,Qatar,0.47,candidate,high-value type,,,Saddar,asia/pakistan/karachi/saddar,0.545,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Karachi,candidate score 0.47 is below the 6.0 POI threshold
asia/china/hunan/changde,Changde,Changde,4,17,see,Changde Public Service,0.47,candidate,high-value type,,,Changde Poem Wall,asia/china/hunan/changde/poem_wall,0.513,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Changde,candidate score 0.47 is below the 6.0 POI threshold
asia/india/maharashtra/konkan/dapoli,Dapoli,Dapoli,4,22,do,Boating through backwaters,0.47,candidate,high-value type,,,Anjarle Beach,asia/india/maharashtra/konkan/dapoli/anjarle_beach,0.359,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Dapoli,candidate score 0.47 is below the 6.0 POI threshold
asia/pakistan/karachi,Karachi,Karachi,50,197,see,Sweden,0.47,candidate,high-value type,,,Student Biryani,asia/pakistan/karachi/student_biryani,0.381,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Karachi,candidate score 0.47 is below the 6.0 POI threshold
northamerica/canada/ontario/ottawa,Ottawa,Ottawa,23,271,see,Cameroon,0.47,candidate,high-value type,,,Cyrano's,northamerica/canada/ontario/ottawa/cyranos,0.375,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ottawa,candidate score 0.47 is below the 6.0 POI threshold
northamerica/unitedstates/colorado/breckenridge,Breckenridge,Breckenridge (Colorado),15,40,do,White Water Rafting,0.47,candidate,high-value type,,,Blue River Recpath,northamerica/unitedstates/colorado/breckenridge/blue_river_recpath,0.432,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Breckenridge_%28Colorado%29,candidate score 0.47 is below the 6.0 POI threshold
africa/capeverde/saotiago/praia,Praia,Praia,9,65,see,Angola,0.47,candidate,high-value type,,,Platô,africa/capeverde/saotiago/praia/plato,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Praia,candidate score 0.47 is below the 6.0 POI threshold
northamerica/guatemala/guatemalacity,Guatemala City,Guatemala City,12,76,see,Dominican Republic (Republica Dominicana),0.47,candidate,high-value type,,,Mapa en Relieve,northamerica/guatemala/guatemalacity/mapa_en_relieve,0.485,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Guatemala_City,candidate score 0.47 is below the 6.0 POI threshold
europe/macedonia/skopje,Skopje,Skopje,11,58,see,Bosnia-Herzegovina,0.47,candidate,high-value type,,,Memorial House of Mother Teresa,europe/macedonia/skopje/memorial_house_of_mother_teresa,0.367,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Skopje,candidate score 0.47 is below the 6.0 POI threshold
africa/rwanda/kigali,Kigali,Kigali,17,54,see,Mali,0.47,candidate,high-value type,,,Nyamirambo,africa/rwanda/kigali/nyamirambo,0.286,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kigali,candidate score 0.47 is below the 6.0 POI threshold
europe/germany/hessen/wiesbaden,Wiesbaden,Wiesbaden,16,66,see,Sektkellerei Henkel,0.47,candidate,high-value type,,,Marktkirche,europe/germany/hessen/wiesbaden/marktkirche,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Wiesbaden,candidate score 0.47 is below the 6.0 POI threshold
asia/philippines/zambales,Zambales,Zambales,7,5,do,Trekking in Mt. Tapulao,0.47,candidate,high-value type,,,Anawangin Cove,asia/philippines/zambales/anawangin_cove,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Zambales,candidate score 0.47 is below the 6.0 POI threshold
asia/indonesia/java/solo,Solo,Solo,20,80,see,Kosti Solo,0.47,candidate,high-value type,,,Nasi Liwet Bu Wongso,asia/indonesia/java/solo/nasi_liwet_bu_wongso,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Solo,candidate score 0.47 is below the 6.0 POI threshold
asia/india/kolkata,Kolkata,Kolkata,2,57,see,St. John's Ambulance,0.47,candidate,high-value type,,,Practical Information in Kolkata,asia/india/kolkata/practical_information,0.235,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kolkata,candidate score 0.47 is below the 6.0 POI threshold
africa/morocco/high_atlas,High Atlas,High Atlas,7,10,see,Tinerhir,0.47,candidate,high-value type,,,Ouanoukrim,africa/morocco/high_atlas/ouanoukrim,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/High_Atlas,candidate score 0.47 is below the 6.0 POI threshold
northamerica/unitedstates/newjersey/longbeachisland,Long Beach Island,Long Beach Island,0,68,do,Hartland Miniature Golf & Arcade,0.47,candidate,high-value type,,,,,0.0,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Long_Beach_Island,candidate score 0.47 is below the 6.0 POI threshold
northamerica/unitedstates/nebraska/omaha,Omaha,Omaha,10,120,see,Chambers Protestant Chapel,0.47,candidate,high-value type,,,Bohemian Cafe,northamerica/unitedstates/nebraska/omaha/bohemiancafe,0.462,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Omaha,candidate score 0.47 is below the 6.0 POI threshold
