world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/germany/badenwrttemberg/lakeconstance,Lake Constance,Lake Constance,0,11,see,Friedrichshafen,0.47,candidate,high-value type,,,,,0.0,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Lake_Constance,candidate score 0.47 is below the 6.0 POI threshold
europe/spain/catalonia/sant_feliu_de_guixols,Sant Feliu de Guíxols,Sant Feliu de Guíxols,10,40,see,Sant Elm hermitage,0.47,candidate,high-value type,,,Ermita de Sant Elm,europe/spain/catalonia/sant_feliu_de_guixols/ermita_sant_elm,0.485,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Sant_Feliu_de_Gu%C3%ADxols,candidate score 0.47 is below the 6.0 POI threshold
asia/pakistan/karachi,Karachi,Karachi,50,197,see,Tanzania,0.47,candidate,high-value type,,,Pakistan Railway,asia/pakistan/karachi/pakistan_railway,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Karachi,candidate score 0.47 is below the 6.0 POI threshold
africa/southafrica/paarl,Paarl,Paarl,9,39,do,Rhebokskloof,0.47,candidate,high-value type,,,Strooidakkerk,africa/southafrica/paarl/strooidakkerk,0.24,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Paarl,candidate score 0.47 is below the 6.0 POI threshold
northamerica/canada/nunavut/iqaluit,Iqaluit,Iqaluit,4,42,see,Baha'i Group,0.47,candidate,high-value type,,,Sylvia Grinnell Territorial Park,northamerica/canada/nunavut/iqaluit/sylvia_grinnell_park,0.273,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Iqaluit,candidate score 0.47 is below the 6.0 POI threshold
asia/india/uttarpradesh/lucknow,Lucknow,Lucknow,27,97,see,Emergency Helpline (India),0.47,candidate,high-value type,,,The Residency,asia/india/uttarpradesh/lucknow/the_residency,0.37,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Lucknow,candidate score 0.47 is below the 6.0 POI threshold
asia/india/maharashtra/mumbai,Mumbai,Mumbai,93,62,see,Djibouti,0.47,candidate,high-value type,,,Gilbert Hill,asia/india/maharashtra/mumbai/gilbert_hill,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Mumbai,candidate score 0.47 is below the 6.0 POI threshold
asia/pakistan/karachi,Karachi,Karachi,50,197,see,Senegal,0.47,candidate,high-value type,,,Frere Hall,asia/pakistan/karachi/frere_hall,0.471,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Karachi,candidate score 0.47 is below the 6.0 POI threshold
northamerica/unitedstates/massachusetts/boston,Boston,Boston,64,72,see,El Salvador,0.47,candidate,high-value type,,,Esplanade,northamerica/unitedstates/massachusetts/boston/esplanade,0.471,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Boston,candidate score 0.47 is below the 6.0 POI threshold
asia/taiwan/taipei,Taipei,Taipei,105,91,see,Saint Kitts and Nevis,0.47,candidate,high-value type,,,Taipei Grand Mosque,asia/taiwan/taipei/taipei_grand_mosque,0.45,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Taipei,candidate score 0.47 is below the 6.0 POI threshold
asia/indonesia/java/semarang,Semarang,Semarang,8,164,see,Astria,0.47,candidate,high-value type,,,Great Mosque of Central Java,asia/indonesia/java/semarang/great_mosque_central_java,0.294,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Semarang,candidate score 0.47 is below the 6.0 POI threshold
asia/pakistan/karachi,Karachi,Karachi,50,197,see,South Korea,0.47,candidate,high-value type,,,Sandspit Beach,asia/pakistan/karachi/sandspit_beach,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Karachi,candidate score 0.47 is below the 6.0 POI threshold
southamerica/brazil/florianopolis,Florianópolis,Florianopolis,7,57,see,Teatro Ademir Rosa (Teatro do CIC),0.47,candidate,high-value type,,,Santo António de Lisboa,southamerica/brazil/florianopolis/santo_antonio_de_lisboa,0.474,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Florianopolis,candidate score 0.47 is below the 6.0 POI threshold
europe/unitedkingdom/scotland/gardenstown,Gardenstown,Gardenstown,1,6,see,Crovie,0.47,candidate,high-value type,,,Things to do in Gardenstown,europe/unitedkingdom/scotland/gardenstown/things_to_do,0.121,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Gardenstown,candidate score 0.47 is below the 6.0 POI threshold
africa/morocco/high_atlas,High Atlas,High Atlas,7,10,see,Ouzoud Falls,0.47,candidate,high-value type,,,Ourika Valley,africa/morocco/high_atlas/ourika_valley,0.48,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/High_Atlas,candidate score 0.47 is below the 6.0 POI threshold
asia/china/beijing,Beijing,Beijing,50,94,see,Albania,0.47,candidate,high-value type,,,Dashilan and Qianmen,asia/china/beijing/dashilan,0.444,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Beijing,candidate score 0.47 is below the 6.0 POI threshold
australiaandpacific/australia/newsouthwales/katoomba,Katoomba,Katoomba,13,20,do,Vertical Film Festival,0.47,candidate,high-value type,,,Intercity Train from Sydney,australiaandpacific/australia/newsouthwales/katoomba/intercity_train,0.367,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Katoomba,candidate score 0.47 is below the 6.0 POI threshold
asia/turkmenistan/ashgabat,Ashgabat,Ashgabat,7,59,see,Ukraine,0.47,candidate,high-value type,,,Turkmen Cuisine,asia/turkmenistan/ashgabat/turkmen_cuisine,0.455,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ashgabat,candidate score 0.47 is below the 6.0 POI threshold
europe/hungary/sopron,Sopron,Sopron,9,234,see,International information,0.47,candidate,high-value type,,,Firewatch Tower,europe/hungary/sopron/firewatch_tower,0.35,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Sopron,candidate score 0.47 is below the 6.0 POI threshold
asia/japan/hokkaido/sapporo,Sapporo,Sapporo,20,42,see,Republic of Korea,0.47,candidate,high-value type,,,Sapporo Ramen Republic,asia/japan/hokkaido/sapporo/sapporo_ramen_republic,0.41,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Sapporo,candidate score 0.47 is below the 6.0 POI threshold
europe/norway/harstad,Harstad,Harstad,9,21,do,Gamnes Gård,0.47,candidate,high-value type,,,Trondenes Church,europe/norway/harstad/trondenes_church,0.37,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Harstad,candidate score 0.47 is below the 6.0 POI threshold
europe/italy/campania/naples,Naples,Naples,50,160,see,Malaysia,0.47,candidate,high-value type,,,Marinella,europe/italy/campania/naples/marinella,0.471,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Naples,candidate score 0.47 is below the 6.0 POI threshold
asia/india/andhrapradesh/kurnool,Kurnool,Kurnool,6,9,see,RajaVihar Center,0.47,candidate,high-value type,,,Mahanandi Temple,asia/india/andhrapradesh/kurnool/mahanandi,0.375,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kurnool,candidate score 0.47 is below the 6.0 POI threshold
asia/indonesia/java/solo,Solo,Solo,20,80,see,Riz,0.47,candidate,high-value type,,,Baluwarti,asia/indonesia/java/solo/baluwarti,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Solo,candidate score 0.47 is below the 6.0 POI threshold
europe/russia/vladivostok,Vladivostok,Vladivostok,14,56,see,Chile,0.47,candidate,high-value type,,,Russky Island,europe/russia/vladivostok/russky_island,0.222,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Vladivostok,candidate score 0.47 is below the 6.0 POI threshold
europe/netherlands/edam,Edam,Edam,5,13,see,Kwakel Bridge,0.47,candidate,high-value type,,,De Waag,europe/netherlands/edam/waag,0.353,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Edam,candidate score 0.47 is below the 6.0 POI threshold
europe/germany/brandenburg/wittenberg,Wittenberg,Wittenberg,6,25,see,Archeological Exhibition,0.47,candidate,high-value type,,,Stadtkirche St. Marien (Town Church),europe/germany/brandenburg/wittenberg/stadtkirche,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Wittenberg,candidate score 0.47 is below the 6.0 POI threshold
northamerica/unitedstates/illinois/chicago,Chicago,Chicago,152,132,see,Morocco (Honorary),0.47,candidate,high-value type,,,Motor Row (S Michigan Avenue),northamerica/unitedstates/illinois/chicago/south_loop_motor_row,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Chicago,candidate score 0.47 is below the 6.0 POI threshold
asia/indonesia/java/semarang,Semarang,Semarang,8,164,see,Central Semarang,0.47,candidate,high-value type,,,Great Mosque of Central Java,asia/indonesia/java/semarang/great_mosque_central_java,0.455,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Semarang,candidate score 0.47 is below the 6.0 POI threshold
northamerica/unitedstates/apalachiantrail,Appalachian Trail,Appalachian Trail,0,57,see,Clingman's Dome,0.47,candidate,high-value type,,,,,0.0,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Appalachian_Trail,candidate score 0.47 is below the 6.0 POI threshold
northamerica/unitedstates/connecticut/middletown,Middletown,Middletown (Connecticut),9,20,see,General Mansfield House,0.47,candidate,high-value type,,,Samuel Wadsworth Russell House,northamerica/unitedstates/connecticut/middletown/russell_house,0.377,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Middletown_%28Connecticut%29,candidate score 0.47 is below the 6.0 POI threshold
northamerica/canada/ontario/toronto,Toronto,Toronto,48,131,see,Haiti,0.47,candidate,high-value type,,,The Tulip,northamerica/canada/ontario/toronto/the_tulip,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Toronto,candidate score 0.47 is below the 6.0 POI threshold
asia/china/beijing,Beijing,Beijing,50,94,see,Slovenia,0.47,candidate,high-value type,,,Temple of Heaven,asia/china/beijing/temple_of_heaven,0.417,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Beijing,candidate score 0.47 is below the 6.0 POI threshold
asia/india/maharashtra/konkan/dapoli,Dapoli,Dapoli,4,22,do,Visit local home and be a part of their daily life,0.47,candidate,high-value type,,,Murud Beach,asia/india/maharashtra/konkan/dapoli/murud_beach,0.237,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Dapoli,candidate score 0.47 is below the 6.0 POI threshold
europe/poland/szczecin,Szczecin,Szczecin,9,62,see,Slovakia,0.47,candidate,high-value type,,,Szczecin Harbour,europe/poland/szczecin/szczecin_harbour,0.25,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Szczecin,candidate score 0.47 is below the 6.0 POI threshold
northamerica/unitedstates/illinois/chicago,Chicago,Chicago,152,132,see,Estonia (Honorary),0.47,candidate,high-value type,,,Boystown (Halsted Street),northamerica/unitedstates/illinois/chicago/lakeview_boystown,0.533,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Chicago,candidate score 0.47 is below the 6.0 POI threshold
asia/china/hunan/zhangjiajie,Zhangjiajie,Zhangjiajie,8,49,see,Zhangjiajie Price Inspection Institute,0.47,candidate,high-value type,,,Zhangjiajie Glass Bridge,asia/china/hunan/zhangjiajie/zhangjiajie_glass_bridge,0.484,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Zhangjiajie,candidate score 0.47 is below the 6.0 POI threshold
asia/srilanka/colombo,Colombo,Colombo,25,116,see,Rock House Colonial era Mansion,0.47,candidate,high-value type,,,National Museum of Colombo,asia/srilanka/colombo/national_museum,0.421,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Colombo,candidate score 0.47 is below the 6.0 POI threshold
europe/netherlands/waddenislands/schiermonnikoog_is,Schiermonnikoog,Schiermonnikoog,10,37,see,Kaap Kobbeduinen,0.47,candidate,high-value type,,,Wadlopen (Mudflat Walking),europe/netherlands/waddenislands/schiermonnikoog_is/wadlopen,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Schiermonnikoog,candidate score 0.47 is below the 6.0 POI threshold
europe/netherlands/gouda,Gouda,Gouda,6,83,see,Police Station,0.47,candidate,high-value type,,,Goudse Stroopwafels,europe/netherlands/gouda/goudse_stroopwafels,0.364,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Gouda,candidate score 0.47 is below the 6.0 POI threshold
