world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/sweden/gvle,Gävle,Gävle,5,44,do,Gefle IF,0.47,candidate,high-value type,,,Gamla Gefle,europe/sweden/gvle/gamla_gefle,0.526,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/G%C3%A4vle,candidate score 0.47 is below the 6.0 POI threshold
asia/india/kerala/kozhikode,Kozhikode,Kozhikode,12,107,see,Area code national,0.47,candidate,high-value type,,,Rahmath Hotel,asia/india/kerala/kozhikode/rahmath_hotel,0.387,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kozhikode,candidate score 0.47 is below the 6.0 POI threshold
asia/indonesia/java/jakarta,Jakarta,Jakarta,32,83,see,Fire,0.47,candidate,high-value type,,,BuGils Cafe,asia/indonesia/java/jakarta/bugils_cafe,0.267,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Jakarta,candidate score 0.47 is below the 6.0 POI threshold
europe/georgia/borjomi,Borjomi,Borjomi,6,21,see,Timotesubani monastery,0.47,candidate,high-value type,,,Likani Villa (Romanov Palace),europe/georgia/borjomi/likani_villa,0.353,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Borjomi,candidate score 0.47 is below the 6.0 POI threshold
asia/southkorea/seoul,Seoul,Seoul,48,86,see,City Information,0.47,candidate,high-value type,,,Itaewon,asia/southkorea/seoul/itaewon,0.435,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Seoul,candidate score 0.47 is below the 6.0 POI threshold
europe/germany/bavaria/augsburg,Augsburg,Augsburg,16,61,see,Zweirad Bäuml,0.47,candidate,high-value type,,,Roman Museum,europe/germany/bavaria/augsburg/roman_museum,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Augsburg,candidate score 0.47 is below the 6.0 POI threshold
asia/china/hunan/huaihua,Huaihua,Huaihua,3,22,see,Huaihua Public Security Bureau,0.47,candidate,high-value type,,,Zhijiang Surrender Hall,asia/china/hunan/huaihua/zhijiang_surrender_hall,0.377,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Huaihua,candidate score 0.47 is below the 6.0 POI threshold
northamerica/canada/ontario/ottawa,Ottawa,Ottawa,23,271,see,Barbados,0.47,candidate,high-value type,,,Cyrano's,northamerica/canada/ontario/ottawa/cyranos,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ottawa,candidate score 0.47 is below the 6.0 POI threshold
europe/greece/kos,Kos,Kos,6,16,see,House of Europa,0.47,candidate,high-value type,,,Tree of Hippocrates,europe/greece/kos/tree_of_hippocrates,0.412,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kos,candidate score 0.47 is below the 6.0 POI threshold
europe/russia/moscow,Moscow,Moscow,32,143,see,Nicaragua,0.47,candidate,high-value type,,,Arbat,europe/russia/moscow/arbat,0.429,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Moscow,candidate score 0.47 is below the 6.0 POI threshold
asia/srilanka/colombo,Colombo,Colombo,25,116,see,Maldives,0.47,candidate,high-value type,,,Seema Malakaya Meditation Centre,asia/srilanka/colombo/seema_malakaya,0.3,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Colombo,candidate score 0.47 is below the 6.0 POI threshold
australiaandpacific/northernmarianaislands/saipan,Saipan,Saipan,10,35,see,Palau,0.47,candidate,high-value type,,,Lau Lau Beach,australiaandpacific/northernmarianaislands/saipan/lau_lau_beach,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Saipan,candidate score 0.47 is below the 6.0 POI threshold
northamerica/unitedstates/minnesota/duluth,Duluth,Duluth,8,55,see,The Downtown Waterfront District,0.47,candidate,high-value type,,,Glensheen Historic Estate,northamerica/unitedstates/minnesota/duluth/glensheen_mansion,0.377,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Duluth,candidate score 0.47 is below the 6.0 POI threshold
europe/netherlands/friesland/heerenveen,Heerenveen,Heerenveen,6,11,do,Discotheek Liberty,0.47,candidate,high-value type,,,Museum Heerenveen,europe/netherlands/friesland/heerenveen/museum_heerenveen,0.286,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Heerenveen,candidate score 0.47 is below the 6.0 POI threshold
northamerica/unitedstates/idaho/sunvalley,Sun Valley,Sun Valley (Idaho),13,34,do,Food & Wine Festival,0.47,candidate,high-value type,,,Pioneer Saloon,northamerica/unitedstates/idaho/sunvalley/pioneer_saloon,0.389,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Sun_Valley_%28Idaho%29,candidate score 0.47 is below the 6.0 POI threshold
northamerica/unitedstates/illinois/chicago,Chicago,Chicago,152,132,see,Venezuela,0.47,candidate,high-value type,,,North Avenue Beach,northamerica/unitedstates/illinois/chicago/north_avenue_beach,0.444,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Chicago,candidate score 0.47 is below the 6.0 POI threshold
northamerica/unitedstates/northcarolina/asheville,Asheville,Asheville,20,153,see,Mountain Java,0.47,candidate,high-value type,,,Downtown Asheville,northamerica/unitedstates/northcarolina/asheville/downtown_asheville,0.452,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Asheville,candidate score 0.47 is below the 6.0 POI threshold
asia/india/maharashtra/pune,Pune,Pune,25,11,see,Blossoms,0.47,candidate,high-value type,,,Pune Tribal Museum,asia/india/maharashtra/pune/tribal_museum,0.308,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Pune,candidate score 0.47 is below the 6.0 POI threshold
europe/spain/spanishcostas/elche,Elche,Elche,8,42,see,Centro de Salud Altabix,0.47,candidate,high-value type,,,Huerto del Cura,europe/spain/spanishcostas/elche/huerto_del_cura,0.387,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Elche,candidate score 0.47 is below the 6.0 POI threshold
asia/nepal/kathmandu,Kathmandu,Kathmandu,48,43,see,European Union,0.47,candidate,high-value type,,,Kopan Monastery,asia/nepal/kathmandu/kopan_monastery,0.483,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kathmandu,candidate score 0.47 is below the 6.0 POI threshold
africa/morocco/high_atlas,High Atlas,High Atlas,7,10,see,Marigha,0.47,candidate,high-value type,,,Ouanoukrim,africa/morocco/high_atlas/ouanoukrim,0.353,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/High_Atlas,candidate score 0.47 is below the 6.0 POI threshold
northamerica/unitedstates/colorado/breckenridge,Breckenridge,Breckenridge (Colorado),15,40,do,Horseback Riding,0.47,candidate,high-value type,,,Breckenridge Troll,northamerica/unitedstates/colorado/breckenridge/breckenridge_troll,0.412,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Breckenridge_%28Colorado%29,candidate score 0.47 is below the 6.0 POI threshold
asia/thailand/hatyai,Hat Yai,Hat Yai,9,109,see,Transtar Travel,0.47,candidate,high-value type,,,Kai Thawt Decha,asia/thailand/hatyai/kai_thawt_decha,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Hat_Yai,candidate score 0.47 is below the 6.0 POI threshold
australiaandpacific/newzealand/north_island/greater_wellington/wellington,Wellington,Wellington,16,21,see,Chile,0.47,candidate,high-value type,,,South Coast Beaches,australiaandpacific/newzealand/north_island/greater_wellington/wellington/along_the_southcoa,0.25,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Wellington,candidate score 0.47 is below the 6.0 POI threshold
europe/italy/lazio/rome,Rome,Rome,144,65,see,Centro Moto Coloseo,0.47,candidate,high-value type,,,Centrale Montemartini,europe/italy/lazio/rome/centrale_montemartini,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Rome,candidate score 0.47 is below the 6.0 POI threshold
asia/israel/telaviv,Tel Aviv,Tel Aviv,57,55,see,Serbia,0.47,candidate,high-value type,,,Rabin Square,asia/israel/telaviv/rabin_square,0.444,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Tel_Aviv,candidate score 0.47 is below the 6.0 POI threshold
northamerica/mexico/chetumal,Chetumal,Chetumal,7,36,see,Quintana Roo Police,0.47,candidate,high-value type,,,Maqueta Payo Obispo,northamerica/mexico/chetumal/maqueta_payo_obispo,0.421,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Chetumal,candidate score 0.47 is below the 6.0 POI threshold
asia/china/shanghai,Shanghai,Shanghai,151,47,see,Xujiahui Passenger Station,0.47,candidate,high-value type,,,Lujiazui Riverside Promenade,asia/china/shanghai/pudong_riverside_promenade,0.481,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Shanghai,candidate score 0.47 is below the 6.0 POI threshold
europe/hungary/gyor,Győr,Győr,13,201,do,Gyirmóti Culture House,0.47,candidate,high-value type,,,Győr Cathedral,europe/hungary/gyor/gyor_cathedral,0.444,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Gy%C5%91r,candidate score 0.47 is below the 6.0 POI threshold
europe/russia/moscow,Moscow,Moscow,32,143,see,Mauritius,0.47,candidate,high-value type,,,Arbat,europe/russia/moscow/arbat,0.429,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Moscow,candidate score 0.47 is below the 6.0 POI threshold
asia/palestinianauthority/bethlehem,Bethlehem,Bethlehem,8,48,see,Catholic (Latin) Shepherds' Fields,0.47,candidate,high-value type,,,Separation Wall and Street Art,asia/palestinianauthority/bethlehem/separation_wall_art,0.291,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Bethlehem,candidate score 0.47 is below the 6.0 POI threshold
asia/india/kerala/thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram,9,139,see,Air Travel Enterprises Ltd,0.47,candidate,high-value type,,,Sree Chithra Art Gallery,asia/india/kerala/thiruvananthapuram/sree_chithra_art_gallery,0.36,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Thiruvananthapuram,candidate score 0.47 is below the 6.0 POI threshold
europe/ireland/dundalk,Dundalk,Dundalk,5,28,see,Carlingford,0.47,candidate,high-value type,,,The Cooley Peninsula,europe/ireland/dundalk/cooley_peninsula,0.296,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Dundalk,candidate score 0.47 is below the 6.0 POI threshold
europe/russia/ural/ekaterinburg,Ekaterinburg,Yekaterinburg,11,72,see,Armenia,0.47,candidate,high-value type,,,Keyboard Monument,europe/russia/ural/ekaterinburg/keyboard_monument,0.417,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Yekaterinburg,candidate score 0.47 is below the 6.0 POI threshold
europe/russia/kaliningrad,Kaliningrad,Kaliningrad,9,42,see,Estonia,0.47,candidate,high-value type,,,Immanuel Kant's Tomb,europe/russia/kaliningrad/immanuel_kant_tomb,0.296,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kaliningrad,candidate score 0.47 is below the 6.0 POI threshold
asia/india/kerala/thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram,9,139,see,Kerala Institute of Medical Sciences (KIMS),0.47,candidate,high-value type,,,Keralam - Museum of History and Heritage,asia/india/kerala/thiruvananthapuram/keralam_museum,0.459,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Thiruvananthapuram,candidate score 0.47 is below the 6.0 POI threshold
europe/italy/marche/urbino,Urbino,Urbino,14,50,see,S.Girolamo,0.47,candidate,high-value type,,,Oratorio di San Giovanni Battista,europe/italy/marche/urbino/oratorio_san_giovanni,0.279,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Urbino,candidate score 0.47 is below the 6.0 POI threshold
asia/china/hunan/huaihua,Huaihua,Huaihua,3,22,see,Huaihua Tourism Bureau,0.47,candidate,high-value type,,,Zhijiang Surrender Hall,asia/china/hunan/huaihua/zhijiang_surrender_hall,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Huaihua,candidate score 0.47 is below the 6.0 POI threshold
europe/netherlands/friesland/harlingen,Harlingen,Harlingen (Netherlands),10,9,see,Sint-Michaëlkerk,0.47,candidate,high-value type,,,Grote Kerk,europe/netherlands/friesland/harlingen/grote_kerk,0.462,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Harlingen_%28Netherlands%29,candidate score 0.47 is below the 6.0 POI threshold
northamerica/unitedstates/illinois/chicago,Chicago,Chicago,152,132,see,Thailand,0.47,candidate,high-value type,,,Thalia Hall,northamerica/unitedstates/illinois/chicago/thalia_hall,0.526,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Chicago,candidate score 0.47 is below the 6.0 POI threshold
